||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_linearized.jl
DATETIME
2025-04-03T15:10:39.089
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.Simulation(SDDP.InSampleMonteCarlo(0, false, true, SDDP.var"#155#158"{SDDP.var"#156#159"}(SDDP.var"#156#159"(), Core.Box(0)), nothing), 2000, 11111), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Final Run (2h) - NoCS/Run_shapiro_model_444444/LinearizedSDDP.log", false, false, false, 444444, "", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 120
  state variables : 8
  scenarios       : 1.00000e+238
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.InSampleMonteCarlo
subproblem structure
  VariableRef                                  : [170, 174]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.EqualTo{Float64}     : [1, 1]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [157, 157]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [148, 149]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   2.737213e+09  2.450955e+05  2.266000e+00     12021   1
         2   1.313517e+09  2.450955e+05  4.454000e+00     24042   1
         3   1.289804e+09  2.891103e+05  6.688000e+00     36063   1
         4   6.841283e+08  1.948090e+06  8.907000e+00     48084   1
         5   7.793026e+08  2.197013e+06  1.114200e+01     60105   1
         6   1.035222e+09  2.437984e+06  1.342500e+01     72126   1
         7   1.232868e+09  2.551315e+06  1.567500e+01     84147   1
         8   6.976444e+08  3.609457e+06  1.790900e+01     96168   1
         9   6.107955e+08  3.674943e+06  2.019000e+01    108189   1
        10   4.419403e+08  3.695057e+06  2.244000e+01    120210   1
        11   3.692090e+08  7.495950e+06  2.472200e+01    132231   1
        12   4.590713e+08  7.764930e+06  2.698900e+01    144252   1
        13   4.989046e+08  1.770123e+07  2.923900e+01    156273   1
        14   2.112241e+08  1.915754e+07  3.147300e+01    168294   1
        15   4.375925e+08  1.936826e+07  3.370700e+01    180315   1
        16   6.356154e+08  1.971167e+07  3.595700e+01    192336   1
        17   5.436884e+08  2.115819e+07  3.820700e+01    204357   1
        18   6.911468e+08  2.213038e+07  4.050600e+01    216378   1
        19   4.272784e+08  2.259422e+07  4.275700e+01    228399   1
        20   3.582522e+08  2.278940e+07  4.502300e+01    240420   1
        21   1.912558e+08  4.368196e+07  4.727300e+01    252441   1
        22   7.400400e+08  4.421055e+07  4.955400e+01    264462   1
        23   3.478031e+08  4.480683e+07  5.188300e+01    276483   1
        24   2.365801e+08  4.504689e+07  5.419600e+01    288504   1
        25   4.118940e+08  4.536540e+07  5.651000e+01    300525   1
        26   6.437235e+08  5.265565e+07  5.882200e+01    312546   1
        27   2.452737e+08  8.113661e+07  6.116600e+01    324567   1
        28   2.710706e+08  8.179736e+07  6.347900e+01    336588   1
        29   3.436993e+08  8.230880e+07  6.582200e+01    348609   1
        30   7.913365e+08  8.237197e+07  6.819800e+01    360630   1
        31   6.759785e+08  8.287807e+07  7.051200e+01    372651   1
        32   3.764881e+08  8.287843e+07  7.281000e+01    384672   1
        33   3.512091e+08  8.294213e+07  7.515400e+01    396693   1
        34   1.817877e+08  8.318681e+07  7.748200e+01    408714   1
        35   5.603454e+08  8.367028e+07  7.987300e+01    420735   1
        36   5.183901e+08  8.984619e+07  8.229500e+01    432756   1
        37   5.257302e+08  9.048233e+07  8.471800e+01    444777   1
        38   5.748748e+08  9.097811e+07  8.712500e+01    456798   1
        39   5.063066e+08  9.105976e+07  8.954700e+01    468819   1
        40   7.018593e+08  9.116586e+07  9.195400e+01    480840   1
        41   4.262728e+08  9.117146e+07  9.439200e+01    492861   1
        42   5.650818e+08  9.149753e+07  9.684500e+01    504882   1
        43   4.801651e+08  9.206963e+07  9.928300e+01    516903   1
        44   5.041637e+08  9.396981e+07  1.017220e+02    528924   1
        45   6.550268e+08  9.431986e+07  1.042220e+02    540945   1
        46   6.079876e+08  9.445030e+07  1.067220e+02    552966   1
        47   2.219319e+08  9.471633e+07  1.091750e+02    564987   1
        48   7.617617e+08  9.477077e+07  1.116920e+02    577008   1
        49   2.344709e+08  9.494472e+07  1.141770e+02    589029   1
        50   4.369001e+08  9.528558e+07  1.167260e+02    601050   1
        51   2.734215e+08  9.536682e+07  1.192410e+02    613071   1
        52   2.913487e+08  9.564367e+07  1.217410e+02    625092   1
        53   4.399515e+08  9.584022e+07  1.242880e+02    637113   1
        54   2.262656e+08  9.610917e+07  1.268190e+02    649134   1
        55   2.862690e+08  9.786823e+07  1.293210e+02    661155   1
        56   6.323741e+08  1.014487e+08  1.319010e+02    673176   1
        57   2.276770e+08  1.017817e+08  1.344790e+02    685197   1
        58   1.773263e+08  1.054316e+08  1.370260e+02    697218   1
        59   3.728206e+08  1.057008e+08  1.395880e+02    709239   1
        60   3.683974e+08  1.084795e+08  1.422440e+02    721260   1
        61   2.587251e+08  1.088152e+08  1.448390e+02    733281   1
        62   3.912213e+08  1.090012e+08  1.473860e+02    745302   1
        63   2.364683e+08  1.091127e+08  1.500420e+02    757323   1
        64   6.072070e+08  1.098058e+08  1.526670e+02    769344   1
        65   5.400058e+08  1.106068e+08  1.553240e+02    781365   1
        66   4.480898e+08  1.110980e+08  1.580430e+02    793386   1
        67   4.348564e+08  1.111447e+08  1.606850e+02    805407   1
        68   1.990489e+08  1.135594e+08  1.633260e+02    817428   1
        69   3.007119e+08  1.173696e+08  1.660290e+02    829449   1
        70   3.484969e+08  1.175463e+08  1.686860e+02    841470   1
        71   3.502522e+08  1.176785e+08  1.713420e+02    853491   1
        72   3.453760e+08  1.177814e+08  1.740470e+02    865512   1
        73   2.901133e+08  1.180869e+08  1.766870e+02    877533   1
        74   3.626881e+08  1.181959e+08  1.793900e+02    889554   1
        75   4.075685e+08  1.189867e+08  1.820950e+02    901575   1
        76   4.547892e+08  1.190137e+08  1.847980e+02    913596   1
        77   2.885161e+08  1.191939e+08  1.875020e+02    925617   1
        78   2.401499e+08  1.193544e+08  1.902390e+02    937638   1
        79   2.814205e+08  1.194451e+08  1.929730e+02    949659   1
        80   7.398549e+08  1.196194e+08  1.957400e+02    961680   1
        81   1.860838e+08  1.196263e+08  1.984590e+02    973701   1
        82   2.853202e+08  1.196672e+08  2.011770e+02    985722   1
        83   4.253564e+08  1.196835e+08  2.039610e+02    997743   1
        84   3.608161e+08  1.197094e+08  2.067420e+02   1009764   1
        85   3.824006e+08  1.198519e+08  2.094770e+02   1021785   1
        86   4.375009e+08  1.199698e+08  2.122580e+02   1033806   1
        87   2.143752e+08  1.199801e+08  2.150860e+02   1045827   1
        88   2.362515e+08  1.200605e+08  2.178840e+02   1057848   1
        89   2.401079e+08  1.227130e+08  2.207280e+02   1069869   1
        90   1.759044e+08  1.236930e+08  2.235870e+02   1081890   1
        91   2.048337e+08  1.240302e+08  2.264160e+02   1093911   1
        92   4.449072e+08  1.242009e+08  2.292910e+02   1105932   1
        93   3.293843e+08  1.245227e+08  2.321510e+02   1117953   1
        94   3.295632e+08  1.255360e+08  2.350110e+02   1129974   1
        95   2.110020e+08  1.257841e+08  2.378860e+02   1141995   1
        96   3.418431e+08  1.258114e+08  2.408240e+02   1154016   1
        97   4.509752e+08  1.258943e+08  2.437460e+02   1166037   1
        98   2.767229e+08  1.261669e+08  2.466380e+02   1178058   1
        99   2.814677e+08  1.263905e+08  2.495770e+02   1190079   1
       100   2.769557e+08  1.264773e+08  2.524680e+02   1202100   1
       101   6.174757e+08  1.266736e+08  2.554210e+02   1214121   1
       102   2.239615e+08  1.267423e+08  2.583900e+02   1226142   1
       103   2.675043e+08  1.271772e+08  2.612670e+02   1238163   1
       104   6.244549e+08  1.274512e+08  2.642380e+02   1250184   1
       105   3.716322e+08  1.275861e+08  2.672530e+02   1262205   1
       106   1.777488e+08  1.277758e+08  2.701770e+02   1274226   1
       107   2.337500e+08  1.278379e+08  2.731460e+02   1286247   1
       108   2.892524e+08  1.281540e+08  2.761780e+02   1298268   1
       109   2.250726e+08  1.292117e+08  2.791320e+02   1310289   1
       110   3.754520e+08  1.292298e+08  2.821320e+02   1322310   1
       111   3.812390e+08  1.302709e+08  2.851170e+02   1334331   1
       112   3.133162e+08  1.306767e+08  2.881020e+02   1346352   1
       113   3.579538e+08  1.314529e+08  2.911180e+02   1358373   1
       114   2.639472e+08  1.317257e+08  2.941490e+02   1370394   1
       115   4.578836e+08  1.317839e+08  2.971800e+02   1382415   1
       116   2.210284e+08  1.318145e+08  3.001800e+02   1394436   1
       117   3.008683e+08  1.326483e+08  3.032430e+02   1406457   1
       118   1.144290e+08  1.329541e+08  3.062130e+02   1418478   1
       119   2.260652e+08  1.332101e+08  3.092450e+02   1430499   1
       120   2.151262e+08  1.332614e+08  3.122920e+02   1442520   1
       121   2.187495e+08  1.339403e+08  3.153550e+02   1454541   1
       122   1.619951e+08  1.343965e+08  3.183710e+02   1466562   1
       123   1.431004e+08  1.344463e+08  3.213880e+02   1478583   1
       124   2.095248e+08  1.345900e+08  3.244970e+02   1490604   1
       125   3.465330e+08  1.346239e+08  3.276070e+02   1502625   1
       126   4.946697e+08  1.349097e+08  3.306850e+02   1514646   1
       127   4.577930e+08  1.352739e+08  3.337940e+02   1526667   1
       128   1.202676e+08  1.356549e+08  3.368740e+02   1538688   1
       129   1.855198e+08  1.358077e+08  3.399840e+02   1550709   1
       130   3.121453e+08  1.361787e+08  3.431090e+02   1562730   1
       131   2.565999e+08  1.362231e+08  3.462810e+02   1574751   1
       132   5.947090e+08  1.364581e+08  3.494390e+02   1586772   1
       133   5.711406e+08  1.364770e+08  3.525970e+02   1598793   1
       134   2.315313e+08  1.365877e+08  3.558000e+02   1610814   1
       135   1.625405e+08  1.366165e+08  3.589090e+02   1622835   1
       136   2.625237e+08  1.371054e+08  3.620500e+02   1634856   1
       137   2.688906e+08  1.372628e+08  3.653160e+02   1646877   1
       138   3.122816e+08  1.373214e+08  3.684730e+02   1658898   1
       139   1.474503e+08  1.373491e+08  3.716620e+02   1670919   1
       140   2.841660e+08  1.373517e+08  3.748960e+02   1682940   1
       141   2.772967e+08  1.377489e+08  3.781620e+02   1694961   1
       142   1.992583e+08  1.377990e+08  3.813510e+02   1706982   1
       143   5.313157e+08  1.389415e+08  3.846320e+02   1719003   1
       144   2.125599e+08  1.392471e+08  3.878210e+02   1731024   1
       145   2.362221e+08  1.392493e+08  3.910870e+02   1743045   1
       146   4.737637e+08  1.397077e+08  3.943390e+02   1755066   1
       147   3.255604e+08  1.398365e+08  3.976350e+02   1767087   1
       148   2.166339e+08  1.398385e+08  4.009020e+02   1779108   1
       149   2.824153e+08  1.401594e+08  4.041990e+02   1791129   1
       150   3.380891e+08  1.406627e+08  4.075590e+02   1803150   1
       151   3.227281e+08  1.414909e+08  4.108260e+02   1815171   1
       152   2.232750e+08  1.415237e+08  4.141540e+02   1827192   1
       153   2.841147e+08  1.431349e+08  4.174830e+02   1839213   1
       154   1.951084e+08  1.440135e+08  4.207950e+02   1851234   1
       155   1.330172e+08  1.441724e+08  4.241410e+02   1863255   1
       156   4.530152e+08  1.441911e+08  4.274840e+02   1875276   1
       157   5.977335e+08  1.444486e+08  4.308600e+02   1887297   1
       158   2.609962e+08  1.450508e+08  4.342500e+02   1899318   1
       159   2.526125e+08  1.452565e+08  4.375950e+02   1911339   1
       160   1.806934e+08  1.452835e+08  4.409400e+02   1923360   1
       161   3.898401e+08  1.457424e+08  4.443470e+02   1935381   1
       162   3.287018e+08  1.460152e+08  4.477700e+02   1947402   1
       163   1.719808e+08  1.460628e+08  4.511290e+02   1959423   1
       164   1.846571e+08  1.460950e+08  4.545370e+02   1971444   1
       165   3.977634e+08  1.461074e+08  4.579280e+02   1983465   1
       166   2.531918e+08  1.461874e+08  4.612870e+02   1995486   1
       167   2.250616e+08  1.462007e+08  4.647240e+02   2007507   1
       168   4.253418e+08  1.462553e+08  4.681950e+02   2019528   1
       169   2.046058e+08  1.463165e+08  4.716010e+02   2031549   1
       170   2.334849e+08  1.464740e+08  4.750390e+02   2043570   1
       171   2.484686e+08  1.465707e+08  4.784450e+02   2055591   1
       172   3.843239e+08  1.466742e+08  4.818370e+02   2067612   1
       173   4.068700e+08  1.469295e+08  4.854780e+02   2079633   1
       174   3.044736e+08  1.473982e+08  4.891030e+02   2091654   1
       175   4.494350e+08  1.475364e+08  4.927900e+02   2103675   1
       176   6.267668e+08  1.476118e+08  4.964940e+02   2115696   1
       177   2.289927e+08  1.478332e+08  5.001050e+02   2127717   1
       178   4.217833e+08  1.490474e+08  5.038550e+02   2139738   1
       179   2.148377e+08  1.495237e+08  5.075430e+02   2151759   1
       180   5.038613e+08  1.495788e+08  5.112160e+02   2163780   1
       181   3.525571e+08  1.501303e+08  5.149840e+02   2175801   1
       182   2.663312e+08  1.504646e+08  5.187810e+02   2187822   1
       183   1.645594e+08  1.506418e+08  5.225460e+02   2199843   1
       184   2.347308e+08  1.510276e+08  5.263140e+02   2211864   1
       185   1.727013e+08  1.512319e+08  5.301100e+02   2223885   1
       186   1.969217e+08  1.512775e+08  5.338300e+02   2235906   1
       187   2.786232e+08  1.513167e+08  5.376110e+02   2247927   1
       188   3.082271e+08  1.513524e+08  5.413950e+02   2259948   1
       189   3.092701e+08  1.513981e+08  5.452070e+02   2271969   1
       190   2.213625e+08  1.516647e+08  5.489880e+02   2283990   1
       191   2.607039e+08  1.518950e+08  5.527850e+02   2296011   1
       192   5.563395e+08  1.519444e+08  5.566470e+02   2308032   1
       193   2.110591e+08  1.521535e+08  5.604910e+02   2320053   1
       194   1.497541e+08  1.521825e+08  5.642870e+02   2332074   1
       195   1.661424e+08  1.522630e+08  5.681000e+02   2344095   1
       196   1.504093e+08  1.523351e+08  5.718990e+02   2356116   1
       197   8.939259e+08  1.524728e+08  5.757740e+02   2368137   1
       198   1.305572e+08  1.526159e+08  5.795550e+02   2380158   1
       199   2.233233e+08  1.527453e+08  5.833840e+02   2392179   1
       200   2.538908e+08  1.529637e+08  5.872280e+02   2404200   1
       201   3.918646e+08  1.530046e+08  5.911190e+02   2416221   1
       202   1.539172e+08  1.530455e+08  5.950260e+02   2428242   1
       203   4.104937e+08  1.531154e+08  5.989630e+02   2440263   1
       204   4.969595e+08  1.533523e+08  6.028700e+02   2452284   1
       205   2.673364e+08  1.534054e+08  6.067450e+02   2464305   1
