1;1;5.285818826235316;[0.46358251334451667];0.3058085989106654;0.7998030431784231
2;2;2.662842085457169;[1.0986991806666206, -0.38731740392979686];0.42717719684972755;0.7511173253828946
3;1;1.7082341203076394;[0.8200919848015906];0.4416729565609465;0.6573357959872211
4;1;2.4238648231007067;[0.7244188689992348];0.4462847526212382;0.6795326425444016
5;1;1.507923754365125;[0.7890296734349115];0.4120790310778934;0.4718934679646367
6;3;1.712336500980973;[0.5636836345422777, 0.020569272317746693, 0.16574469739391529];0.31290642898914894;0.2704177701288682
7;10;0.24905306783028824;[0.5578280552704039, 0.06291547617398663, 0.017247903559408105, 0.05106418810087935, 0.016647240955081515, 0.04984707693825047, 0.012604838968906152, 0.0496892575600595, -0.09619006049890028, 0.21404535015552734];0.27258284503386704;0.15162028054842766
8;1;0.43404865722879027;[0.9317601076463856];0.2642015965463832;0.2027032291054497
9;1;0.5784995317798804;[0.9155359256562705];0.25774315436513323;0.33040658443821064
10;1;0.7844750615544891;[0.9140793365095289];0.30165569170693957;0.525063593966645
11;2;2.9508642649223393;[1.2545069221700624, -0.5673452383011569];0.38877953048991176;0.7051411349748424
12;1;3.4249618776774353;[0.6709829304998219];0.39043658721843255;0.7970355948119737
