||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_markov.jl
DATETIME
2025-04-29T17:36:12.590
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.NoSimulation(), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Re-Run (2h)/Run_MC-SDDP_shapiro_model_55555/MC-SDDP.log", false, false, false, 55555, "MC-SDDP: 100 nodes, shapiro_model", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 11901
  state variables : 4
  scenarios       : 6.68857e+229
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.Historical{String, Dict{String, Float64}}
subproblem structure
  VariableRef                                  : [142, 142]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [138, 138]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [129, 130]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   1.888893e+09  1.134374e+06  6.322000e+00     10781   1
         2   1.097130e+09  1.623735e+06  9.665000e+00     21171   1
         3   6.573957e+08  3.474131e+06  1.267000e+01     31479   1
         4   6.694503e+08  6.024290e+06  1.581400e+01     41815   1
         5   4.549430e+08  6.034665e+06  1.873500e+01     51912   1
         6   4.831724e+08  1.533811e+07  2.184800e+01     62027   1
         7   7.778435e+08  3.690621e+07  2.502100e+01     72438   1
         8   4.454358e+08  3.915060e+07  2.794600e+01     82342   1
         9   3.528741e+08  4.387490e+07  3.135700e+01     92916   1
        10   3.927808e+08  4.453295e+07  3.449400e+01    103252   1
        11   3.896512e+08  4.545944e+07  3.745000e+01    113586   1
        12   3.659908e+08  4.575350e+07  4.050200e+01    123665   1
        13   3.032557e+08  4.583800e+07  4.368600e+01    133931   1
        14   3.766507e+08  4.730322e+07  4.692100e+01    144389   1
        15   1.997040e+08  4.796385e+07  4.995500e+01    154174   1
        16   3.309483e+08  4.879224e+07  5.350400e+01    164670   1
        17   3.053297e+08  5.737858e+07  5.682900e+01    175174   1
        18   8.427025e+08  5.773560e+07  5.995200e+01    185423   1
        19   3.626336e+08  5.986351e+07  6.328700e+01    195873   1
        20   4.971901e+08  6.419814e+07  6.639500e+01    206270   1
        21   6.911284e+08  6.515454e+07  6.932700e+01    216004   1
        22   3.124199e+08  6.575210e+07  7.285200e+01    226691   1
