(1,18578.7,55946.3,0.0,0.0,13300.0,0.0)
(2,18766.89,57024.11,0.0,0.0,11077.66,45.01)
(3,18922.27,57449.73,0.0,0.0,9654.48,4788.32)
(4,18951.32,56100.68,2.95,3367.81,10113.14,3963.1)
(5,18920.37,54880.63,13.2,19398.06,9363.18,2024.28)
(6,18841.39,54468.61,34.35,54075.42,9258.73,1134.09)
(7,18956.63,54359.37,106.54,222202.61,10424.69,2183.32)
(8,19100.45,55243.55,206.53,474741.47,11018.48,1157.71)
(9,19700.35,55070.65,491.04,1.1343375e6,10848.16,1148.57)
(10,20010.18,55304.82,854.84,2.51689107e6,11697.41,1724.73)
(11,19779.9,55286.1,1046.95,3.32230171e6,11717.86,1105.57)
(12,18320.1,55825.9,200.86,475959.72,10775.8,639.15)
(13,17513.31,57011.69,119.16,136276.33,10455.61,1434.03)
(14,17093.64,58697.36,136.56,156062.06,9909.63,5917.09)
(15,17069.91,59302.09,165.75,194903.19,9386.5,12996.29)
(16,17122.1,57929.9,224.46,268436.39,9547.05,7700.59)
(17,17854.03,55946.97,288.73,380991.46,9763.07,3692.04)
(18,18186.35,55123.65,315.72,488067.76,10338.73,2277.12)
(19,18564.55,54751.45,388.8,657878.56,11436.87,3075.9)
(20,18954.78,55389.22,518.91,1.11500667e6,11578.29,1779.03)
(21,19381.28,55389.72,845.54,2.20824876e6,11582.06,1841.08)
(22,19629.62,55685.38,1138.13,3.49873254e6,11533.35,2283.22)
(23,19545.23,55520.77,1227.14,4.03986938e6,10624.51,1133.06)
(24,18407.07,55738.93,343.6,774325.35,9491.49,706.26)
(25,17396.62,57128.38,196.96,225377.19,9778.15,2424.76)
(26,17432.23,58358.77,266.82,312705.02,9862.15,8161.09)
(27,16671.6,59700.4,252.05,321928.6,9154.61,14552.92)
(28,16399.35,58652.65,288.97,391623.16,9123.62,6823.95)
(29,17178.63,56622.37,352.15,489557.13,9457.15,4305.77)
(30,17883.56,55426.44,407.21,631183.95,10225.24,1969.1)
(31,18240.47,55075.53,459.67,825573.77,11284.3,2884.59)
(32,18220.15,56123.85,520.59,1.15149723e6,11357.39,1890.78)
(33,17990.15,56780.85,657.27,1.7407301e6,11662.45,2178.4)
(34,18354.08,56960.92,915.61,2.67773538e6,11399.91,1639.26)
(35,18652.3,56413.7,1004.48,3.08756882e6,9746.28,773.46)
(36,17512.51,56633.49,280.55,625768.95,8779.17,814.44)
(37,17066.04,57458.96,201.27,232935.28,8860.49,1649.63)
(38,17231.46,58559.54,258.79,313635.77,9277.9,5278.87)
(39,17290.04,59081.96,276.23,347929.42,9369.64,10116.44)
(40,17144.5,57907.5,286.3,392197.91,9723.38,7408.82)
(41,17535.59,56265.41,326.16,527406.55,9123.05,3829.46)
(42,17777.98,55532.02,347.48,562372.88,9631.76,1966.1)
(43,18303.95,55012.05,442.49,779516.92,10822.03,2798.6)
(44,18851.16,55492.84,521.29,1.18832604e6,10781.8,1963.64)
(45,18976.74,55794.26,707.67,1.98100597e6,11211.78,2413.87)
(46,18982.0,56333.0,931.77,2.88349714e6,11939.51,2272.97)
(47,18626.93,56439.07,1087.53,3.28621807e6,11321.67,1076.96)
(48,17438.47,56707.53,271.3,598930.61,9891.55,780.48)
(49,17069.12,57455.88,243.52,284233.62,9934.51,1867.37)
(50,16966.28,58824.72,245.55,287053.22,9967.65,8469.45)
(51,17035.47,59336.53,318.25,397296.96,9756.19,12717.85)
(52,16949.41,58102.59,261.63,348873.27,9826.9,7534.07)
(53,17460.02,56340.98,291.13,411356.06,9754.92,3625.75)
(54,17669.26,55640.74,362.56,590530.76,10010.09,1431.67)
(55,17966.12,55349.88,436.35,778839.97,10711.97,1875.88)
(56,18135.87,56208.13,473.9,1.01414332e6,10396.59,1206.15)
(57,18487.15,56283.85,647.06,1.61157561e6,10858.55,2132.79)
