(1,18297.7,56227.3,0.0,0.0,9550.79,0.0)
(2,18356.37,57434.63,0.0,0.0,9355.14,10.87)
(3,18548.0,57806.15,17.85,20400.53,9001.13,2421.01)
(4,18172.93,56855.59,23.48,26831.99,8889.07,4511.33)
(5,18211.31,55555.01,34.68,44713.82,9509.1,1982.57)
(6,18437.97,54702.8,169.23,200415.02,8995.26,634.89)
(7,18328.81,54780.94,206.26,244175.68,10128.6,1420.11)
(8,18386.31,55716.25,241.44,331598.09,10210.37,1009.63)
(9,18475.67,55932.67,362.66,562347.59,10164.93,1478.44)
(10,18478.75,56347.48,488.77,1.08485926e6,10580.92,1215.1)
(11,18393.91,55974.11,697.99,1.83878269e6,10379.72,623.78)
(12,18047.74,55785.06,313.21,714374.38,9299.99,556.51)
(13,17484.41,56887.43,153.16,194381.96,10158.07,1574.18)
(14,17675.9,57819.54,295.56,342381.84,10120.4,4430.1)
(15,17767.04,58161.78,443.18,591239.88,9610.82,8850.85)
(16,17653.91,56970.19,427.9,582294.18,9542.82,7061.87)
(17,17947.27,55365.53,488.19,680958.56,9540.87,2874.63)
(18,18025.96,54777.7,506.34,793914.6,9404.81,1539.95)
(19,18162.33,54507.2,646.47,1.07302247e6,10309.76,2445.13)
(20,18222.08,55397.16,724.75,1.43343693e6,10705.85,1716.75)
(21,18352.95,55474.72,943.33,2.45559495e6,10709.39,1997.2)
(22,18487.41,55690.47,1137.11,3.29370572e6,10986.43,1927.56)
(23,18473.87,55418.17,1173.96,3.48439524e6,10649.88,912.64)
(24,18067.27,55694.77,383.95,795778.82,9784.72,633.14)
(25,17624.25,56645.62,255.13,299365.09,10279.89,1276.85)
(26,17191.67,58210.57,388.76,470618.31,10148.16,5489.85)
(27,17441.74,58446.82,483.44,652598.77,9696.17,9122.21)
(28,17281.27,57265.02,505.71,711882.24,9835.26,6605.15)
(29,17245.66,56097.41,457.93,691610.34,9692.98,3460.42)
(30,17299.19,55521.03,489.77,791823.65,9644.55,2169.74)
(31,17299.71,55526.02,490.26,826370.66,10767.49,3006.69)
(32,17278.35,56454.54,611.12,1.40340245e6,10656.49,1294.52)
(33,17465.62,56578.92,726.46,1.81143357e6,11036.15,1645.87)
(34,17634.04,56797.58,883.38,2.56476409e6,10628.05,1490.94)
(35,17668.6,56432.0,965.4,2.71161557e6,10324.16,934.15)
(36,17084.63,56827.05,234.32,444466.86,9144.82,820.57)
(37,16596.01,57829.2,99.79,116721.0,9719.75,1790.77)
(38,16564.48,58976.5,250.02,287795.0,9516.03,5489.64)
(39,16700.47,59369.98,301.55,382879.22,9556.91,9015.06)
(40,16780.33,58006.21,265.46,356569.08,9498.58,7059.85)
(41,17030.45,56397.52,373.04,582263.61,9594.47,3084.96)
(42,16938.26,56020.32,351.42,531252.03,9701.97,2109.25)
(43,17145.08,55736.96,433.97,741095.68,10739.66,3048.45)
(44,17015.44,56930.1,398.46,716963.89,10904.19,2753.35)
(45,16991.99,57284.21,494.81,1.14256285e6,10773.13,2690.72)
(46,16836.02,57964.47,514.51,1.31304714e6,10769.58,1893.24)
(47,16765.76,57673.73,626.51,1.72704056e6,10364.64,695.27)
(48,16757.16,57130.42,258.42,563257.64,9743.71,681.53)
(49,16474.19,57879.3,171.51,197815.71,9712.38,2079.26)
(50,16494.06,59078.47,218.47,255544.31,9333.82,6528.62)
(51,16551.54,59517.65,302.81,409360.8,9371.75,8656.01)
(52,16663.03,58042.54,346.42,490467.18,9541.72,6664.25)
(53,16887.54,56573.53,339.93,504706.27,9816.15,3499.46)
(54,17037.06,55884.72,388.22,633890.88,9919.62,2679.42)
(55,17324.08,55520.56,471.36,842367.44,10596.23,3125.39)
(56,17400.87,56337.93,605.2,1.27133499e6,10979.81,1570.08)
(57,17394.8,56745.7,630.5,1.52100865e6,11132.82,2027.16)
