(1,21113.17)
(2,33025.33)
(3,41275.05)
(4,43371.98)
(5,42093.15)
(6,38476.31)
(7,33818.78)
(8,28472.82)
(9,22640.42)
(10,17263.75)
(11,14352.55)
(12,16336.3)
(13,22635.34)
(14,29428.14)
(15,34355.72)
(16,36682.64)
(17,35467.46)
(18,31865.32)
(19,27387.97)
(20,22625.56)
(21,17548.83)
(22,13130.67)
(23,10899.83)
(24,12325.16)
(25,17989.19)
(26,24236.33)
(27,29946.97)
(28,32880.16)
(29,31893.19)
(30,28758.49)
(31,24595.5)
(32,19941.81)
(33,15224.65)
(34,10671.89)
(35,8463.26)
(36,10811.69)
(37,16714.04)
(38,23805.75)
(39,30766.56)
(40,34021.97)
(41,33283.84)
(42,30105.17)
(43,25856.21)
(44,21092.9)
(45,15953.11)
(46,11576.63)
(47,9396.08)
(48,11340.47)
(49,17014.59)
(50,23131.1)
(51,29330.01)
(52,32510.56)
(53,32104.4)
(54,29136.73)
(55,25016.91)
(56,20674.99)
(57,16131.45)
(58,11943.05)
(59,9275.63)
(60,10297.28)
(61,15013.27)
(62,21466.99)
(63,27885.97)
(64,31366.17)
(65,30719.63)
(66,27951.17)
(67,24284.43)
(68,20087.14)
(69,15323.41)
(70,10983.22)
(71,8846.63)
(72,10740.0)
(73,16378.76)
(74,23593.59)
(75,29611.8)
(76,32326.52)
(77,31306.77)
(78,28044.42)
(79,24030.26)
(80,19781.65)
(81,15305.3)
(82,11199.05)
(83,8930.25)
(84,10193.56)
(85,15324.81)
(86,21539.46)
(87,27827.49)
(88,30787.68)
(89,30011.04)
(90,26645.83)
(91,22391.53)
(92,17988.35)
(93,13428.67)
(94,9325.29)
(95,7148.97)
(96,8884.79)
(97,13823.64)
(98,20012.75)
(99,26332.89)
(100,30134.18)
(101,29708.39)
(102,26885.11)
(103,22798.55)
(104,18405.38)
(105,13905.66)
(106,9834.69)
(107,7995.12)
(108,10320.67)
(109,16691.12)
(110,23323.85)
(111,29968.42)
(112,33604.01)
(113,33105.58)
(114,30004.58)
(115,25768.98)
(116,20841.02)
(117,15436.33)
(118,10289.88)
(119,5332.97)
(120,5810.21)
###################
(1,21113.17)
(2,23626.84)
(3,25631.3)
(4,24260.46)
(5,20912.52)
(6,16556.29)
(7,12189.84)
(8,7557.62)
(9,2936.26)
(10,0.0)
(11,0.0)
(12,0.0)
(13,3677.33)
(14,7972.34)
(15,9974.19)
(16,10605.42)
(17,9026.13)
(18,5839.84)
(19,2545.36)
(20,811.72)
(21,0.0)
(22,0.0)
(23,0.0)
(24,0.0)
(25,905.1)
(26,2525.87)
(27,5248.27)
(28,6289.86)
(29,6212.77)
(30,4594.31)
(31,1942.92)
(32,847.34)
(33,0.0)
(34,0.0)
(35,0.0)
(36,0.0)
(37,942.9)
(38,3538.78)
(39,7202.44)
(40,8772.43)
(41,9074.14)
(42,7519.95)
(43,5263.17)
(44,3030.18)
(45,0.0)
(46,0.0)
(47,0.0)
(48,0.0)
(49,882.28)
(50,2724.86)
(51,5187.32)
(52,6107.42)
(53,6655.28)
(54,5391.22)
(55,3581.77)
