(1,18297.7,56227.3,0.0,0.0,9550.79,0.0)
(2,17904.08,57886.92,0.0,0.0,8255.39,955.47)
(3,17925.18,58434.99,11.82,13510.05,8597.16,4855.19)
(4,17617.4,57430.73,3.87,4425.26,8610.47,4707.39)
(5,17826.66,55950.99,23.36,38272.63,9172.95,2236.97)
(6,17997.45,55211.66,100.89,131965.47,8934.66,643.03)
(7,17889.97,55283.07,142.96,204334.61,10042.02,1094.48)
(8,17871.75,56301.79,170.46,252055.5,10111.05,873.02)
(9,18053.4,56424.49,293.11,505195.27,10182.28,1287.44)
(10,17979.76,57005.25,329.98,798901.68,10461.9,1529.08)
(11,17916.8,56544.81,604.38,1.6532329e6,10466.21,955.85)
(12,17905.21,55980.2,260.58,553210.34,9782.43,605.75)
(13,17267.35,57142.01,115.64,133929.78,10034.34,1634.03)
(14,17281.6,58323.87,185.53,228635.73,10160.01,5007.2)
(15,17589.75,58421.82,360.43,433910.5,9757.35,9482.68)
(16,17653.68,57030.62,367.7,502194.51,9535.8,6839.43)
(17,17604.49,55787.6,408.91,576435.06,9258.88,2771.93)
(18,17628.21,55235.68,446.11,735603.44,9321.43,1738.43)
(19,17797.83,55058.89,459.29,814230.89,10553.15,2590.46)
(20,17812.48,55904.59,626.94,1.33540685e6,10497.44,1529.42)
(21,18046.37,56018.04,706.58,1.7456731e6,10966.17,2732.58)
(22,18475.13,55863.69,976.17,2.65740597e6,11488.57,2035.92)
(23,18208.13,55879.86,978.01,2.72110354e6,10502.99,1011.33)
(24,17523.26,56357.3,265.44,536643.94,9654.95,1023.45)
(25,17130.84,57157.34,236.82,283308.4,10030.96,1817.01)
(26,16904.96,58651.71,234.33,281849.04,9829.23,6596.48)
(27,16930.56,58987.27,454.17,579791.91,9886.16,10413.05)
(28,17088.57,57442.0,521.43,725361.84,9760.51,6932.47)
(29,17069.29,56249.63,482.09,804473.2,10073.38,3447.24)
(30,17328.55,55443.63,537.82,956420.27,9745.65,1978.16)
(31,17433.9,55266.78,615.32,1.04337945e6,10868.01,2585.96)
(32,17292.24,56359.3,692.46,1.44107066e6,10847.72,1564.44)
(33,17434.54,56489.09,847.37,2.20892511e6,10898.78,1545.06)
(34,17727.0,56380.47,1207.53,3.22852884e6,10886.09,1207.97)
(35,17775.44,56060.03,1230.53,3.53960477e6,10130.89,796.79)
(36,17646.83,56098.11,401.06,878501.68,9537.52,594.42)
(37,16972.01,57411.02,141.97,191333.92,9408.47,1369.08)
(38,16719.46,58814.44,257.1,344030.77,9613.38,7352.46)
(39,16776.67,59168.9,426.44,588453.33,9303.98,8954.06)
(40,16955.95,57671.64,424.4,622907.68,9337.32,7124.15)
(41,16852.0,56534.89,414.11,621997.54,9487.63,3627.32)
(42,16733.8,56153.68,422.51,730183.27,9138.91,1750.88)
(43,16748.28,56045.25,522.47,1.01938005e6,9970.16,2474.68)
(44,16574.98,57186.88,582.14,1.18947453e6,10312.94,1696.05)
(45,16598.93,57576.0,596.07,1.4216459e6,10116.84,1767.56)
(46,17071.67,57466.21,777.12,2.10312442e6,10416.12,1630.54)
(47,16746.41,57504.69,814.9,2.27352178e6,10061.6,619.67)
(48,16686.59,57319.66,139.74,280201.12,9080.93,494.6)
(49,16482.27,57948.54,94.19,120835.89,9675.68,2285.42)
(50,16362.38,59314.46,114.16,132965.95,9480.05,7738.02)
(51,16481.75,59669.82,220.43,274855.47,9196.56,12193.63)
(52,16641.18,58139.42,271.4,364130.44,9298.72,7597.97)
(53,16792.55,56739.42,269.03,363776.41,9591.89,4769.54)
(54,16842.19,56138.5,329.31,452062.04,9264.29,2732.38)
(55,17077.59,55852.12,386.28,629008.11,10683.37,3850.6)
(56,17084.82,56816.03,443.15,859152.34,10647.74,2413.85)
(57,17169.88,57054.99,546.13,1.29980331e6,10800.05,2669.55)
(58,17315.32,57306.42,693.26,1.91371181e6,10906.47,2546.81)
(59,17354.58,56871.18,840.24,2.37770673e6,10757.47,1103.26)
(60,17042.09,56828.36,275.55,648691.08,9803.65,977.26)
(61,16978.38,57377.36,169.26,234935.4,10448.32,1953.8)
(62,16481.36,59094.66,214.97,262643.64,9844.68,6494.49)
(63,16244.52,59867.76,259.72,336221.26,9095.52,11379.4)
(64,16320.7,58483.69,247.62,360930.06,9402.03,7357.59)
(65,16222.64,57353.12,225.24,336782.19,9731.95,3863.24)
(66,16462.8,56576.73,270.46,540310.35,9775.58,2559.72)
(67,16614.41,56398.5,303.09,564921.41,10995.43,3756.62)
(68,16996.25,56943.42,404.33,818651.62,10858.26,2271.15)
(69,17182.09,57108.86,480.06,1.03447194e6,10289.06,1835.02)
(70,17276.07,57373.95,664.99,1.708488e6,10763.79,1143.53)
(71,17034.35,57321.88,709.77,1.9445498e6,10446.97,584.39)
(72,16544.39,57369.14,232.47,547827.1,9485.12,759.17)
(73,16623.67,57761.83,139.5,160083.55,9927.07,2169.43)
(74,16345.07,59275.97,169.96,196732.33,9888.69,7143.44)
(75,16254.09,59878.39,239.52,314261.65,9649.9,10429.07)
(76,16836.88,57830.72,384.41,533945.26,9445.64,7028.85)
(77,16827.55,56575.76,397.68,658969.33,9204.97,2721.7)
(78,16827.14,56082.4,400.46,646856.85,9117.53,1479.59)
(79,16849.89,55999.46,466.65,790770.58,10672.09,2120.56)
(80,16634.03,57263.34,446.63,922615.16,10765.55,1408.56)
(81,16705.9,57489.72,575.38,1.45488406e6,10441.48,1757.07)
(82,16930.68,57689.65,694.67,2.01778434e6,10594.84,1703.6)
(83,16740.48,57664.89,660.63,1.9363821e6,10360.79,1150.09)
(84,16249.69,57686.18,210.13,463303.45,9371.64,967.06)
(85,16034.09,58391.11,99.79,114175.73,9906.02,2155.73)
(86,15743.23,59921.92,125.86,151872.62,9569.1,8540.2)
(87,15201.88,60991.95,178.17,230827.6,8634.27,11949.34)
(88,15351.24,59493.03,207.73,273216.9,9268.59,8662.37)
(89,15409.96,58163.64,227.41,351834.98,9054.62,3761.83)
(90,15698.49,57366.03,245.48,427808.0,9427.52,1795.01)
(91,15957.8,57100.28,257.92,436010.09,10278.28,1934.97)
(92,15788.75,58277.43,277.83,501174.17,10481.06,1244.13)
(93,16153.12,58263.18,354.7,864935.7,10329.21,1646.96)
(94,16454.08,58358.35,502.57,1.28482861e6,10039.7,1015.4)
(95,16481.62,58047.88,536.5,1.46473698e6,9966.2,639.61)
(96,16016.79,57944.8,184.41,413090.5,9170.95,452.96)
