(1,18297.7,56227.3,0.0,0.0,9550.79,0.0)
(2,17855.06,57935.94,0.0,0.0,8149.11,971.92)
(3,18093.66,58263.03,15.31,17495.69,8665.82,3474.26)
(4,17840.32,57196.31,15.37,18003.9,8837.38,3885.11)
(5,18087.04,55672.95,41.01,63089.14,9408.35,1618.19)
(6,18278.97,54890.73,140.29,204873.62,9241.01,361.95)
(7,18181.71,54899.74,234.55,341886.21,9961.2,415.65)
(8,18191.63,55816.56,335.81,525701.06,10093.17,554.02)
(9,18454.46,55845.4,471.15,918375.42,9998.16,744.44)
(10,18448.77,56283.39,582.84,1.58341414e6,10091.94,723.91)
(11,18508.7,55610.2,947.1,2.83595714e6,10247.08,394.5)
(12,18505.78,55191.42,448.79,1.01251861e6,9732.33,271.49)
(13,18093.07,56230.42,201.51,246188.12,10218.43,775.65)
(14,18099.98,57372.79,318.24,405250.24,10170.17,3506.4)
(15,18352.94,57408.75,610.31,766356.16,9790.86,6902.18)
(16,18398.39,55972.28,681.33,967332.17,9603.85,5524.67)
(17,18365.02,54722.08,713.9,1.14293222e6,9447.11,2121.67)
(18,18457.1,54138.55,714.35,1.35071347e6,9331.47,951.33)
(19,18601.54,53859.86,854.6,1.87299218e6,10360.27,971.12)
(20,18567.38,54574.31,1202.31,3.02029065e6,10363.05,862.26)
(21,18839.37,54606.35,1325.28,3.75043868e6,10631.67,1502.48)
(22,19253.44,54326.66,1734.89,5.2888921e6,11190.28,874.44)
(23,19093.18,54236.16,1736.66,5.29611617e6,10150.47,385.78)
(24,18565.1,54993.11,587.79,1.28208921e6,9721.97,564.01)
(25,18292.01,55795.79,437.2,577622.18,10321.28,693.54)
(26,17966.4,57305.41,519.19,682900.44,9813.46,4705.67)
(27,17994.86,57552.77,824.36,1.14147821e6,9962.22,7216.03)
(28,18128.01,55976.35,947.64,1.4968633e6,9939.97,5575.15)
(29,18072.73,54769.8,958.47,1.93900799e6,10206.8,2576.98)
(30,18353.5,53964.73,991.77,1.98006395e6,9678.86,1093.19)
(31,18457.0,53593.36,1265.63,2.64546531e6,10635.79,938.41)
(32,18296.54,54554.17,1493.29,3.85792764e6,10721.49,865.72)
(33,18500.55,54466.26,1804.19,5.3916425e6,10597.6,711.92)
(34,18774.03,54147.93,2393.04,7.64352263e6,10629.04,539.32)
(35,18869.57,53962.42,2234.02,7.13156616e6,9768.53,351.96)
(36,18752.7,54590.75,802.54,1.86912698e6,9330.89,287.49)
(37,18241.96,56001.89,281.15,421683.05,9628.19,433.02)
(38,17956.32,57336.79,497.88,675490.55,9766.65,5049.0)
(39,17975.94,57571.81,824.25,1.21153626e6,9578.74,6540.32)
(40,18160.37,56011.5,880.12,1.37051876e6,9717.75,5811.6)
(41,18020.96,54948.24,831.8,1.36952662e6,9735.59,2663.59)
(42,18011.4,54414.27,884.33,1.64486728e6,9216.18,899.82)
(43,17979.21,54218.22,1118.57,2.390742e6,9920.91,892.17)
(44,17798.93,55283.83,1261.25,3.11530248e6,10137.36,943.4)
(45,17919.28,55569.14,1282.58,3.60342153e6,10056.39,833.17)
(46,18353.57,55321.19,1640.24,5.1416731e6,10203.41,652.28)
(47,18114.12,55298.73,1653.14,5.15342526e6,10007.69,186.09)
(48,18069.82,55715.36,360.81,789072.09,9215.83,163.52)
(49,17920.24,56412.27,192.49,258662.74,9871.57,839.49)
(50,17701.17,57770.84,318.99,387793.07,9474.18,5667.79)
(51,17764.62,58097.19,510.2,666285.77,9406.1,8325.65)
(52,17857.51,56609.84,584.66,819223.5,9573.83,5797.13)
(53,17930.28,55260.75,609.96,925815.76,9807.42,3717.1)
(54,18036.26,54612.96,660.78,1.04740049e6,9361.48,1242.02)
(55,18260.27,54123.39,932.34,1.84605198e6,10559.26,1155.43)
(56,18228.86,54976.03,1139.11,2.80742102e6,10558.17,1180.92)
(57,18347.56,55056.98,1366.46,3.99505342e6,10556.65,1283.79)
(58,18531.87,55196.76,1586.37,4.96171977e6,10588.71,1090.53)
(59,18605.46,54755.35,1705.19,5.28114937e6,10440.18,396.03)
(60,18327.89,55297.11,521.0,1.34200056e6,9962.15,442.13)
(61,18326.07,55840.97,357.96,484962.85,10606.29,593.93)
(62,17821.3,57481.75,487.95,641342.36,9983.03,3844.31)
(63,17637.95,58151.25,582.8,828390.93,9505.0,7795.65)
(64,17683.2,56790.97,577.83,872926.07,9708.06,5280.65)
