||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_linearized.jl
DATETIME
2025-03-31T23:56:21.206
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.Simulation(SDDP.InSampleMonteCarlo(0, false, true, SDDP.var"#155#158"{SDDP.var"#156#159"}(SDDP.var"#156#159"(), Core.Box(0)), nothing), 2000, 11111), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Final Run (2h)/Run_shapiro_model_33333/LinearizedSDDP.log", false, false, false, 33333, "", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 120
  state variables : 8
  scenarios       : 1.00000e+238
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.InSampleMonteCarlo
subproblem structure
  VariableRef                                  : [170, 174]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.EqualTo{Float64}     : [1, 1]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [157, 157]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [148, 149]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   2.140807e+09  2.450955e+05  2.156000e+00     12021   1
         2   1.543534e+09  2.450955e+05  4.266000e+00     24042   1
         3   1.807266e+09  1.533900e+06  6.391000e+00     36063   1
         4   9.564899e+08  2.040835e+06  8.516000e+00     48084   1
         5   1.069568e+09  4.411579e+06  1.064100e+01     60105   1
         6   1.028288e+09  4.489600e+06  1.276600e+01     72126   1
         7   9.336239e+08  4.604900e+06  1.494000e+01     84147   1
         8   1.211220e+09  6.247042e+06  1.708000e+01     96168   1
         9   4.086346e+08  6.682777e+06  1.923600e+01    108189   1
        10   6.388421e+08  6.819281e+06  2.139300e+01    120210   1
        11   4.193086e+08  1.490127e+07  2.351800e+01    132231   1
        12   6.783195e+08  1.938854e+07  2.565800e+01    144252   1
        13   5.459758e+08  2.593713e+07  2.783000e+01    156273   1
        14   8.827132e+08  2.644168e+07  2.997200e+01    168294   1
        15   5.236000e+08  2.656598e+07  3.209700e+01    180315   1
        16   3.584761e+08  2.663793e+07  3.425300e+01    192336   1
        17   4.154268e+08  2.681092e+07  3.636200e+01    204357   1
        18   4.253877e+08  2.685600e+07  3.845600e+01    216378   1
        19   4.724697e+08  2.711094e+07  4.062800e+01    228399   1
        20   3.161285e+08  3.246940e+07  4.273800e+01    240420   1
        21   6.473541e+08  3.266567e+07  4.484800e+01    252441   1
        22   3.724040e+08  3.280926e+07  4.695700e+01    264462   1
        23   4.143935e+08  3.449052e+07  4.909800e+01    276483   1
        24   6.267289e+08  3.933795e+07  5.123800e+01    288504   1
        25   3.218309e+08  3.991718e+07  5.339500e+01    300525   1
        26   2.938260e+08  4.028450e+07  5.550400e+01    312546   1
        27   4.419318e+08  4.105358e+07  5.761500e+01    324567   1
        28   8.388383e+08  4.285456e+07  5.974100e+01    336588   1
        29   2.604509e+08  6.919554e+07  6.185000e+01    348609   1
        30   3.843838e+08  6.957322e+07  6.396000e+01    360630   1
        31   4.103107e+08  6.986842e+07  6.611600e+01    372651   1
        32   2.499953e+08  6.995376e+07  6.821000e+01    384672   1
        33   5.724423e+08  6.999267e+07  7.033500e+01    396693   1
        34   4.096984e+08  7.055957e+07  7.247700e+01    408714   1
        35   7.726140e+08  7.066245e+07  7.461800e+01    420735   1
        36   5.642857e+08  7.184810e+07  7.675900e+01    432756   1
        37   2.034773e+08  7.186178e+07  7.890000e+01    444777   1
        38   6.816541e+08  7.197362e+07  8.104000e+01    456798   1
        39   2.623953e+08  7.247031e+07  8.314900e+01    468819   1
        40   2.142955e+08  7.295613e+07  8.527400e+01    480840   1
        41   2.173729e+08  7.798746e+07  8.740000e+01    492861   1
        42   3.140883e+08  8.386653e+07  8.951000e+01    504882   1
        43   2.213565e+08  9.572100e+07  9.168200e+01    516903   1
        44   4.932839e+08  9.659671e+07  9.382200e+01    528924   1
        45   2.059129e+08  9.809193e+07  9.594700e+01    540945   1
        46   3.307209e+08  9.880416e+07  9.807200e+01    552966   1
        47   1.747170e+08  9.884278e+07  1.002130e+02    564987   1
        48   4.430030e+08  1.002715e+08  1.023390e+02    577008   1
        49   3.015380e+08  1.052312e+08  1.044960e+02    589029   1
        50   4.823690e+08  1.067236e+08  1.066520e+02    601050   1
        51   2.870509e+08  1.067765e+08  1.087930e+02    613071   1
        52   3.650925e+08  1.080044e+08  1.109640e+02    625092   1
        53   3.225718e+08  1.086301e+08  1.131360e+02    637113   1
        54   1.467154e+08  1.087261e+08  1.152930e+02    649134   1
        55   6.736649e+08  1.106310e+08  1.175280e+02    661155   1
        56   3.016587e+08  1.106389e+08  1.197000e+02    673176   1
        57   3.523381e+08  1.111559e+08  1.219030e+02    685197   1
        58   4.313146e+08  1.117626e+08  1.241070e+02    697218   1
        59   5.553549e+08  1.118160e+08  1.262790e+02    709239   1
        60   2.688912e+08  1.120029e+08  1.284830e+02    721260   1
        61   3.855525e+08  1.121983e+08  1.307180e+02    733281   1
        62   2.093656e+08  1.123814e+08  1.328750e+02    745302   1
        63   1.809183e+08  1.127874e+08  1.350320e+02    757323   1
        64   2.619210e+08  1.130928e+08  1.372190e+02    769344   1
        65   2.777604e+08  1.131135e+08  1.393750e+02    781365   1
        66   3.401191e+08  1.133156e+08  1.415320e+02    793386   1
        67   4.710074e+08  1.134041e+08  1.437510e+02    805407   1
        68   4.491843e+08  1.138047e+08  1.459710e+02    817428   1
        69   2.616163e+08  1.141307e+08  1.481600e+02    829449   1
        70   2.893855e+08  1.142255e+08  1.503000e+02    841470   1
        71   2.476062e+08  1.144052e+08  1.524720e+02    853491   1
        72   5.637198e+08  1.163244e+08  1.546600e+02    865512   1
        73   2.068724e+08  1.166564e+08  1.568790e+02    877533   1
        74   2.155897e+08  1.168713e+08  1.590520e+02    889554   1
        75   9.468295e+08  1.171589e+08  1.612720e+02    901575   1
        76   3.033813e+08  1.177850e+08  1.634600e+02    913596   1
        77   3.688425e+08  1.188631e+08  1.656630e+02    925617   1
        78   3.443189e+08  1.188957e+08  1.678660e+02    937638   1
        79   6.712597e+08  1.192186e+08  1.701470e+02    949659   1
        80   3.272308e+08  1.194583e+08  1.723820e+02    961680   1
        81   2.549503e+08  1.206224e+08  1.746180e+02    973701   1
        82   2.525102e+08  1.208149e+08  1.768220e+02    985722   1
        83   2.441411e+08  1.213438e+08  1.790560e+02    997743   1
        84   2.309326e+08  1.214291e+08  1.812750e+02   1009764   1
        85   4.967603e+08  1.219679e+08  1.835400e+02   1021785   1
        86   6.372914e+08  1.224377e+08  1.857750e+02   1033806   1
        87   2.121042e+08  1.225039e+08  1.879780e+02   1045827   1
        88   4.933153e+08  1.226376e+08  1.902290e+02   1057848   1
        89   2.992850e+08  1.226651e+08  1.924490e+02   1069869   1
        90   8.536482e+08  1.228013e+08  1.946990e+02   1081890   1
        91   2.129868e+08  1.229791e+08  1.969650e+02   1093911   1
        92   7.502887e+08  1.230781e+08  1.992150e+02   1105932   1
        93   5.797768e+08  1.234934e+08  2.014650e+02   1117953   1
        94   2.329247e+08  1.243082e+08  2.036700e+02   1129974   1
        95   2.729930e+08  1.243540e+08  2.058900e+02   1141995   1
        96   1.579545e+08  1.245892e+08  2.081240e+02   1154016   1
        97   2.137482e+08  1.250107e+08  2.103900e+02   1166037   1
        98   2.233964e+08  1.265340e+08  2.126240e+02   1178058   1
        99   4.729161e+08  1.266684e+08  2.148590e+02   1190079   1
       100   2.004309e+08  1.269902e+08  2.170460e+02   1202100   1
       101   6.333324e+08  1.276202e+08  2.193130e+02   1214121   1
       102   2.192715e+08  1.289011e+08  2.215000e+02   1226142   1
       103   3.259068e+08  1.300622e+08  2.237970e+02   1238163   1
       104   2.961775e+08  1.301086e+08  2.260320e+02   1250184   1
       105   2.195468e+08  1.305991e+08  2.282670e+02   1262205   1
       106   9.737667e+08  1.307999e+08  2.305480e+02   1274226   1
       107   2.969594e+08  1.313035e+08  2.328130e+02   1286247   1
       108   2.275341e+08  1.328985e+08  2.350960e+02   1298268   1
       109   2.123276e+08  1.335548e+08  2.373620e+02   1310289   1
       110   1.454964e+08  1.340319e+08  2.396120e+02   1322310   1
       111   2.363420e+08  1.346783e+08  2.418620e+02   1334331   1
       112   2.584875e+08  1.350272e+08  2.441120e+02   1346352   1
       113   6.778686e+08  1.353934e+08  2.463780e+02   1358373   1
       114   1.440130e+08  1.354543e+08  2.486610e+02   1370394   1
       115   4.152451e+08  1.354832e+08  2.509280e+02   1382415   1
       116   3.101493e+08  1.356017e+08  2.532090e+02   1394436   1
       117   3.853326e+08  1.363152e+08  2.554910e+02   1406457   1
       118   4.583326e+08  1.364903e+08  2.578040e+02   1418478   1
       119   1.833894e+08  1.367797e+08  2.600850e+02   1430499   1
       120   1.969163e+08  1.367868e+08  2.623680e+02   1442520   1
       121   2.554998e+08  1.368556e+08  2.646340e+02   1454541   1
       122   4.041225e+08  1.369713e+08  2.669460e+02   1466562   1
       123   1.737311e+08  1.374345e+08  2.692120e+02   1478583   1
       124   4.401356e+08  1.376323e+08  2.714780e+02   1490604   1
       125   2.126140e+08  1.382017e+08  2.737430e+02   1502625   1
       126   1.833415e+08  1.382940e+08  2.760400e+02   1514646   1
       127   2.269783e+08  1.384439e+08  2.783390e+02   1526667   1
       128   2.539984e+08  1.385582e+08  2.806210e+02   1538688   1
       129   3.360271e+08  1.385672e+08  2.828710e+02   1550709   1
       130   2.384332e+08  1.387118e+08  2.851520e+02   1562730   1
       131   2.022364e+08  1.388671e+08  2.874180e+02   1574751   1
       132   6.149646e+08  1.393782e+08  2.897310e+02   1586772   1
       133   4.382311e+08  1.395717e+08  2.920450e+02   1598793   1
       134   2.411633e+08  1.404475e+08  2.943580e+02   1610814   1
       135   1.738402e+08  1.407097e+08  2.966550e+02   1622835   1
       136   2.801534e+08  1.409327e+08  2.989520e+02   1634856   1
       137   1.664790e+08  1.411529e+08  3.012180e+02   1646877   1
       138   2.331767e+08  1.414909e+08  3.034990e+02   1658898   1
       139   2.785687e+08  1.416942e+08  3.058110e+02   1670919   1
       140   4.137225e+08  1.419242e+08  3.081100e+02   1682940   1
       141   5.461346e+08  1.422119e+08  3.104230e+02   1694961   1
       142   2.057661e+08  1.423841e+08  3.126880e+02   1706982   1
       143   3.938626e+08  1.431971e+08  3.149540e+02   1719003   1
       144   2.966409e+08  1.434472e+08  3.172830e+02   1731024   1
       145   1.545972e+08  1.434489e+08  3.195790e+02   1743045   1
       146   3.551072e+08  1.435449e+08  3.219090e+02   1755066   1
       147   1.443635e+08  1.436196e+08  3.242230e+02   1767087   1
       148   5.418249e+08  1.436613e+08  3.265510e+02   1779108   1
       149   4.787107e+08  1.441745e+08  3.288790e+02   1791129   1
       150   3.625945e+08  1.441939e+08  3.312230e+02   1803150   1
       151   1.770533e+08  1.444400e+08  3.335520e+02   1815171   1
       152   4.083267e+08  1.445797e+08  3.358340e+02   1827192   1
       153   1.256252e+08  1.446097e+08  3.381320e+02   1839213   1
       154   2.794192e+08  1.447075e+08  3.404440e+02   1851234   1
       155   1.347385e+08  1.448841e+08  3.427570e+02   1863255   1
       156   1.829257e+08  1.450892e+08  3.451160e+02   1875276   1
       157   2.129867e+08  1.452580e+08  3.474280e+02   1887297   1
       158   1.379897e+08  1.454846e+08  3.497410e+02   1899318   1
       159   1.810515e+08  1.455373e+08  3.520700e+02   1911339   1
       160   2.576385e+08  1.457376e+08  3.543980e+02   1923360   1
