||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_linearized.jl
DATETIME
2025-04-04T02:56:16.710
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.Simulation(SDDP.InSampleMonteCarlo(0, false, true, SDDP.var"#155#158"{SDDP.var"#156#159"}(SDDP.var"#156#159"(), Core.Box(0)), nothing), 2000, 11111), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Final Run (2h) - NoCS/Run_fitted_model_444444/LinearizedSDDP.log", false, false, false, 444444, "", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 120
  state variables : 8
  scenarios       : 1.00000e+238
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.InSampleMonteCarlo
subproblem structure
  VariableRef                                  : [170, 174]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.EqualTo{Float64}     : [1, 1]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [157, 157]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [148, 149]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   2.775989e+09  2.450955e+05  2.344000e+00     12021   1
         2   1.466780e+09  2.450955e+05  4.609000e+00     24042   1
         3   1.281364e+09  2.450955e+05  6.891000e+00     36063   1
         4   9.161266e+08  2.501730e+05  9.219000e+00     48084   1
         5   8.487343e+08  1.075445e+06  1.153100e+01     60105   1
         6   1.066376e+09  2.075936e+06  1.386000e+01     72126   1
         7   1.051773e+09  3.204231e+06  1.621900e+01     84147   1
         8   7.647447e+08  3.296718e+06  1.854700e+01     96168   1
         9   6.206450e+08  3.418409e+06  2.086000e+01    108189   1
        10   5.319000e+08  5.847036e+06  2.320400e+01    120210   1
        11   3.996649e+08  6.346298e+06  2.553400e+01    132231   1
        12   4.280971e+08  6.486323e+06  2.787700e+01    144252   1
        13   5.035929e+08  6.629202e+06  3.025200e+01    156273   1
        14   2.564326e+08  6.685950e+06  3.258000e+01    168294   1
        15   5.029376e+08  6.750082e+06  3.492400e+01    180315   1
        16   5.854088e+08  7.225607e+06  3.731400e+01    192336   1
        17   6.462678e+08  1.122503e+07  3.964400e+01    204357   1
        18   6.661016e+08  1.454529e+07  4.197200e+01    216378   1
        19   4.566305e+08  1.480841e+07  4.436500e+01    228399   1
        20   4.135422e+08  4.814680e+07  4.672300e+01    240420   1
        21   2.077445e+08  4.817127e+07  4.908300e+01    252441   1
        22   5.792270e+08  4.827130e+07  5.150400e+01    264462   1
        23   3.254104e+08  4.832346e+07  5.392600e+01    276483   1
        24   2.193179e+08  5.026244e+07  5.631600e+01    288504   1
        25   4.470252e+08  5.142674e+07  5.876900e+01    300525   1
        26   5.039837e+08  5.152030e+07  6.120700e+01    312546   1
        27   2.360942e+08  5.165902e+07  6.362800e+01    324567   1
