||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_markov.jl
DATETIME
2025-04-28T06:52:35.673
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.NoSimulation(), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Re-Run (2h)/Run_MC-SDDP_lattice_444444/MC-SDDP.log", false, false, false, 444444, "MC-SDDP: 100 nodes, lattice", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 11901
  state variables : 4
  scenarios       : 6.68857e+229
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.InSampleMonteCarlo
subproblem structure
  VariableRef                                  : [142, 142]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [138, 138]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [129, 130]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   1.429632e+09  7.434922e+05  6.529000e+00     10503   1
         2   1.737537e+09  9.511885e+05  1.010000e+01     21050   1
         3   1.700217e+09  1.013781e+06  1.337100e+01     31269   1
         4   8.209713e+08  1.176375e+06  1.688100e+01     41964   1
         5   8.230468e+08  2.810991e+06  2.006200e+01     52279   1
         6   1.122748e+09  2.824902e+06  2.333100e+01     62626   1
         7   6.616023e+08  2.047117e+07  2.661300e+01     73187   1
         8   5.123736e+08  2.957069e+07  2.993100e+01     83702   1
         9   2.753753e+08  3.157624e+07  3.345000e+01     94436   1
        10   7.767599e+08  4.608149e+07  3.654300e+01    104834   1
        11   2.759229e+08  4.970410e+07  4.292600e+01    115446   1
        12   4.878899e+08  5.025591e+07  4.568100e+01    125716   1
        13   3.948693e+08  5.332066e+07  4.863100e+01    136121   1
        14   2.821751e+08  5.622709e+07  5.168800e+01    146725   1
        15   2.562774e+08  5.632927e+07  5.449300e+01    156870   1
        16   3.181261e+08  5.836442e+07  5.753400e+01    167269   1
        17   2.753982e+08  6.790050e+07  6.048400e+01    177532   1
        18   4.574069e+08  6.871891e+07  6.343100e+01    187919   1
        19   2.853879e+08  7.127593e+07  6.625600e+01    198112   1
        20   8.558157e+08  7.663190e+07  6.934000e+01    208371   1
        21   2.669058e+08  7.797419e+07  7.228200e+01    218901   1
        22   2.586156e+08  7.865170e+07  7.517900e+01    229348   1
        23   5.376809e+08  8.442492e+07  7.804900e+01    239969   1
        24   6.938084e+08  8.863423e+07  8.112600e+01    250282   1
        25   3.255244e+08  9.012237e+07  8.405800e+01    260904   1
        26   2.328393e+08  9.198554e+07  8.703800e+01    271317   1
        27   2.769997e+08  9.319038e+07  9.011400e+01    281801   1
        28   6.434834e+08  9.492469e+07  9.304100e+01    292238   1
        29   3.518737e+08  9.549565e+07  9.612600e+01    302751   1
        30   3.774475e+08  9.669875e+07  9.920000e+01    313426   1
        31   2.403420e+08  9.787341e+07  1.022940e+02    324078   1
        32   5.680552e+08  1.006487e+08  1.052130e+02    334345   1
        33   2.870923e+08  1.008379e+08  1.083460e+02    344870   1
        34   2.587157e+08  1.026534e+08  1.116440e+02    355561   1
        35   2.885134e+08  1.054070e+08  1.148000e+02    366241   1
        36   3.430396e+08  1.072048e+08  1.178710e+02    376542   1
        37   2.170351e+08  1.075203e+08  1.209150e+02    386878   1
        38   3.512841e+08  1.080976e+08  1.239970e+02    397353   1
        39   4.130601e+08  1.085388e+08  1.270990e+02    407793   1
        40   2.755171e+08  1.096224e+08  1.301640e+02    418077   1
        41   3.875826e+08  1.098147e+08  1.332750e+02    428676   1
        42   3.614485e+08  1.101808e+08  1.392580e+02    438935   1
        43   2.953394e+08  1.104141e+08  1.422440e+02    449266   1
        44   2.084976e+08  1.105608e+08  1.452810e+02    459658   1
        45   4.067975e+08  1.106869e+08  1.483160e+02    470290   1
        46   3.052145e+08  1.107830e+08  1.514330e+02    480970   1
        47   4.576383e+08  1.138120e+08  1.545420e+02    491354   1
        48   8.151195e+08  1.158378e+08  1.576050e+02    501855   1
        49   2.234379e+08  1.209164e+08  1.606760e+02    512346   1
        50   2.350156e+08  1.220349e+08  1.637990e+02    522946   1
        51   2.983113e+08  1.231367e+08  1.668610e+02    533183   1
        52   6.674805e+08  1.233275e+08  1.699220e+02    543358   1
        53   3.744934e+08  1.280353e+08  1.731890e+02    553863   1
        54   2.666976e+08  1.315807e+08  1.763440e+02    564313   1
        55   2.711529e+08  1.333188e+08  1.794220e+02    574649   1
        56   2.310265e+08  1.335639e+08  1.826860e+02    585139   1
        57   2.306398e+08  1.338437e+08  1.858910e+02    595689   1
        58   2.922674e+08  1.356036e+08  1.890320e+02    606152   1
        59   4.144674e+08  1.356084e+08  1.920700e+02    616206   1
        60   2.200849e+08  1.380329e+08  1.954190e+02    626874   1
        61   3.404253e+08  1.387563e+08  1.986700e+02    637301   1
        62   6.050526e+08  1.402793e+08  2.018550e+02    647446   1
        63   4.515658e+08  1.410064e+08  2.050450e+02    657621   1
        64   2.846339e+08  1.415974e+08  2.082710e+02    668148   1
        65   3.161107e+08  1.419052e+08  2.115150e+02    678776   1
        66   3.811854e+08  1.432313e+08  2.147380e+02    689313   1
        67   2.652300e+08  1.435911e+08  2.180950e+02    699990   1
        68   2.470670e+08  1.438573e+08  2.214010e+02    710520   1
        69   2.800250e+08  1.438656e+08  2.246730e+02    720883   1
        70   2.657199e+08  1.482346e+08  2.279390e+02    731109   1
        71   2.302906e+08  1.488616e+08  2.312500e+02    741466   1
        72   2.840678e+08  1.494028e+08  2.375870e+02    751887   1
        73   2.255544e+08  1.497910e+08  2.409190e+02    762579   1
        74   2.348405e+08  1.505161e+08  2.441980e+02    773174   1
        75   2.056520e+08  1.524375e+08  2.474650e+02    783592   1
        76   1.493160e+08  1.536075e+08  2.507520e+02    793822   1
