||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_markov.jl
DATETIME
2025-04-28T15:33:47.646
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.NoSimulation(), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Re-Run (2h)/Run_MC-SDDP_custom_model_33333/MC-SDDP.log", false, false, false, 33333, "MC-SDDP: 100 nodes, custom_model", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 11901
  state variables : 4
  scenarios       : 6.68857e+229
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.Historical{String, Dict{String, Float64}}
subproblem structure
  VariableRef                                  : [142, 142]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [138, 138]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [129, 130]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   1.748484e+09  8.050152e+05  6.069000e+00     10336   1
         2   1.305815e+09  8.993860e+05  9.390000e+00     20897   1
         3   1.377645e+09  1.268790e+06  1.264400e+01     31083   1
         4   6.709609e+08  1.024182e+07  1.577300e+01     41572   1
         5   6.216580e+08  1.279169e+07  1.880900e+01     52111   1
         6   6.386436e+08  1.281803e+07  2.191900e+01     62552   1
         7   6.907928e+08  1.282138e+07  2.528500e+01     72947   1
         8   1.303261e+09  3.444368e+07  2.814300e+01     83209   1
         9   4.038113e+08  3.478735e+07  3.136600e+01     93937   1
        10   4.233603e+08  4.083763e+07  3.468200e+01    104681   1
        11   5.022199e+08  5.104141e+07  3.777600e+01    115477   1
        12   7.442941e+08  5.124580e+07  4.072800e+01    125997   1
        13   4.779214e+08  5.563421e+07  4.397100e+01    136405   1
        14   8.315561e+08  5.804179e+07  4.722500e+01    147077   1
        15   5.224630e+08  5.880442e+07  5.060900e+01    157651   1
        16   2.800933e+08  6.363447e+07  5.395400e+01    168048   1
        17   4.094793e+08  6.382864e+07  5.719900e+01    178606   1
        18   3.340639e+08  6.629117e+07  6.067000e+01    188950   1
        19   5.022474e+08  6.690923e+07  6.388400e+01    199450   1
        20   2.797151e+08  6.959075e+07  6.720800e+01    210234   1
        21   5.285873e+08  7.244814e+07  7.037100e+01    220650   1
        22   3.974114e+08  7.244819e+07  7.344500e+01    230857   1
        23   4.008170e+08  7.622931e+07  7.680000e+01    241623   1
        24   6.948892e+08  8.035951e+07  7.996900e+01    251971   1
        25   2.933402e+08  8.159719e+07  8.311500e+01    262232   1
        26   3.634589e+08  8.185649e+07  8.923700e+01    272852   1
        27   3.553334e+08  8.299533e+07  9.213100e+01    283311   1
        28   7.661388e+08  8.347490e+07  9.512100e+01    293664   1
        29   2.197606e+08  8.351138e+07  9.811500e+01    303929   1
        30   4.399224e+08  8.358150e+07  1.011190e+02    314512   1
        31   4.696304e+08  8.358965e+07  1.040250e+02    324932   1
        32   3.297831e+08  8.369650e+07  1.069230e+02    335252   1
        33   3.951924e+08  8.427378e+07  1.098960e+02    345731   1
        34   3.937930e+08  9.267250e+07  1.130350e+02    356458   1
        35   7.553187e+08  9.411348e+07  1.160310e+02    366755   1
        36   3.996178e+08  1.016915e+08  1.191020e+02    377412   1
        37   3.017268e+08  1.028971e+08  1.222190e+02    388147   1
        38   5.923559e+08  1.038959e+08  1.252920e+02    398452   1
        39   3.128528e+08  1.052620e+08  1.282920e+02    408747   1
        40   2.688926e+08  1.101430e+08  1.314170e+02    419142   1
        41   2.533287e+08  1.102066e+08  1.344080e+02    429728   1
        42   3.363477e+08  1.110449e+08  1.374800e+02    439880   1
        43   2.480580e+08  1.116421e+08  1.406060e+02    450136   1
        44   4.132671e+08  1.116430e+08  1.437600e+02    460616   1
        45   2.907747e+08  1.117288e+08  1.469150e+02    471013   1
        46   2.708046e+08  1.122602e+08  1.500390e+02    481210   1
        47   2.226575e+08  1.123043e+08  1.532570e+02    491663   1
        48   5.065008e+08  1.148017e+08  1.563980e+02    501886   1
        49   3.192519e+08  1.149681e+08  1.595190e+02    512107   1
        50   4.589206e+08  1.187819e+08  1.627790e+02    522755   1
        51   3.720637e+08  1.188074e+08  1.659390e+02    533251   1
        52   4.769205e+08  1.189741e+08  1.691480e+02    543677   1
        53   3.414527e+08  1.197659e+08  1.723260e+02    554119   1
        54   2.022387e+08  1.204473e+08  1.755880e+02    564462   1
        55   6.975156e+08  1.221153e+08  1.787910e+02    574811   1
        56   3.543594e+08  1.236169e+08  1.821550e+02    585364   1
        57   3.230333e+08  1.262307e+08  1.883680e+02    595935   1
        58   4.680788e+08  1.263837e+08  1.914960e+02    606479   1
        59   6.927039e+08  1.264455e+08  1.945640e+02    616704   1
        60   3.300871e+08  1.264564e+08  1.977300e+02    627452   1
        61   4.203830e+08  1.268211e+08  2.007800e+02    637793   1
        62   2.704494e+08  1.282752e+08  2.040720e+02    648409   1
        63   2.510842e+08  1.300633e+08  2.072960e+02    658778   1
        64   3.283912e+08  1.303752e+08  2.105350e+02    669318   1
        65   3.324707e+08  1.316497e+08  2.136360e+02    679548   1
        66   4.971803e+08  1.320094e+08  2.167660e+02    689755   1
        67   5.332911e+08  1.320102e+08  2.199410e+02    700191   1
        68   5.591357e+08  1.321199e+08  2.230530e+02    710458   1
        69   2.513691e+08  1.334188e+08  2.263440e+02    721070   1
        70   3.373616e+08  1.363032e+08  2.296720e+02    731536   1
        71   2.108513e+08  1.363111e+08  2.329540e+02    741907   1
        72   6.064881e+08  1.372804e+08  2.362710e+02    752087   1
        73   2.861263e+08  1.372806e+08  2.395860e+02    762676   1
        74   2.422248e+08  1.373898e+08  2.428980e+02    772792   1
        75   9.420752e+08  1.375254e+08  2.461130e+02    782792   1
        76   4.058309e+08  1.384737e+08  2.494670e+02    793277   1
        77   3.929883e+08  1.391300e+08  2.528690e+02    803583   1
        78   3.773811e+08  1.398273e+08  2.563130e+02    814244   1
        79   9.311022e+08  1.406549e+08  2.595530e+02    824343   1
        80   4.053161e+08  1.413238e+08  2.630100e+02    835008   1
        81   2.680265e+08  1.416826e+08  2.664580e+02    845370   1
        82   3.163329e+08  1.433289e+08  2.699690e+02    855850   1
        83   2.656672e+08  1.442465e+08  2.733450e+02    865755   1
        84   3.087748e+08  1.442996e+08  2.767370e+02    875950   1
        85   6.519185e+08  1.446416e+08  2.800680e+02    886248   1
        86   6.038591e+08  1.446917e+08  2.835220e+02    896483   1
        87   2.749988e+08  1.452813e+08  2.898130e+02    906861   1
        88   5.945772e+08  1.453586e+08  2.931260e+02    917198   1
        89   3.619925e+08  1.453905e+08  2.963730e+02    927464   1
        90   1.092039e+09  1.454169e+08  2.996150e+02    937828   1
        91   2.208033e+08  1.461159e+08  3.030040e+02    948417   1
        92   8.767975e+08  1.461501e+08  3.062950e+02    958656   1
        93   6.642998e+08  1.461628e+08  3.096330e+02    969029   1
        94   2.752502e+08  1.472812e+08  3.130740e+02    979623   1
        95   4.227340e+08  1.472813e+08  3.165020e+02    990083   1
        96   2.395025e+08  1.486052e+08  3.199540e+02   1000634   1
        97   2.484133e+08  1.486417e+08  3.234710e+02   1011123   1
        98   3.434793e+08  1.494139e+08  3.268550e+02   1021430   1
        99   5.561983e+08  1.514230e+08  3.304030e+02   1032006   1
       100   2.371143e+08  1.520045e+08  3.337710e+02   1042300   1
       101   6.302858e+08  1.524233e+08  3.372350e+02   1052628   1
       102   3.024398e+08  1.524245e+08  3.406330e+02   1062762   1
       103   4.054777e+08  1.528591e+08  3.440250e+02   1072796   1
       104   3.578728e+08  1.528623e+08  3.476780e+02   1083449   1
       105   2.508751e+08  1.529433e+08  3.512950e+02   1093783   1
       106   1.269088e+09  1.531809e+08  3.548290e+02   1104270   1
       107   3.528044e+08  1.543655e+08  3.585520e+02   1114919   1
       108   2.759638e+08  1.600861e+08  3.622730e+02   1125300   1
       109   2.815096e+08  1.616784e+08  3.660620e+02   1136044   1
       110   2.459369e+08  1.616802e+08  3.696620e+02   1146589   1
       111   2.912349e+08  1.621213e+08  3.733090e+02   1156888   1
       112   2.624506e+08  1.622732e+08  3.770040e+02   1167078   1
       113   8.978945e+08  1.626594e+08  3.805970e+02   1177328   1
       114   2.126927e+08  1.627763e+08  3.842060e+02   1187338   1
       115   4.219626e+08  1.628253e+08  3.878280e+02   1197412   1
       116   3.376652e+08  1.629216e+08  3.949670e+02   1207891   1
       117   4.156213e+08  1.641831e+08  3.985510e+02   1218408   1
       118   5.962632e+08  1.648978e+08  4.020720e+02   1228833   1
       119   2.328423e+08  1.649825e+08  4.056500e+02   1239475   1
       120   2.698912e+08  1.661000e+08  4.092930e+02   1249948   1
       121   2.619150e+08  1.661169e+08  4.128680e+02   1260144   1
       122   6.232147e+08  1.669611e+08  4.164450e+02   1270345   1
       123   2.131785e+08  1.681083e+08  4.200540e+02   1280692   1
       124   6.820692e+08  1.688134e+08  4.236890e+02   1291409   1
       125   2.490037e+08  1.688291e+08  4.273410e+02   1301925   1
       126   2.063524e+08  1.693570e+08  4.309350e+02   1312116   1
       127   2.636068e+08  1.701222e+08  4.345080e+02   1322253   1
       128   3.232984e+08  1.702404e+08  4.381940e+02   1332858   1
       129   3.771234e+08  1.702575e+08  4.418740e+02   1343123   1
       130   2.615439e+08  1.708998e+08  4.455430e+02   1353562   1
       131   2.579963e+08  1.710237e+08  4.492250e+02   1363892   1
       132   8.097025e+08  1.720929e+08  4.527850e+02   1373788   1
       133   4.060125e+08  1.723604e+08  4.566070e+02   1384397   1
       134   2.754734e+08  1.728905e+08  4.604020e+02   1394797   1
       135   2.361585e+08  1.736981e+08  4.642170e+02   1405302   1
       136   3.178576e+08  1.738192e+08  4.680140e+02   1415684   1
       137   2.444285e+08  1.739556e+08  4.717660e+02   1426002   1
       138   2.282351e+08  1.752134e+08  4.756800e+02   1436435   1
       139   2.872745e+08  1.758137e+08  4.795270e+02   1446938   1
       140   4.202689e+08  1.763945e+08  4.833670e+02   1457173   1
       141   7.490037e+08  1.765951e+08  4.872080e+02   1467417   1
       142   2.795711e+08  1.767604e+08  4.911550e+02   1477773   1
       143   4.033470e+08  1.768301e+08  4.951030e+02   1488229   1
       144   3.518574e+08  1.773367e+08  4.991140e+02   1498721   1
       145   1.958244e+08  1.773611e+08  5.029720e+02   1508909   1
       146   4.416872e+08  1.773981e+08  5.205140e+02   1519477   1
       147   1.858259e+08  1.793512e+08  5.244650e+02   1530083   1
       148   6.407664e+08  1.794284e+08  5.282280e+02   1540347   1
       149   4.235338e+08  1.796237e+08  5.320000e+02   1550383   1
       150   3.580746e+08  1.802016e+08  5.359570e+02   1561013   1
       151   2.533017e+08  1.802049e+08  5.397790e+02   1570938   1
       152   5.597473e+08  1.806185e+08  5.436120e+02   1581385   1
       153   1.916479e+08  1.806258e+08  5.475190e+02   1592136   1
       154   3.180232e+08  1.808218e+08  5.514470e+02   1602392   1
       155   1.845490e+08  1.808395e+08  5.552540e+02   1612256   1
       156   2.140603e+08  1.811693e+08  5.591390e+02   1622612   1
       157   2.747251e+08  1.818509e+08  5.630750e+02   1633054   1
       158   2.096494e+08  1.818851e+08  5.670500e+02   1643534   1
       159   2.082409e+08  1.820243e+08  5.710390e+02   1654121   1
       160   3.558646e+08  1.822475e+08  5.749730e+02   1664476   1
       161   2.105502e+08  1.825967e+08  5.789550e+02   1674794   1
       162   8.512625e+08  1.830233e+08  5.829080e+02   1685094   1
