||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_linearized.jl
DATETIME
2025-04-03T08:08:58.081
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.Simulation(SDDP.InSampleMonteCarlo(0, false, true, SDDP.var"#155#158"{SDDP.var"#156#159"}(SDDP.var"#156#159"(), Core.Box(0)), nothing), 2000, 11111), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Final Run (2h) - NoCS/Run_shapiro_model_11111/LinearizedSDDP.log", false, false, false, 11111, "", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 120
  state variables : 8
  scenarios       : 1.00000e+238
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.InSampleMonteCarlo
subproblem structure
  VariableRef                                  : [170, 174]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.EqualTo{Float64}     : [1, 1]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [157, 157]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [148, 149]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   2.162933e+09  2.450955e+05  5.640000e+00     12021   1
         2   1.633489e+09  2.450955e+05  7.656000e+00     24042   1
         3   1.456861e+09  2.450996e+05  9.625000e+00     36063   1
         4   8.623521e+08  2.517865e+06  1.157800e+01     48084   1
         5   7.738856e+08  3.026019e+06  1.353100e+01     60105   1
         6   8.597761e+08  3.175511e+06  1.550000e+01     72126   1
         7   9.222332e+08  3.321815e+06  1.743700e+01     84147   1
         8   8.538129e+08  3.666828e+06  1.940300e+01     96168   1
         9   8.264730e+08  6.446469e+06  2.137500e+01    108189   1
        10   7.347521e+08  7.474116e+06  2.337500e+01    120210   1
        11   3.853032e+08  1.933842e+07  2.532800e+01    132231   1
        12   4.289000e+08  2.142544e+07  2.729700e+01    144252   1
        13   5.380883e+08  2.204180e+07  2.926600e+01    156273   1
        14   6.204806e+08  3.208796e+07  3.123400e+01    168294   1
        15   3.584745e+08  3.342551e+07  3.321900e+01    180315   1
        16   3.709191e+08  3.466815e+07  3.520300e+01    192336   1
        17   2.784924e+08  3.482892e+07  3.718700e+01    204357   1
        18   2.940537e+08  3.792629e+07  3.917100e+01    216378   1
        19   4.057882e+08  3.961870e+07  4.117200e+01    228399   1
        20   4.186180e+08  4.081276e+07  4.315600e+01    240420   1
        21   1.044429e+09  4.087387e+07  4.515600e+01    252441   1
        22   4.151228e+08  4.184177e+07  4.717100e+01    264462   1
        23   6.349486e+08  4.242184e+07  4.921800e+01    276483   1
        24   2.920712e+08  4.260569e+07  5.121800e+01    288504   1
        25   2.585839e+08  4.313688e+07  5.324900e+01    300525   1
        26   5.922339e+08  4.330936e+07  5.526500e+01    312546   1
        27   5.503009e+08  4.381437e+07  5.728100e+01    324567   1
        28   3.470652e+08  4.415197e+07  5.932800e+01    336588   1
        29   4.729084e+08  4.442144e+07  6.137400e+01    348609   1
        30   1.726539e+08  4.455372e+07  6.335900e+01    360630   1
        31   8.560565e+08  4.461865e+07  6.546800e+01    372651   1
        32   2.695223e+08  5.087135e+07  6.749900e+01    384672   1
        33   3.385637e+08  5.417577e+07  6.956200e+01    396693   1
        34   2.563667e+08  6.433297e+07  7.162400e+01    408714   1
        35   3.613831e+08  6.736112e+07  7.371800e+01    420735   1
        36   2.418291e+08  6.840006e+07  7.576500e+01    432756   1
        37   3.136163e+08  7.378266e+07  7.784300e+01    444777   1
        38   3.654388e+08  7.392100e+07  7.990500e+01    456798   1
        39   3.403866e+08  7.412443e+07  8.198300e+01    468819   1
        40   2.712997e+08  8.210412e+07  8.406200e+01    480840   1
        41   8.340931e+08  8.248244e+07  8.623300e+01    492861   1
        42   5.237748e+08  8.270393e+07  8.834300e+01    504882   1
        43   2.643431e+08  8.272259e+07  9.046800e+01    516903   1
        44   2.964382e+08  8.285524e+07  9.257700e+01    528924   1
        45   4.386685e+08  8.353112e+07  9.473400e+01    540945   1
        46   2.851248e+08  9.202547e+07  9.685800e+01    552966   1
        47   4.961923e+08  9.202547e+07  9.904600e+01    564987   1
        48   5.619877e+08  9.202547e+07  1.012490e+02    577008   1
        49   2.788712e+08  9.202547e+07  1.034370e+02    589029   1
        50   1.837143e+08  9.205203e+07  1.055980e+02    601050   1
        51   3.381097e+08  9.252700e+07  1.077960e+02    613071   1
        52   3.031668e+08  9.458287e+07  1.099920e+02    625092   1
        53   6.639315e+08  1.045749e+08  1.122180e+02    637113   1
        54   1.435151e+09  1.047631e+08  1.144680e+02    649134   1
        55   3.603398e+08  1.050359e+08  1.167020e+02    661155   1
        56   3.752335e+08  1.052788e+08  1.189050e+02    673176   1
        57   2.053479e+08  1.058358e+08  1.210930e+02    685197   1
        58   2.325064e+08  1.061495e+08  1.233110e+02    697218   1
        59   1.640216e+08  1.061987e+08  1.254980e+02    709239   1
        60   5.187082e+08  1.062440e+08  1.277330e+02    721260   1
        61   8.823206e+08  1.062449e+08  1.299980e+02    733281   1
        62   1.344423e+08  1.062772e+08  1.322180e+02    745302   1
        63   3.090642e+08  1.063362e+08  1.344830e+02    757323   1
        64   1.832117e+08  1.067098e+08  1.367170e+02    769344   1
        65   2.799493e+08  1.067119e+08  1.389990e+02    781365   1
        66   2.299194e+08  1.087410e+08  1.412560e+02    793386   1
        67   1.917571e+08  1.092493e+08  1.435300e+02    805407   1
        68   2.349306e+08  1.093371e+08  1.457950e+02    817428   1
        69   2.963307e+08  1.094638e+08  1.480610e+02    829449   1
        70   6.040851e+08  1.097052e+08  1.503580e+02    841470   1
        71   1.785773e+08  1.098638e+08  1.526540e+02    853491   1
        72   5.510632e+08  1.107486e+08  1.549520e+02    865512   1
        73   3.369440e+08  1.112910e+08  1.572800e+02    877533   1
        74   1.370247e+08  1.119914e+08  1.595610e+02    889554   1
        75   2.241777e+08  1.159093e+08  1.618890e+02    901575   1
        76   3.952699e+08  1.161447e+08  1.642450e+02    913596   1
        77   2.341896e+08  1.178756e+08  1.665920e+02    925617   1
        78   2.686483e+08  1.181051e+08  1.689200e+02    937638   1
        79   2.668673e+08  1.185111e+08  1.712170e+02    949659   1
        80   2.203229e+08  1.197304e+08  1.735920e+02    961680   1
        81   1.625823e+08  1.198869e+08  1.759040e+02    973701   1
        82   2.460309e+08  1.199066e+08  1.782710e+02    985722   1
        83   7.829637e+08  1.199400e+08  1.806700e+02    997743   1
        84   2.304886e+08  1.206020e+08  1.830300e+02   1009764   1
        85   2.414878e+08  1.206726e+08  1.854360e+02   1021785   1
        86   1.781933e+08  1.210314e+08  1.878110e+02   1033806   1
        87   2.777664e+08  1.259072e+08  1.902480e+02   1045827   1
        88   2.379766e+08  1.280156e+08  1.926960e+02   1057848   1
        89   7.811918e+08  1.282917e+08  1.951850e+02   1069869   1
        90   3.381911e+08  1.284280e+08  1.976700e+02   1081890   1
        91   4.629769e+08  1.285564e+08  2.001860e+02   1093911   1
        92   2.879714e+08  1.286243e+08  2.026540e+02   1105932   1
        93   4.933138e+08  1.286693e+08  2.050920e+02   1117953   1
        94   2.462199e+08  1.288478e+08  2.075760e+02   1129974   1
        95   2.799550e+08  1.301544e+08  2.100760e+02   1141995   1
        96   3.677241e+08  1.302576e+08  2.125600e+02   1154016   1
        97   4.742617e+08  1.303084e+08  2.151070e+02   1166037   1
        98   5.233091e+08  1.303829e+08  2.176380e+02   1178058   1
        99   2.322695e+08  1.304693e+08  2.201230e+02   1190079   1
       100   2.259641e+08  1.305261e+08  2.226070e+02   1202100   1
       101   1.361361e+08  1.306660e+08  2.250760e+02   1214121   1
       102   2.377758e+08  1.307640e+08  2.276230e+02   1226142   1
       103   4.366470e+08  1.314137e+08  2.301420e+02   1238163   1
       104   6.256299e+08  1.322961e+08  2.327160e+02   1250184   1
       105   1.939922e+08  1.324669e+08  2.352790e+02   1262205   1
       106   3.371645e+08  1.329058e+08  2.378880e+02   1274226   1
       107   2.177160e+08  1.330594e+08  2.404500e+02   1286247   1
       108   4.282467e+08  1.330599e+08  2.430290e+02   1298268   1
       109   4.421353e+08  1.332948e+08  2.456230e+02   1310289   1
       110   4.129320e+08  1.335617e+08  2.482320e+02   1322310   1
       111   1.286301e+08  1.335786e+08  2.507820e+02   1334331   1
       112   2.050452e+08  1.337103e+08  2.534190e+02   1346352   1
       113   2.012895e+08  1.338258e+08  2.560440e+02   1358373   1
       114   3.700508e+08  1.340338e+08  2.586850e+02   1370394   1
       115   2.450924e+08  1.341515e+08  2.613570e+02   1382415   1
       116   2.588572e+08  1.342156e+08  2.640600e+02   1394436   1
       117   2.498070e+08  1.342539e+08  2.667170e+02   1406457   1
       118   1.630651e+08  1.343626e+08  2.693370e+02   1418478   1
       119   2.904283e+08  1.348148e+08  2.720280e+02   1430499   1
       120   3.369224e+08  1.353362e+08  2.746690e+02   1442520   1
       121   1.611399e+08  1.353963e+08  2.772940e+02   1454541   1
       122   2.082962e+08  1.355563e+08  2.798880e+02   1466562   1
       123   4.327908e+08  1.357709e+08  2.824970e+02   1478583   1
       124   1.683537e+08  1.358323e+08  2.851690e+02   1490604   1
       125   3.349271e+08  1.358917e+08  2.878620e+02   1502625   1
       126   2.820024e+08  1.359506e+08  2.905280e+02   1514646   1
       127   1.970005e+08  1.359850e+08  2.932310e+02   1526667   1
       128   4.773548e+08  1.361603e+08  2.959190e+02   1538688   1
       129   2.197988e+08  1.361854e+08  2.986060e+02   1550709   1
       130   1.906055e+08  1.362999e+08  3.013400e+02   1562730   1
       131   4.545066e+08  1.365224e+08  3.040590e+02   1574751   1
       132   1.853059e+08  1.366010e+08  3.067630e+02   1586772   1
       133   2.123419e+08  1.368666e+08  3.094500e+02   1598793   1
       134   2.397694e+08  1.369277e+08  3.121060e+02   1610814   1
       135   1.323378e+08  1.371826e+08  3.148090e+02   1622835   1
       136   5.996249e+08  1.372851e+08  3.176220e+02   1634856   1
       137   6.202164e+08  1.374249e+08  3.204030e+02   1646877   1
       138   3.239668e+08  1.376031e+08  3.231680e+02   1658898   1
       139   3.222595e+08  1.378227e+08  3.259970e+02   1670919   1
       140   2.030489e+08  1.378958e+08  3.287460e+02   1682940   1
       141   1.605997e+08  1.385792e+08  3.315120e+02   1694961   1
       142   5.190722e+08  1.386187e+08  3.342620e+02   1706982   1
       143   1.870931e+08  1.388818e+08  3.370120e+02   1719003   1
       144   7.776441e+08  1.392453e+08  3.397940e+02   1731024   1
       145   2.455542e+08  1.393766e+08  3.425900e+02   1743045   1
       146   5.143628e+08  1.395052e+08  3.454180e+02   1755066   1
       147   2.274163e+08  1.395721e+08  3.481840e+02   1767087   1
       148   7.644756e+08  1.397035e+08  3.510590e+02   1779108   1
       149   3.422912e+08  1.400247e+08  3.538870e+02   1791129   1
       150   2.412665e+08  1.402123e+08  3.567150e+02   1803150   1
       151   2.038281e+08  1.403383e+08  3.595430e+02   1815171   1
       152   4.535872e+08  1.403898e+08  3.624040e+02   1827192   1
       153   1.775539e+08  1.404765e+08  3.652300e+02   1839213   1
       154   2.104601e+08  1.405337e+08  3.680740e+02   1851234   1
       155   2.500559e+08  1.411202e+08  3.709180e+02   1863255   1
       156   1.358917e+08  1.412610e+08  3.737620e+02   1875276   1
       157   2.481390e+08  1.417963e+08  3.766370e+02   1887297   1
       158   1.710721e+08  1.426972e+08  3.794960e+02   1899318   1
       159   1.548113e+08  1.432514e+08  3.823400e+02   1911339   1
       160   2.407654e+08  1.432996e+08  3.852620e+02   1923360   1
       161   3.876741e+08  1.440434e+08  3.881210e+02   1935381   1
       162   2.057066e+08  1.443239e+08  3.910430e+02   1947402   1
       163   4.773832e+08  1.445237e+08  3.940110e+02   1959423   1
       164   1.581383e+08  1.447207e+08  3.970340e+02   1971444   1
       165   1.730961e+08  1.454236e+08  3.999550e+02   1983465   1
       166   2.705259e+08  1.460036e+08  4.029360e+02   1995486   1
       167   2.070172e+08  1.462031e+08  4.058850e+02   2007507   1
       168   3.354317e+08  1.464723e+08  4.088330e+02   2019528   1
       169   1.742512e+08  1.465807e+08  4.117570e+02   2031549   1
       170   1.937093e+08  1.466620e+08  4.146790e+02   2043570   1
       171   6.170849e+08  1.467359e+08  4.176630e+02   2055591   1
       172   2.061676e+08  1.470950e+08  4.206480e+02   2067612   1
       173   3.761389e+08  1.472796e+08  4.238050e+02   2079633   1
       174   3.304061e+08  1.474079e+08  4.270250e+02   2091654   1
       175   3.619917e+08  1.474708e+08  4.302430e+02   2103675   1
       176   1.787962e+08  1.475798e+08  4.334460e+02   2115696   1
       177   2.072533e+08  1.476822e+08  4.366490e+02   2127717   1
