||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_markov.jl
DATETIME
2025-04-29T04:34:21.333
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.NoSimulation(), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Re-Run (2h)/Run_MC-SDDP_fitted_model_444444/MC-SDDP.log", false, false, false, 444444, "MC-SDDP: 100 nodes, fitted_model", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 11901
  state variables : 4
  scenarios       : 6.68857e+229
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.Historical{String, Dict{String, Float64}}
subproblem structure
  VariableRef                                  : [142, 142]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [138, 138]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [129, 130]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   1.935779e+09  7.449356e+05  6.068000e+00     10469   1
         2   7.754669e+08  3.094299e+06  9.502000e+00     20748   1
         3   9.016051e+08  3.149844e+06  1.260400e+01     30894   1
         4   3.969217e+08  3.759483e+06  1.569400e+01     41059   1
         5   4.955621e+08  9.996359e+06  1.865800e+01     51299   1
         6   8.062602e+08  2.399692e+07  2.178400e+01     61602   1
         7   5.518258e+08  2.613760e+07  2.497000e+01     72071   1
         8   4.335061e+08  2.668233e+07  2.778900e+01     82157   1
         9   4.176112e+08  2.769983e+07  3.109700e+01     92608   1
        10   3.056865e+08  3.814360e+07  3.412900e+01    102953   1
        11   2.003982e+08  4.125984e+07  3.711000e+01    112549   1
        12   2.811096e+08  4.170732e+07  4.042900e+01    123316   1
        13   3.611006e+08  4.433825e+07  4.384600e+01    133926   1
        14   1.770029e+08  4.503265e+07  4.688400e+01    143828   1
        15   2.142958e+08  5.016587e+07  4.987200e+01    154088   1
        16   5.833892e+08  5.373207e+07  5.285300e+01    164505   1
        17   5.135299e+08  5.789897e+07  5.593000e+01    174802   1
        18   5.807262e+08  5.843867e+07  5.906000e+01    184979   1
        19   3.854677e+08  5.899586e+07  6.226400e+01    195397   1
        20   2.640107e+08  5.955072e+07  6.543300e+01    205827   1
        21   1.237283e+08  5.957291e+07  6.872000e+01    216321   1
        22   5.564845e+08  6.111826e+07  7.186200e+01    226407   1
        23   3.039031e+08  6.122439e+07  7.499300e+01    236887   1
        24   1.914959e+08  7.305854e+07  8.078300e+01    247159   1
        25   3.452810e+08  7.773763e+07  8.361900e+01    257338   1
        26   4.320555e+08  8.098812e+07  8.650800e+01    267531   1
        27   2.334512e+08  8.148809e+07  8.953700e+01    277899   1
        28   1.893549e+08  8.238870e+07  9.238100e+01    287945   1
        29   2.689317e+08  8.680852e+07  9.536100e+01    298317   1
        30   6.058403e+08  8.914221e+07  9.847800e+01    308855   1
        31   4.270797e+08  8.945402e+07  1.015470e+02    319301   1
        32   2.431803e+08  9.174100e+07  1.045940e+02    329942   1
        33   2.669763e+08  9.311285e+07  1.077640e+02    340496   1
        34   1.788136e+08  9.441326e+07  1.107570e+02    350655   1
        35   4.679992e+08  9.502209e+07  1.136970e+02    361063   1
        36   4.372650e+08  9.859482e+07  1.167010e+02    371549   1
        37   3.678349e+08  1.007721e+08  1.198450e+02    382226   1
        38   4.727500e+08  1.036266e+08  1.228380e+02    392290   1
        39   2.519469e+08  1.049702e+08  1.258000e+02    402555   1
        40   4.032256e+08  1.052918e+08  1.288190e+02    413014   1
        41   3.097347e+08  1.053643e+08  1.320160e+02    423719   1
        42   3.677388e+08  1.053851e+08  1.349990e+02    433741   1
