||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_linearized.jl
DATETIME
2025-04-01T08:41:56.265
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.Simulation(SDDP.InSampleMonteCarlo(0, false, true, SDDP.var"#155#158"{SDDP.var"#156#159"}(SDDP.var"#156#159"(), Core.Box(0)), nothing), 2000, 11111), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Final Run (2h)/Run_fitted_model_22222/LinearizedSDDP.log", false, false, false, 22222, "", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 120
  state variables : 8
  scenarios       : 1.00000e+238
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.InSampleMonteCarlo
subproblem structure
  VariableRef                                  : [170, 174]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.EqualTo{Float64}     : [1, 1]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [157, 157]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [148, 149]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   2.375252e+09  2.450955e+05  2.313000e+00     12021   1
         2   1.638555e+09  2.450955e+05  4.563000e+00     24042   1
         3   1.672088e+09  3.900178e+05  6.906000e+00     36063   1
         4   1.343347e+09  9.043848e+05  9.203000e+00     48084   1
         5   1.054153e+09  1.398270e+06  1.150000e+01     60105   1
         6   1.018301e+09  1.674618e+06  1.381300e+01     72126   1
         7   5.717527e+08  1.717988e+06  1.610900e+01     84147   1
         8   9.151476e+08  2.762843e+06  1.845300e+01     96168   1
         9   5.739494e+08  2.854049e+06  2.079700e+01    108189   1
        10   8.618582e+08  3.103827e+06  2.309400e+01    120210   1
        11   6.824551e+08  3.680260e+06  2.542200e+01    132231   1
        12   7.530937e+08  3.883136e+06  2.771900e+01    144252   1
        13   6.087439e+08  3.902784e+06  3.003100e+01    156273   1
        14   6.018060e+08  3.904380e+06  3.239100e+01    168294   1
        15   4.419895e+08  3.904380e+06  3.470300e+01    180315   1
        16   1.058172e+09  4.241595e+06  3.701500e+01    192336   1
        17   4.771987e+08  6.279710e+06  3.932800e+01    204357   1
        18   8.210084e+08  6.471775e+06  4.164000e+01    216378   1
        19   2.753833e+08  6.480466e+06  4.393700e+01    228399   1
        20   4.443508e+08  6.492013e+06  4.628100e+01    240420   1
        21   4.965722e+08  6.633198e+06  4.860900e+01    252441   1
        22   6.817530e+08  1.734929e+07  5.090600e+01    264462   1
        23   7.751436e+08  1.860386e+07  5.320300e+01    276483   1
        24   5.312625e+08  4.202934e+07  5.548400e+01    288504   1
        25   2.939705e+08  4.247684e+07  5.776500e+01    300525   1
        26   2.508993e+08  4.264068e+07  6.009300e+01    312546   1
        27   2.667017e+08  4.281993e+07  6.237500e+01    324567   1
        28   7.056517e+08  5.334446e+07  6.465600e+01    336588   1
        29   2.142231e+08  5.418820e+07  6.693700e+01    348609   1
        30   2.631970e+08  5.463896e+07  6.921800e+01    360630   1
        31   2.023869e+08  5.484333e+07  7.149900e+01    372651   1
        32   2.537711e+08  5.506966e+07  7.384300e+01    384672   1
        33   4.557078e+08  5.509053e+07  7.618700e+01    396693   1
        34   2.222354e+08  5.742317e+07  7.849900e+01    408714   1
        35   3.764887e+08  5.777779e+07  8.076500e+01    420735   1
        36   5.521323e+08  5.794968e+07  8.306200e+01    432756   1
        37   7.484087e+08  5.835055e+07  8.537400e+01    444777   1
        38   4.773031e+08  5.857344e+07  8.776500e+01    456798   1
        39   4.524025e+08  5.861510e+07  9.009300e+01    468819   1
        40   3.283707e+08  5.866312e+07  9.240500e+01    480840   1
        41   7.717721e+08  7.611832e+07  9.473400e+01    492861   1
        42   1.184500e+09  7.686046e+07  9.709300e+01    504882   1
        43   6.445938e+08  7.709827e+07  9.943700e+01    516903   1
        44   3.688446e+08  7.728122e+07  1.017960e+02    528924   1
        45   1.837742e+08  7.750575e+07  1.041080e+02    540945   1
        46   5.930224e+08  7.755211e+07  1.064830e+02    552966   1
        47   3.411663e+08  7.781914e+07  1.088270e+02    564987   1
        48   3.268723e+08  7.792460e+07  1.111710e+02    577008   1
        49   1.370574e+08  7.808531e+07  1.134830e+02    589029   1
        50   2.208703e+08  8.464404e+07  1.158580e+02    601050   1
        51   5.319954e+08  8.475704e+07  1.182020e+02    613071   1
        52   1.559945e+08  8.486619e+07  1.204990e+02    625092   1
        53   4.116814e+08  8.533279e+07  1.228110e+02    637113   1
        54   2.802712e+08  8.558685e+07  1.251390e+02    649134   1
        55   2.615675e+08  8.584495e+07  1.274680e+02    661155   1
        56   2.278566e+08  8.590634e+07  1.298270e+02    673176   1
        57   4.265447e+08  8.605091e+07  1.322330e+02    685197   1
        58   4.212869e+08  8.621093e+07  1.345770e+02    697218   1
        59   1.003009e+09  8.644780e+07  1.369360e+02    709239   1
        60   3.770630e+08  8.656053e+07  1.392960e+02    721260   1
        61   3.598544e+08  8.658413e+07  1.416240e+02    733281   1
        62   2.490000e+08  8.662896e+07  1.440300e+02    745302   1
        63   6.284585e+08  8.681261e+07  1.464360e+02    757323   1
        64   3.017128e+08  8.690790e+07  1.487950e+02    769344   1
        65   3.082956e+08  8.744285e+07  1.511550e+02    781365   1
        66   3.475380e+08  8.761457e+07  1.535140e+02    793386   1
