||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_markov.jl
DATETIME
2025-05-02T08:39:33.261
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.NoSimulation(), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Re-Run - NoCS (2h)/Run_MC-SDDP_shapiro_model_11111/MC-SDDP.log", false, false, false, 11111, "MC-SDDP: 100 nodes, shapiro_model", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 11901
  state variables : 4
  scenarios       : 6.68857e+229
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.Historical{String, Dict{String, Float64}}
subproblem structure
  VariableRef                                  : [142, 142]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [138, 138]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [129, 130]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   1.377048e+09  6.074142e+05  2.762100e+01     10420   1
         2   1.448235e+09  3.645675e+06  3.297900e+01     20868   1
         3   1.201558e+09  3.811182e+06  3.697700e+01     30999   1
         4   7.348998e+08  4.408938e+06  4.050000e+01     41678   1
         5   6.285596e+08  4.476087e+06  4.347400e+01     52228   1
         6   5.219719e+08  9.788988e+06  4.669700e+01     62774   1
         7   6.737750e+08  1.027946e+07  5.010600e+01     73141   1
         8   6.508051e+08  1.829289e+07  5.315300e+01     83306   1
         9   4.138785e+08  2.818242e+07  5.630100e+01     93799   1
        10   6.326747e+08  2.893605e+07  5.935300e+01    104031   1
        11   2.623775e+08  4.809083e+07  6.371200e+01    114408   1
        12   2.388776e+08  4.837584e+07  6.636900e+01    123977   1
        13   3.068474e+08  4.846394e+07  6.896400e+01    134097   1
        14   5.953285e+08  5.177583e+07  7.186000e+01    144440   1
        15   2.991976e+08  5.359632e+07  7.520600e+01    154802   1
        16   2.626455e+08  5.962940e+07  7.772000e+01    165079   1
        17   2.200635e+08  6.166895e+07  8.025300e+01    175246   1
        18   1.770348e+08  6.506465e+07  8.277100e+01    185383   1
        19   3.149877e+08  6.652336e+07  8.588100e+01    195812   1
        20   2.400936e+08  6.657375e+07  8.859800e+01    206049   1
        21   8.694096e+08  6.661542e+07  9.164200e+01    215969   1
        22   3.159375e+08  7.126238e+07  9.549400e+01    226333   1
