1;1;4.821300047607642;[0.513140852490846];1.0;0.2397757773756714
2;1;2.0701731481547725;[0.7841666944918068];1.0;0.3407716727037047
3;1;0.0977813849273943;[0.9884591181158421];1.0;0.2959764330735752
4;1;3.751816858767036;[0.583741650119226];1.0;0.31140823607328616
5;1;0.5162021601881932;[0.8923424759755973];1.0;0.19683053761845604
6;1;2.740300882475413;[0.6461987779241195];1.0;0.10272516691827928
7;1;2.014504999235445;[0.7402319539642408];1.0;0.06291079543675812
8;1;0.5205356941537698;[0.9208034992482463];1.0;0.05320156327437543
9;1;0.5365686722075935;[0.9205108698190886];1.0;0.08416556807470087
10;1;0.8026468446687014;[0.9100020281049971];1.0;0.1571754115162987
11;1;0.7537976293945539;[0.96365566615678];1.0;0.28436807237975775
12;1;4.4076183445088075;[0.5558816064818048];1.0;0.3140482760771376
