(1,19118.7,55406.3,0.0,0.0,9512.79,0.0)
(2,19412.91,56378.09,0.0,0.0,9512.17,50.49)
(3,19474.06,56840.03,57.92,66186.83,9339.11,2742.85)
(4,19316.34,55625.93,109.72,126698.67,9340.45,4437.12)
(5,19396.06,54159.11,245.82,296984.89,9544.97,1638.94)
(6,19605.57,53311.97,392.46,494968.66,8998.26,371.71)
(7,19594.2,53252.17,469.64,595485.65,9969.73,570.89)
(8,19613.95,54300.87,429.18,646915.26,10038.02,604.25)
(9,19678.08,54588.42,504.5,889794.46,10176.88,820.1)
(10,19760.67,54726.57,827.76,2.19958676e6,10925.34,561.62)
(11,19673.08,54228.86,1164.06,3.37266664e6,10359.52,276.76)
(12,19420.88,54008.46,716.66,1.55125638e6,10268.65,289.5)
(13,18831.78,55180.73,512.49,666382.09,10427.58,849.12)
(14,18877.93,56246.05,667.02,857178.82,10297.45,3559.56)
(15,19010.09,56558.21,803.69,1.14449964e6,10160.65,6521.49)
(16,18896.15,55301.65,854.2,1.28444402e6,9841.19,5631.58)
(17,19214.28,53656.37,930.35,1.49767767e6,9933.96,2421.63)
(18,19297.59,52970.07,1042.34,2.12962173e6,9347.83,830.33)
(19,19413.58,52700.27,1202.16,2.57700418e6,10420.48,974.16)
(20,19486.32,53551.63,1306.05,3.05766871e6,10897.11,950.3)
(21,19617.48,53602.49,1551.02,4.20095439e6,10896.73,1117.94)
(22,19596.97,53821.56,1896.48,5.78671948e6,11475.71,1038.23)
(23,19602.15,53173.52,2290.33,6.76458054e6,10510.25,419.15)
(24,19430.78,53762.99,952.23,1.82704174e6,10328.73,270.12)
(25,19031.07,54752.74,741.2,919714.15,10700.86,786.81)
(26,18670.79,56302.13,818.07,1.11658768e6,9993.52,4597.75)
(27,18724.72,56786.28,861.0,1.21546756e6,9849.06,6841.73)
(28,18671.08,55567.75,813.17,1.36564382e6,9996.89,4786.38)
(29,18594.3,54339.05,867.66,1.52594005e6,9879.53,2682.93)
(30,18755.57,53705.91,848.52,1.50989529e6,9663.7,1038.42)
(31,18809.94,53531.16,974.89,1.72645114e6,10429.19,1141.31)
(32,18897.98,54374.44,1071.58,2.4049391e6,10723.73,663.01)
(33,19038.13,54338.99,1393.88,3.84425374e6,11087.97,838.61)
(34,19102.85,54566.96,1645.19,4.99722266e6,11331.29,670.16)
(35,19133.29,54352.92,1579.79,4.78740502e6,10254.71,401.92)
(36,18677.5,54965.86,502.64,988508.53,9685.49,375.07)
(37,18066.09,56074.09,384.82,454454.17,10061.98,884.21)
(38,18093.18,57233.73,464.09,629560.09,9724.41,3633.72)
(39,18226.22,57620.73,525.05,727066.06,9589.34,6419.54)
(40,18211.07,56313.14,527.79,797708.45,9761.67,5538.94)
(41,18644.43,54508.56,648.01,1.03843705e6,9988.7,2302.98)
(42,18674.07,53944.09,691.83,1.29163891e6,9804.73,1242.56)
(43,18820.35,53680.82,814.84,1.43517104e6,10794.65,1081.53)
(44,18836.27,54699.09,808.64,1.69931718e6,11455.59,1557.45)
(45,18789.65,55120.73,860.61,1.9907372e6,11501.72,1401.18)
(46,18617.57,55600.24,1097.2,2.98144231e6,11165.74,897.02)
(47,18553.88,55396.65,1115.47,3.27935916e6,10845.4,247.01)
(48,18370.77,55263.55,511.68,1.09361616e6,10368.68,244.82)
(49,17870.61,56278.48,375.91,478601.94,10590.45,735.12)
(50,17932.34,57363.63,495.03,683739.72,9786.29,4198.47)
(51,17941.81,57906.02,524.17,753041.1,9615.06,6177.48)
(52,18063.54,56403.05,585.4,921959.53,10036.45,5527.48)
(53,18514.49,54671.77,614.74,1.06480349e6,10004.06,2896.35)
(54,18719.79,53892.28,697.93,1.27174715e6,9690.31,1470.04)
(55,18887.13,53466.72,962.15,1.98023538e6,10447.22,1126.42)
(56,18969.01,54303.86,1071.13,2.58610799e6,10831.3,802.6)
(57,18998.64,54692.41,1079.96,2.71687791e6,11063.44,1015.83)
(58,18932.24,55169.85,1212.9,3.61288178e6,11244.26,861.52)
(59,18986.02,54703.5,1376.47,4.11474902e6,10564.88,296.93)
(60,18991.92,54446.94,707.14,1.32800861e6,10358.78,232.86)
(61,18970.31,54964.4,590.28,784182.59,10228.65,634.38)
(62,18830.22,56309.69,651.09,899804.82,10742.03,3863.1)
(63,18545.46,57160.76,665.77,978711.19,10106.04,7529.99)
(64,18680.92,55610.6,760.48,1.20140886e6,10118.36,4097.31)
(65,18818.57,54212.89,769.54,1.3245132e6,9796.75,2099.95)
(66,19141.53,53298.1,870.38,1.74433677e6,9676.92,854.59)
(67,19307.87,53014.82,993.31,2.05266363e6,10635.0,955.32)
(68,19375.24,53758.42,1210.34,2.80421988e6,10526.05,851.38)
(69,19481.77,53888.55,1400.68,3.87138315e6,10970.68,976.98)
(70,19209.82,54635.12,1470.06,4.31503811e6,11210.31,889.04)
(71,19114.44,54538.95,1412.61,4.22549701e6,10567.03,349.6)
(72,18653.32,54991.66,501.02,902946.11,9732.46,467.93)
(73,18527.75,55454.55,542.7,679417.24,10305.38,1220.42)
(74,18175.49,57066.67,548.84,702006.87,10253.37,4631.49)
(75,18216.24,57643.33,512.43,747362.9,9963.1,7105.71)
(76,18505.18,55784.96,761.86,1.19134404e6,10077.65,6011.05)
(77,18772.15,54256.3,772.56,1.39978199e6,10433.52,2895.08)
(78,18844.45,53596.25,869.3,1.58167757e6,9764.34,840.19)
(79,18928.96,53453.58,933.46,1.91706185e6,10808.31,836.27)
(80,18925.97,54193.91,1224.12,2.98664979e6,11042.31,581.59)
(81,18920.23,54471.55,1379.22,3.69234588e6,10876.99,956.39)
(82,19127.7,54708.71,1478.59,4.29439143e6,10823.2,616.33)
(83,19055.86,54395.62,1614.52,4.74882382e6,10331.73,278.35)
(84,18556.24,54952.26,637.5,1.25313869e6,9846.25,298.94)
(85,17986.14,56036.57,502.28,608814.58,10405.73,678.63)
(86,18119.54,57154.43,517.03,717069.93,9822.26,4213.53)
(87,18002.01,57855.18,514.81,727342.9,9529.98,6904.11)
(88,17961.06,56509.91,581.03,833726.53,9987.37,5493.46)
(89,18146.66,55081.44,572.89,877189.79,9912.65,2623.62)
(90,18264.55,54435.07,610.38,1.19422228e6,9612.61,1034.42)
(91,18491.39,54020.93,803.68,1.60626235e6,10654.27,1054.57)
(92,18462.99,55084.39,796.62,1.7073833e6,10583.1,1065.8)
(93,18458.05,55359.84,953.11,2.30504117e6,10654.89,1169.35)
(94,18688.01,55330.49,1296.5,3.63612795e6,10643.19,732.98)
(95,18645.73,54981.63,1438.63,4.12967204e6,10470.97,330.29)
(96,18530.0,54898.0,718.0,1.37250224e6,10249.18,244.97)
(97,18126.67,55792.93,605.4,778649.65,9978.43,455.09)
(98,17696.74,57392.12,702.14,950558.76,9984.84,3858.24)
(99,17745.97,57860.21,765.82,1.12623038e6,9239.61,6023.28)
(100,17547.39,56638.07,866.55,1.38802009e6,9792.99,4856.09)
(101,17610.03,55347.34,843.63,1.46695426e6,9596.99,2684.65)
(102,17559.01,54781.14,969.85,1.91746454e6,9733.35,1356.62)
(103,17617.02,54643.13,1055.85,2.38863285e6,10448.74,1037.01)
(104,17810.13,55306.37,1227.5,3.03357152e6,10769.19,626.44)
(105,17922.2,55434.25,1414.55,3.89481005e6,10898.4,647.21)
(106,17446.6,56424.82,1443.58,4.46587054e6,10537.38,870.38)
(107,17004.93,56822.77,1238.3,3.70308616e6,10041.64,398.72)
(108,16073.85,57559.89,512.26,964525.28,9184.69,421.34)
(109,15142.34,59020.29,362.36,460451.8,9458.64,681.7)
(110,14656.34,60674.28,460.38,616507.28,9351.19,4046.92)
(111,14242.17,61623.34,506.49,712853.65,8804.19,7815.72)
(112,13837.04,60649.42,565.55,918121.67,9103.29,6153.0)
(113,13859.13,59322.13,619.74,1.1556463e6,9188.07,2742.4)
(114,13687.16,58891.71,731.13,1.37336576e6,9271.21,1095.49)
(115,13390.73,59157.94,767.33,1.53673408e6,9989.04,1188.74)
(116,13209.51,60324.4,810.1,1.69880942e6,9987.89,890.91)
(117,12947.61,61002.53,820.86,1.94205072e6,9827.27,1189.65)
(118,12560.38,61751.03,1003.59,2.80970954e6,9446.51,1444.57)
(119,12311.8,61526.9,1227.3,3.69979752e6,8569.49,5144.91)
(120,10290.96,63279.21,575.82,1.36149253e6,6204.26,3160.82)
###################
(1,19118.7,55406.3,0.0,0.0,9512.79,0.0)
(2,18297.7,55509.3,0.0,0.0,6853.06,0.0)
(3,18297.7,54894.3,0.0,0.0,6408.5,0.0)
(4,18297.7,53610.3,0.0,0.0,6193.56,0.0)
(5,18297.69,49474.95,0.0,0.0,5896.09,0.0)
(6,18297.7,48663.25,0.0,0.0,5429.22,0.0)
(7,16777.7,48324.05,0.0,0.0,6840.17,0.0)
(8,16445.7,49311.4,0.0,0.0,6759.0,0.0)
(9,16445.7,49390.05,0.0,0.0,6487.14,0.0)
(10,15746.5,47992.85,0.0,0.0,5952.65,0.0)
(11,14501.7,45725.4,0.0,0.0,5399.02,0.0)
(12,13191.95,48841.4,0.0,0.0,5618.3,0.0)
(13,13177.7,49505.3,0.0,0.0,5923.82,0.0)
(14,10362.5,50167.45,0.0,0.0,6597.55,0.0)
(15,10945.2,50446.75,0.0,0.0,6935.53,0.0)
(16,10945.2,47773.6,0.0,0.0,6078.34,0.0)
(17,13177.7,45972.1,0.0,0.0,6183.68,0.0)
(18,13192.7,45149.25,0.0,0.0,5107.23,0.0)
(19,13177.7,44658.25,0.0,0.0,6736.97,0.0)
(20,13177.7,45594.2,0.0,0.0,6827.88,0.0)
(21,13177.7,45332.47,0.0,0.0,6744.32,0.0)
(22,13509.7,41947.69,0.0,0.0,6462.39,0.0)
(23,13509.7,41028.83,0.0,0.0,5228.59,0.0)
(24,13177.7,47865.74,0.0,0.0,5275.1,0.0)
(25,10759.2,48964.75,0.0,0.0,6120.03,0.0)
(26,10710.59,50167.45,0.0,0.0,6437.74,0.0)
(27,10073.79,50719.4,0.0,0.0,6548.76,0.0)
(28,10945.2,48128.32,0.0,0.0,6335.68,0.0)
(29,13177.7,46293.34,0.0,0.0,5748.24,0.0)
(30,13177.7,45504.2,0.0,0.0,5149.4,0.0)
(31,13177.7,45512.25,0.0,0.0,6496.19,0.0)
(32,13177.7,46459.1,0.0,0.0,6496.19,0.0)
(33,13177.7,45459.9,0.0,0.0,6453.66,0.0)
(34,12156.47,42876.8,0.0,0.0,6547.23,0.0)
(35,12617.17,42565.32,0.0,0.0,5177.44,0.0)
(36,10759.2,48604.7,0.0,0.0,4806.65,0.0)
(37,9816.03,48964.75,0.0,0.0,5653.57,0.0)
(38,9917.58,50167.45,0.0,0.0,5844.59,0.0)
(39,9723.67,50719.4,0.0,0.0,6082.42,0.0)
(40,10945.2,49465.4,0.0,0.0,5698.75,0.0)
(41,13177.7,48276.95,0.0,0.0,5197.87,0.0)
(42,13578.7,45504.2,0.0,0.0,5515.21,0.0)
(43,13177.7,46294.57,0.0,0.0,6876.1,0.0)
(44,14501.7,46718.1,0.0,0.0,6886.92,0.0)
(45,13177.7,47164.01,0.0,0.0,7123.98,0.0)
(46,12344.32,47042.9,0.0,0.0,6398.2,0.0)
(47,13177.7,46539.44,0.0,0.0,5113.68,0.0)
(48,10057.5,48604.7,0.0,0.0,5294.61,0.0)
(49,8949.5,48964.75,0.0,0.0,5636.86,0.0)
(50,10317.12,50167.45,0.0,0.0,5501.0,0.0)
(51,10243.5,50719.4,0.0,0.0,5944.12,0.0)
(52,9923.5,49465.4,0.0,0.0,5754.75,0.0)
(53,11771.79,47458.49,0.0,0.0,6040.05,0.0)
(54,13177.7,45787.21,0.0,0.0,5578.51,0.0)
(55,13177.7,44150.4,0.0,0.0,6742.18,0.0)
(56,13177.7,45075.6,0.0,0.0,6897.0,0.0)
(57,13177.7,46182.9,0.0,0.0,6638.34,0.0)
(58,13192.7,45949.5,0.0,0.0,6317.86,0.0)
