||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_linearized.jl
DATETIME
2025-04-01T13:05:14.743
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.Simulation(SDDP.InSampleMonteCarlo(0, false, true, SDDP.var"#155#158"{SDDP.var"#156#159"}(SDDP.var"#156#159"(), Core.Box(0)), nothing), 2000, 11111), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Final Run (2h)/Run_fitted_model_444444/LinearizedSDDP.log", false, false, false, 444444, "", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 120
  state variables : 8
  scenarios       : 1.00000e+238
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.InSampleMonteCarlo
subproblem structure
  VariableRef                                  : [170, 174]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.EqualTo{Float64}     : [1, 1]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [157, 157]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [148, 149]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   2.775989e+09  2.450955e+05  2.359000e+00     12021   1
         2   1.466780e+09  2.450955e+05  4.656000e+00     24042   1
         3   1.299697e+09  4.275792e+05  6.953000e+00     36063   1
         4   8.986797e+08  8.757292e+05  9.265000e+00     48084   1
         5   8.996327e+08  1.113024e+06  1.167200e+01     60105   1
         6   1.085399e+09  2.066480e+06  1.401500e+01     72126   1
         7   1.120818e+09  2.648932e+06  1.635900e+01     84147   1
         8   6.865680e+08  2.786383e+06  1.870300e+01     96168   1
         9   5.842479e+08  3.152965e+06  2.104600e+01    108189   1
        10   5.991201e+08  3.320241e+06  2.337400e+01    120210   1
        11   4.052186e+08  3.976718e+06  2.578000e+01    132231   1
        12   4.579110e+08  6.474284e+06  2.812400e+01    144252   1
        13   5.149064e+08  1.488533e+07  3.045200e+01    156273   1
        14   2.566847e+08  1.576231e+07  3.278000e+01    168294   1
        15   4.529626e+08  1.630311e+07  3.510800e+01    180315   1
        16   6.818233e+08  1.646483e+07  3.745200e+01    192336   1
        17   6.755715e+08  1.690800e+07  3.987400e+01    204357   1
        18   6.518768e+08  1.847221e+07  4.221700e+01    216378   1
        19   4.480794e+08  1.874642e+07  4.453000e+01    228399   1
        20   3.769474e+08  2.095088e+07  4.684200e+01    240420   1
        21   1.889424e+08  4.083985e+07  4.912300e+01    252441   1
        22   7.338647e+08  4.094248e+07  5.143600e+01    264462   1
        23   3.967284e+08  4.140079e+07  5.384200e+01    276483   1
        24   2.867189e+08  4.174126e+07  5.617000e+01    288504   1
        25   5.841956e+08  4.223183e+07  5.849800e+01    300525   1
