1.1767079232387482e8, 1.6959782357130954e8
1.4291947810182643e8, 2.306158821134777e8
1.650817202897639e8, 2.933364145441092e8
1.3098135072452185e8, 2.0343803531175658e8
1.3897629418635255e8, 1.8340090719837013e8
3.1990251330198765e8, 5.028011361882892e8
1.5430093066584143e8, 4.870531778794358e8
1.8043955197962236e8, 3.360195038065074e8
3.084101935204538e8, 3.83154850900194e8
3.7119770300747204e8, 7.223770507975092e8
1.2219622876263246e8, 2.0640761188653824e8
1.8062367197599345e8, 2.2621873672037566e8
1.222546384236845e8, 2.2225826360802236e8
1.572834986156838e8, 2.879289118013044e8
2.597768801725654e8, 3.2286862606165195e8
1.5039488184987232e8, 2.1020734543582192e8
3.948080551846262e8, 4.5663020041170233e8
1.4401382645122498e8, 3.7516033232159e8
2.0217971952175218e8, 3.6474006975354445e8
2.0701361810979635e8, 3.8973880783668387e8
1.9383195772519627e8, 2.768129998305109e8
2.2539773905368245e8, 5.587901113662292e8
1.023300213651519e8, 2.1917312996655935e8
1.6812967075462884e8, 2.996179530665288e8
1.1940961831168132e8, 2.0977294040966246e8
2.7013690677078176e8, 4.8205654432740617e8
1.7436379407423005e8, 3.566189452058231e8
1.6454333885713142e8, 2.2531570590958086e8
1.4698423273041952e8, 2.4402112650683534e8
1.6287836900313473e8, 2.688954917703211e8
8.327420581975026e7, 1.4829105755804178e8
7.348221559807987e8, 7.751017144135455e8
2.0522828139815456e8, 2.825634105129086e8
2.209475955918858e8, 3.086704517262221e8
2.170411221785798e8, 3.3752765007809603e8
9.950113511038083e7, 1.4004569020454302e8
2.4537631111880314e8, 4.024440827605176e8
4.115201445125413e8, 5.456224816246402e8
1.3328464946510342e8, 2.256691323515667e8
1.9301153286909872e8, 2.583298352930521e8
2.0022496471722615e8, 2.9846278079949725e8
4.075023246307527e8, 6.257362350651906e8
1.4810011468521163e8, 3.011300828074177e8
1.950793102067593e8, 4.621899144892553e8
2.4125279219971403e8, 3.2299133967116445e8
1.9663044568847066e8, 3.4494966323413795e8
9.463951159022062e7, 1.7464446574731532e8
1.934261331737801e8, 3.1496053691819775e8
1.661403328523087e8, 2.3319603242991665e8
1.1186915917282352e8, 1.7606283227116647e8
1.2971676632803184e8, 1.9214859774921545e8
