||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_markov.jl
DATETIME
2025-05-01T13:31:18.651
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.NoSimulation(), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Re-Run - NoCS (2h)/Run_MC-SDDP_custom_model_55555/MC-SDDP.log", false, false, false, 55555, "MC-SDDP: 100 nodes, custom_model", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 11901
  state variables : 4
  scenarios       : 6.68857e+229
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.Historical{String, Dict{String, Float64}}
subproblem structure
  VariableRef                                  : [142, 142]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [138, 138]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [129, 130]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   2.031600e+09  1.031148e+06  2.705100e+01     10756   1
         2   1.049117e+09  1.594013e+06  3.187200e+01     21276   1
         3   7.261739e+08  6.453361e+06  3.545800e+01     31882   1
         4   9.072564e+08  6.666275e+06  3.871700e+01     42285   1
         5   5.480530e+08  1.104149e+07  4.151100e+01     52615   1
         6   5.239511e+08  1.125489e+07  4.554100e+01     62982   1
         7   1.019417e+09  3.520972e+07  4.895400e+01     73184   1
         8   5.310506e+08  3.714778e+07  5.170400e+01     83184   1
         9   4.220646e+08  4.012760e+07  5.465300e+01     93708   1
        10   4.966785e+08  4.622563e+07  5.730800e+01    104148   1
        11   5.093614e+08  4.763619e+07  6.043400e+01    114579   1
        12   3.877369e+08  4.865418e+07  6.356500e+01    124695   1
        13   3.450259e+08  4.871671e+07  6.617600e+01    135120   1
        14   5.824070e+08  4.891669e+07  6.894700e+01    145540   1
        15   2.420542e+08  5.054647e+07  7.230800e+01    155566   1
        16   5.337998e+08  5.200898e+07  7.498600e+01    166118   1
        17   3.291361e+08  5.681954e+07  7.913200e+01    176580   1
        18   1.267266e+09  5.819227e+07  8.186900e+01    186849   1
        19   5.274005e+08  5.964281e+07  8.469600e+01    197278   1
        20   6.547601e+08  6.588211e+07  8.724900e+01    207633   1
        21   1.035319e+09  6.606616e+07  8.971800e+01    217622   1
        22   3.830025e+08  6.789328e+07  9.240300e+01    228407   1
        23   1.981525e+08  7.014485e+07  9.510900e+01    238903   1
        24   3.941382e+08  7.129416e+07  9.781500e+01    249216   1
        25   2.655696e+08  7.395565e+07  1.012150e+02    259589   1
        26   6.943287e+08  7.436503e+07  1.049660e+02    269828   1
        27   3.195282e+08  7.655456e+07  1.094770e+02    280583   1
        28   4.210733e+08  8.354840e+07  1.143800e+02    290992   1
        29   2.725186e+08  9.035585e+07  1.204350e+02    301210   1
        30   3.813660e+08  9.146163e+07  1.257220e+02    311545   1
        31   4.205674e+08  9.335815e+07  1.313090e+02    322127   1
        32   3.121894e+08  9.460513e+07  1.368880e+02    332881   1
        33   3.496280e+08  9.565650e+07  1.424820e+02    343784   1
        34   3.379222e+08  9.569682e+07  1.481220e+02    354412   1
        35   2.818866e+08  9.735967e+07  1.534890e+02    364537   1
        36   2.503972e+08  9.737552e+07  1.591150e+02    374905   1
        37   9.553699e+08  9.873359e+07  1.648610e+02    385358   1
        38   4.039027e+08  9.877462e+07  1.683210e+02    395587   1
        39   1.030786e+09  9.889154e+07  1.713890e+02    405923   1
        40   4.811657e+08  1.008955e+08  1.764710e+02    416331   1
        41   2.706038e+08  1.009103e+08  1.819550e+02    426843   1
        42   7.496769e+08  1.010718e+08  1.888040e+02    437353   1
        43   6.223830e+08  1.044821e+08  1.969640e+02    447667   1
        44   2.576394e+08  1.054826e+08  2.063450e+02    458142   1
        45   3.089851e+08  1.056411e+08  2.163850e+02    468518   1
        46   4.523684e+08  1.061809e+08  2.273840e+02    479220   1
        47   3.955200e+08  1.064647e+08  2.382290e+02    489547   1
        48   3.443057e+08  1.064661e+08  2.501550e+02    500082   1
        49   4.015198e+08  1.070480e+08  2.620330e+02    510807   1
        50   3.492048e+08  1.071502e+08  2.737020e+02    521187   1
        51   2.291906e+08  1.072855e+08  2.872910e+02    531623   1
        52   3.021505e+08  1.121541e+08  3.004520e+02    542176   1
        53   2.483366e+08  1.122330e+08  3.136970e+02    552261   1
        54   2.537597e+08  1.148847e+08  3.276620e+02    562364   1
        55   3.954386e+08  1.198233e+08  3.421910e+02    572542   1
        56   2.387795e+08  1.203796e+08  3.562560e+02    582417   1
        57   2.539300e+08  1.210218e+08  3.721290e+02    593113   1
        58   4.764486e+08  1.213808e+08  3.880060e+02    603425   1
        59   4.005451e+08  1.213872e+08  4.049480e+02    614020   1
        60   2.557268e+08  1.215826e+08  4.222080e+02    624331   1
        61   2.212650e+08  1.249532e+08  4.404610e+02    634835   1
        62   3.150968e+08  1.249650e+08  4.593990e+02    645388   1
        63   2.563932e+08  1.265293e+08  4.810140e+02    655982   1
        64   3.599451e+08  1.327399e+08  5.013540e+02    666611   1
        65   5.969582e+08  1.327751e+08  5.208490e+02    677052   1
        66   4.771051e+08  1.336064e+08  5.389860e+02    686888   1
        67   2.326499e+08  1.354467e+08  5.582590e+02    697609   1
        68   4.369875e+08  1.354505e+08  5.779750e+02    708144   1
        69   8.369449e+08  1.354939e+08  5.979370e+02    718240   1
        70   2.066771e+08  1.355695e+08  6.188540e+02    728424   1
        71   2.708154e+08  1.418536e+08  6.405640e+02    738813   1
        72   4.916983e+08  1.419213e+08  6.624590e+02    749219   1
        73   9.781129e+08  1.431321e+08  6.833900e+02    759486   1
        74   5.242457e+08  1.431421e+08  7.040290e+02    769925   1
        75   2.395742e+08  1.431617e+08  7.247790e+02    780314   1
        76   3.819472e+08  1.432043e+08  7.444470e+02    790741   1
        77   3.855777e+08  1.444300e+08  7.645900e+02    800990   1
        78   4.066463e+08  1.449324e+08  7.863730e+02    811423   1
        79   2.630024e+08  1.455213e+08  8.092240e+02    821704   1
        80   4.035983e+08  1.455799e+08  8.321300e+02    831981   1
        81   2.405008e+08  1.478100e+08  8.562020e+02    842692   1
        82   3.000469e+08  1.490768e+08  8.801200e+02    853275   1
        83   2.015944e+08  1.491022e+08  9.031260e+02    863144   1
        84   5.077784e+08  1.491909e+08  9.273880e+02    873423   1
        85   6.976519e+08  1.505141e+08  9.517830e+02    883856   1
        86   3.801967e+08  1.505552e+08  9.765150e+02    894443   1
        87   5.956429e+08  1.563342e+08  9.994660e+02    904897   1
        88   1.629426e+08  1.563525e+08  1.022903e+03    915434   1
        89   2.635042e+08  1.566056e+08  1.046962e+03    926082   1
        90   3.034356e+08  1.566330e+08  1.071539e+03    936494   1
        91   3.025987e+08  1.567581e+08  1.095937e+03    946671   1
        92   3.379155e+08  1.567627e+08  1.120796e+03    957178   1
