2; 75893.48;8090.9;13970.56;8565.74;
3; 86763.86;8867.68;30771.15;11347.08;
4; 53807.15;6080.13;16071.44;13489.18;
5; 29297.97;8954.2;8671.83;9217.77;
6; 24847.46;10074.15;6273.69;3881.22;
7; 19111.99;5983.96;4652.53;2315.2;
8; 17782.21;4708.33;3885.92;1403.23;
9; 18665.51;8575.9;3816.17;1383.37;
10; 21854.3;10323.44;5459.98;1644.15;
11; 29589.83;4335.74;8681.09;1571.69;
12; 47793.55;1796.56;12355.5;2865.31;
13; 70949.78;4230.42;19527.27;10632.97;
14; 141083.71;4229.65;21156.32;9395.0;
15; 146723.36;7616.62;17661.08;13375.56;
16; 82239.02;4140.41;17934.7;13232.97;
17; 52049.81;21895.65;9977.7;9663.51;
18; 35603.04;15395.49;5671.33;4288.19;
19; 25046.67;16721.64;4410.4;2116.78;
20; 21235.34;10889.37;3833.1;1472.09;
21; 23334.05;6539.45;2945.07;956.3;
22; 32033.91;16691.66;2208.63;1229.88;
23; 34985.22;8558.95;3017.74;1931.34;
24; 55825.25;2853.9;2639.69;6352.79;
25; 60239.46;4409.87;9754.74;7711.75;
26; 62595.19;5293.88;11779.71;12685.44;
27; 48900.94;6086.12;10364.9;13454.82;
28; 36177.31;6871.58;9729.44;13170.15;
29; 29535.17;7813.21;6116.02;9452.84;
30; 28959.36;22873.97;3701.75;3946.54;
31; 19722.13;21319.96;3680.29;2428.01;
32; 18293.32;6780.1;3683.04;1708.91;
33; 20391.26;7161.51;3747.36;1317.43;
34; 21698.44;8562.38;3507.9;1219.98;
35; 26021.58;12935.65;4746.06;1869.75;
36; 50237.24;6383.34;13349.2;4866.83;
37; 74491.72;7998.35;8136.22;8837.43;
38; 96592.57;9303.16;6073.28;15375.17;
39; 67423.02;8592.52;4729.6;22390.12;
40; 47710.72;3598.17;3822.57;20906.0;
41; 34939.04;2564.55;2997.18;11931.49;
42; 29929.9;3883.85;2905.26;6148.3;
43; 26106.71;7795.78;2653.98;3467.72;
44; 17420.01;2406.6;2232.76;2402.12;
45; 17382.48;3054.97;1737.22;1169.01;
46; 19106.13;8304.99;1861.7;1269.05;
47; 27429.16;6724.55;1690.39;1650.3;
48; 43510.48;6581.13;3145.41;3260.66;
49; 60098.31;7100.32;11246.04;8927.27;
50; 62465.12;4414.52;15973.08;11785.7;
51; 50154.71;3117.86;13696.15;11926.01;
52; 43163.81;2380.06;11509.86;11163.08;
53; 34538.67;11745.29;7010.79;7736.45;
54; 26162.34;7479.25;4557.41;3562.17;
55; 22014.73;14370.33;3669.3;2606.92;
56; 21148.13;8631.94;3268.85;1852.32;
57; 24019.26;4017.47;3067.43;1434.62;
58; 30826.29;4072.49;4024.22;1117.74;
59; 34859.24;9437.09;4808.96;1478.83;
60; 35702.4;6204.99;5883.78;4879.2;
61; 38979.61;4789.11;8463.21;13754.93;
62; 33558.19;5320.73;7023.02;17556.74;
63; 37429.98;3910.1;8968.7;24658.42;
64; 30659.93;4625.66;7667.08;19674.87;
65; 22137.06;8053.99;5566.61;10481.51;
66; 16527.48;7486.37;4423.84;5820.99;
67; 14956.83;9813.47;3445.1;3107.77;
68; 14545.12;4567.3;3027.56;2227.03;
69; 12397.71;13347.43;2649.89;1890.12;
70; 14432.5;20698.04;2901.95;2350.64;
71; 30222.57;5301.36;5230.45;3714.63;
72; 58060.36;6970.12;12214.15;10224.37;
73; 92507.27;8417.44;22420.19;11152.24;
74; 120566.07;5356.51;19896.42;15588.76;
75; 89414.92;4915.11;32278.23;17186.17;
76; 67177.04;3605.01;23096.91;14842.59;
77; 45303.72;2701.41;11077.41;8212.88;
78; 42207.59;3164.39;5380.76;3978.09;
79; 28254.12;2636.32;4171.81;2818.22;
80; 25638.04;7136.51;3637.51;1967.85;
81; 29872.46;9474.8;3655.7;1866.42;
82; 37837.36;6033.42;3469.08;2075.5;
83; 44649.29;4797.48;11133.74;2664.52;
84; 60516.51;5815.25;10973.76;7660.43;
85; 92551.12;13105.01;18178.31;12458.59;
86; 88208.61;9362.89;14917.12;12600.39;
87; 68063.87;7992.14;12856.24;17856.15;
88; 44133.74;3283.7;11239.22;13407.33;
89; 38243.24;1695.99;7056.31;8933.02;
90; 31631.47;7169.06;4496.48;4368.26;
91; 26554.93;10781.77;4077.95;2703.14;
92; 21749.67;9092.87;3688.4;1959.97;
93; 16630.13;18925.82;3296.16;1367.92;
94; 22964.87;12216.94;3460.96;1341.3;
95; 22262.73;9813.17;3974.81;1710.65;
96; 25841.08;3961.56;15388.04;2141.74;
97; 46275.84;5359.73;20750.87;8892.82;
98; 52595.05;4739.9;13136.76;6677.06;
99; 51979.52;4352.71;14384.76;13584.34;
100; 39777.02;4333.47;15765.44;14401.97;
101; 38834.62;12536.32;12801.41;8018.54;
102; 33061.04;10100.96;7474.44;3336.69;
103; 25662.66;14898.61;5906.58;1876.49;
104; 22202.06;12282.95;5447.24;1349.04;
105; 25418.08;14032.03;4812.04;1271.61;
106; 23216.91;17211.46;4356.44;1393.77;
107; 26486.3;14458.09;4313.88;1740.61;
108; 47016.06;8772.28;9866.9;2900.77;
109; 56081.39;9464.33;11223.96;10491.7;
110; 66993.43;11136.84;14977.38;12494.07;
111; 58214.29;13321.54;17707.9;14725.18;
112; 39473.92;4554.57;9117.1;14175.73;
113; 29152.2;3383.22;5466.59;9617.09;
114; 26937.27;6203.36;3396.86;4312.66;
115; 17889.5;3304.63;3353.98;2352.0;
116; 13546.71;3546.53;3058.35;1610.11;
117; 13801.36;8500.61;2920.88;1313.71;
118; 15701.62;20691.14;2705.85;1157.92;
119; 19710.87;11059.07;5460.88;1530.26;
120; 29260.26;7650.61;12646.54;3990.93;
120; 41998.11;10700.42;6108.97;2431.28;
120; 34603.48;11667.11;13726.08;4014.0;
