(1,3156.01)
(2,4913.38)
(3,8103.11)
(4,11593.49)
(5,12368.09)
(6,12105.43)
(7,10608.73)
(8,7716.68)
(9,4866.08)
(10,2602.75)
(11,929.5)
(12,604.11)
(13,2607.75)
(14,4899.43)
(15,7323.91)
(16,10868.62)
(17,11636.08)
(18,10982.42)
(19,9434.53)
(20,7436.81)
(21,4786.85)
(22,2311.59)
(23,705.32)
(24,609.86)
(25,2510.52)
(26,4914.23)
(27,7492.92)
(28,11110.79)
(29,11993.09)
(30,11735.7)
(31,10038.92)
(32,7286.3)
(33,4614.44)
(34,2060.91)
(35,680.38)
(36,565.39)
(37,2600.03)
(38,5515.26)
(39,8365.45)
(40,11379.01)
(41,11904.04)
(42,11064.64)
(43,9226.17)
(44,6579.49)
(45,3927.28)
(46,2093.49)
(47,661.11)
(48,596.93)
(49,2743.73)
(50,5223.11)
(51,8042.44)
(52,11037.39)
(53,11908.87)
(54,11579.09)
(55,10239.91)
(56,8009.37)
(57,5611.72)
(58,2667.95)
(59,1183.79)
(60,681.09)
(61,1918.84)
(62,4424.11)
(63,8151.12)
(64,11777.89)
(65,12366.19)
(66,12108.73)
(67,11032.89)
(68,8828.2)
(69,6085.55)
(70,3713.12)
(71,1869.44)
(72,1304.82)
(73,2897.3)
(74,5921.87)
(75,7587.09)
(76,11020.5)
(77,12115.44)
(78,11879.59)
(79,10558.72)
(80,8030.12)
(81,5166.49)
(82,2497.68)
(83,870.65)
(84,520.95)
(85,2233.43)
(86,5466.29)
(87,8453.47)
(88,11230.86)
(89,12037.83)
(90,11652.15)
(91,10376.68)
(92,8355.58)
(93,5890.84)
(94,3283.67)
(95,1281.38)
(96,778.68)
(97,2119.64)
(98,5064.5)
(99,7576.87)
(100,11346.66)
(101,12239.66)
(102,12070.34)
(103,10909.16)
(104,8493.0)
(105,5649.97)
(106,2805.57)
(107,874.33)
(108,680.64)
(109,2977.2)
(110,5274.86)
(111,8361.71)
(112,11391.11)
(113,12183.62)
(114,11971.18)
(115,10676.64)
(116,8508.15)
(117,5927.95)
(118,3300.77)
(119,943.88)
(120,694.64)
###################
(1,3156.01)
(2,1897.44)
(3,3264.94)
(4,7371.67)
(5,9944.5)
(6,8613.21)
(7,6045.47)
(8,2359.94)
(9,363.87)
(10,0.0)
(11,0.0)
(12,0.0)
(13,0.0)
(14,0.0)
(15,0.0)
(16,4924.07)
(17,6295.81)
(18,4823.22)
(19,3337.64)
(20,2058.51)
(21,229.62)
(22,0.0)
(23,0.0)
(24,0.0)
(25,0.0)
(26,0.0)
(27,0.0)
(28,5537.76)
(29,7250.69)
(30,6679.09)
(31,4985.52)
(32,2957.7)
(33,1101.41)
(34,0.0)
(35,0.0)
(36,0.0)
(37,0.0)
(38,0.0)
(39,0.0)
(40,5620.57)
(41,6783.07)
(42,4783.86)
(43,3757.54)
(44,1945.04)
(45,77.93)
(46,0.0)
(47,0.0)
(48,0.0)
(49,0.0)
(50,0.0)
