||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_markov.jl
DATETIME
2025-05-01T00:28:42.201
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.NoSimulation(), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Re-Run - NoCS (2h)/Run_MC-SDDP_custom_model_11111/MC-SDDP.log", false, false, false, 11111, "MC-SDDP: 100 nodes, custom_model", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 11901
  state variables : 4
  scenarios       : 6.68857e+229
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.Historical{String, Dict{String, Float64}}
subproblem structure
  VariableRef                                  : [142, 142]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [138, 138]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [129, 130]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   1.574999e+09  9.953385e+05  2.517400e+01     10593   1
         2   1.330726e+09  3.070159e+06  2.995000e+01     21147   1
         3   1.302228e+09  3.270003e+06  3.355400e+01     31283   1
         4   7.701929e+08  4.140078e+06  3.679000e+01     41973   1
         5   8.311064e+08  4.144312e+06  3.965600e+01     52463   1
         6   5.675783e+08  6.469808e+06  4.276400e+01     63015   1
         7   8.321094e+08  1.939342e+07  4.623500e+01     73296   1
         8   7.050300e+08  2.320554e+07  5.019100e+01     83703   1
         9   5.825072e+08  2.775631e+07  5.314200e+01     94257   1
        10   6.474322e+08  4.341819e+07  5.590000e+01    104517   1
        11   2.897643e+08  5.367996e+07  5.906700e+01    115020   1
        12   2.406363e+08  5.491312e+07  6.181600e+01    125038   1
        13   4.873749e+08  5.499200e+07  6.449700e+01    135270   1
        14   7.939905e+08  5.537318e+07  6.740200e+01    145758   1
        15   4.325345e+08  5.639966e+07  7.093600e+01    156054   1
        16   3.173398e+08  6.219925e+07  7.354600e+01    166386   1
        17   2.685965e+08  6.225112e+07  7.614600e+01    176537   1
        18   2.379581e+08  6.332997e+07  7.866000e+01    186658   1
        19   4.571960e+08  6.555338e+07  8.252400e+01    197204   1
        20   3.287316e+08  6.565104e+07  8.528400e+01    207560   1
        21   1.064542e+09  6.609870e+07  8.817800e+01    217379   1
        22   4.429417e+08  7.244186e+07  9.085900e+01    227891   1
        23   6.102685e+08  7.403054e+07  9.345100e+01    238085   1
