||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_markov.jl
DATETIME
2025-04-30T11:41:10.234
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.NoSimulation(), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Re-Run - NoCS (2h)/Run_MC-SDDP_lattice_22222/MC-SDDP.log", false, false, false, 22222, "MC-SDDP: 100 nodes, lattice", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 11901
  state variables : 4
  scenarios       : 6.68857e+229
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.InSampleMonteCarlo
subproblem structure
  VariableRef                                  : [142, 142]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [138, 138]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [129, 130]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   2.015253e+09  1.165202e+06  1.051200e+01     10620   1
         2   1.390085e+09  1.693287e+06  1.380700e+01     21087   1
         3   8.358067e+08  1.788265e+06  1.663700e+01     31423   1
         4   5.754761e+08  3.378535e+06  1.949900e+01     41936   1
         5   7.433201e+08  1.682259e+07  2.220100e+01     52651   1
         6   5.202235e+08  2.060897e+07  2.485800e+01     63060   1
         7   4.912518e+08  4.132462e+07  2.873600e+01     73227   1
         8   6.110333e+08  4.486857e+07  3.138900e+01     83790   1
         9   6.314220e+08  4.629546e+07  3.398600e+01     94087   1
        10   4.225235e+08  4.769775e+07  3.654900e+01    104448   1
        11   4.258298e+08  4.856885e+07  3.906700e+01    114690   1
        12   3.323863e+08  5.008507e+07  4.172400e+01    125095   1
        13   5.398724e+08  5.228913e+07  4.428000e+01    135615   1
        14   4.045516e+08  5.887073e+07  4.690400e+01    146051   1
        15   4.509642e+08  6.199080e+07  4.975300e+01    156716   1
        16   2.650935e+08  6.940051e+07  5.226800e+01    166934   1
        17   4.729561e+08  6.971287e+07  5.489700e+01    177279   1
        18   2.422794e+08  7.021636e+07  5.743800e+01    187583   1
        19   2.811834e+08  7.071376e+07  6.132200e+01    197900   1
        20   2.305944e+08  7.251694e+07  6.399000e+01    208405   1
        21   3.968828e+08  7.511237e+07  6.641200e+01    218188   1
        22   4.009474e+08  7.635287e+07  6.890900e+01    228686   1
        23   2.665394e+08  7.919151e+07  7.147400e+01    238786   1
        24   2.155659e+08  8.055094e+07  7.416200e+01    249099   1
        25   5.042735e+08  8.368995e+07  7.701900e+01    259735   1
        26   3.549239e+08  8.472574e+07  8.030700e+01    270113   1
        27   3.059344e+08  8.510609e+07  8.375400e+01    280521   1
        28   4.838643e+08  8.513175e+07  8.747800e+01    291043   1
        29   5.569623e+08  9.166993e+07  9.147500e+01    301395   1
        30   1.753997e+08  9.312928e+07  9.570000e+01    311941   1
        31   4.127373e+08  9.391122e+07  1.007350e+02    322068   1
        32   5.158538e+08  9.410715e+07  1.042960e+02    332414   1
        33   5.494393e+08  9.982573e+07  1.079640e+02    342764   1
        34   3.518760e+08  1.000697e+08  1.118270e+02    353106   1
        35   8.561467e+08  1.007215e+08  1.160890e+02    363498   1
        36   4.663461e+08  1.013436e+08  1.207970e+02    374000   1
        37   3.218715e+08  1.023745e+08  1.255880e+02    384295   1
        38   5.400211e+08  1.038201e+08  1.288730e+02    394576   1
        39   2.693631e+08  1.052706e+08  1.319480e+02    405193   1
        40   3.422679e+08  1.065840e+08  1.354050e+02    415773   1
        41   3.417523e+08  1.071582e+08  1.395290e+02    426456   1
        42   3.861044e+08  1.073884e+08  1.442650e+02    436647   1
        43   3.254717e+08  1.073985e+08  1.500820e+02    447231   1
        44   2.581928e+08  1.083165e+08  1.554390e+02    457570   1
        45   9.145103e+08  1.083785e+08  1.618070e+02    467972   1
        46   2.189882e+08  1.095821e+08  1.689350e+02    478587   1
        47   3.449381e+08  1.113415e+08  1.762160e+02    489058   1
        48   2.408295e+08  1.113640e+08  1.832820e+02    499587   1
        49   5.165070e+08  1.113652e+08  1.900700e+02    509759   1
        50   1.926649e+08  1.133829e+08  1.977080e+02    520097   1
        51   4.847342e+08  1.139774e+08  2.052840e+02    530516   1
        52   3.494341e+08  1.183812e+08  2.132330e+02    541079   1
        53   2.423062e+08  1.199067e+08  2.217210e+02    551591   1
        54   2.214344e+08  1.209453e+08  2.305220e+02    561873   1
        55   1.915323e+08  1.220022e+08  2.410770e+02    572147   1
        56   2.695419e+08  1.232478e+08  2.522090e+02    582924   1
        57   7.021379e+08  1.241050e+08  2.630210e+02    593136   1
        58   1.798564e+08  1.241199e+08  2.737170e+02    603305   1
        59   3.420499e+08  1.289758e+08  2.861920e+02    614044   1
        60   2.842462e+08  1.292353e+08  2.998140e+02    624539   1
        61   5.329630e+08  1.295496e+08  3.122230e+02    634836   1
        62   5.598462e+08  1.312129e+08  3.239930e+02    645244   1
        63   5.103027e+08  1.335056e+08  3.364830e+02    655574   1
        64   2.929779e+08  1.338822e+08  3.501230e+02    666125   1
        65   3.855418e+08  1.342759e+08  3.632030e+02    676495   1
        66   2.174048e+08  1.344427e+08  3.761120e+02    687135   1
        67   3.841015e+08  1.368202e+08  3.896630e+02    697583   1
        68   1.703869e+08  1.371272e+08  4.035660e+02    708106   1
        69   3.864893e+08  1.378012e+08  4.179500e+02    718632   1
        70   4.031003e+08  1.397896e+08  4.325170e+02    729275   1
        71   3.449690e+08  1.412488e+08  4.473410e+02    739831   1
        72   3.099345e+08  1.417876e+08  4.624520e+02    750292   1
        73   2.611362e+08  1.433699e+08  4.770640e+02    760451   1
        74   4.813448e+08  1.458303e+08  4.934460e+02    770913   1
        75   4.998662e+08  1.459035e+08  5.105530e+02    781382   1
        76   2.195324e+08  1.461750e+08  5.276930e+02    791772   1
        77   2.301041e+08  1.472834e+08  5.451450e+02    802272   1
        78   3.723275e+08  1.506441e+08  5.638320e+02    812780   1
        79   3.957945e+08  1.513146e+08  5.850320e+02    823373   1
        80   4.212737e+08  1.533662e+08  6.064150e+02    834071   1
        81   2.662145e+08  1.537458e+08  6.274650e+02    844441   1
        82   4.335126e+08  1.552405e+08  6.472950e+02    854444   1
        83   2.285514e+08  1.558484e+08  6.692770e+02    865057   1
        84   3.483696e+08  1.559703e+08  6.907910e+02    875265   1
        85   3.852351e+08  1.561941e+08  7.142590e+02    885799   1
        86   2.167048e+08  1.566793e+08  7.380560e+02    896385   1
        87   1.740852e+08  1.582408e+08  7.617930e+02    906680   1
        88   2.282454e+08  1.588115e+08  7.865920e+02    917329   1
        89   4.956725e+08  1.591091e+08  8.109410e+02    927764   1
        90   2.393531e+08  1.594204e+08  8.355900e+02    938153   1
        91   2.992554e+08  1.594980e+08  8.617210e+02    948483   1
        92   6.015617e+08  1.598782e+08  8.860150e+02    958974   1
        93   3.308869e+08  1.618085e+08  9.092750e+02    969385   1
        94   3.584143e+08  1.630867e+08  9.333770e+02    979945   1
        95   2.179557e+08  1.633566e+08  9.589490e+02    990584   1
        96   2.805013e+08  1.636545e+08  9.850310e+02   1000700   1
        97   2.422415e+08  1.637479e+08  1.013261e+03   1011158   1
        98   6.882812e+08  1.642208e+08  1.040708e+03   1021317   1
        99   4.101697e+08  1.647478e+08  1.068446e+03   1031458   1
       100   9.282921e+08  1.653723e+08  1.096929e+03   1041675   1
       101   6.227203e+08  1.668027e+08  1.127188e+03   1052197   1
       102   1.763813e+08  1.668588e+08  1.158051e+03   1062788   1
       103   3.101309e+08  1.672432e+08  1.189787e+03   1073415   1
       104   6.291017e+08  1.677483e+08  1.218573e+03   1083936   1
       105   1.589370e+08  1.682444e+08  1.245505e+03   1094312   1
       106   2.365664e+08  1.682447e+08  1.272166e+03   1104703   1
       107   1.774928e+08  1.683206e+08  1.299954e+03   1115249   1
       108   3.275364e+08  1.695417e+08  1.328298e+03   1125546   1
       109   2.206667e+08  1.696911e+08  1.358625e+03   1136088   1
       110   2.452145e+08  1.711193e+08  1.389856e+03   1146525   1
       111   4.367692e+08  1.718669e+08  1.420743e+03   1157081   1
       112   3.291574e+08  1.726008e+08  1.450754e+03   1167636   1
       113   5.339058e+08  1.726249e+08  1.480270e+03   1178104   1
       114   2.237954e+08  1.726416e+08  1.510804e+03   1188766   1
       115   2.517350e+08  1.726519e+08  1.542755e+03   1199225   1
       116   2.212788e+08  1.737475e+08  1.575896e+03   1209690   1
       117   2.014670e+08  1.738999e+08  1.609626e+03   1220117   1
       118   2.116572e+08  1.748678e+08  1.644027e+03   1230681   1
       119   5.781271e+08  1.764077e+08  1.678807e+03   1241142   1
       120   2.219749e+08  1.777780e+08  1.713316e+03   1251352   1
       121   3.488941e+08  1.777868e+08  1.747761e+03   1261693   1
       122   1.695929e+08  1.786219e+08  1.780621e+03   1271858   1
       123   4.600633e+08  1.786430e+08  1.814402e+03   1282442   1
       124   3.195566e+08  1.793314e+08  1.847171e+03   1292922   1
       125   4.346563e+08  1.800728e+08  1.879507e+03   1303382   1
       126   2.124487e+08  1.802463e+08  1.911864e+03   1313763   1
       127   2.103708e+08  1.807419e+08  1.944888e+03   1324083   1
       128   2.170709e+08  1.813342e+08  1.977747e+03   1334496   1
       129   1.864220e+08  1.816433e+08  2.005584e+03   1345215   1
       130   5.330021e+08  1.816756e+08  2.034304e+03   1355349   1
       131   3.489430e+08  1.842532e+08  2.063115e+03   1365912   1
       132   3.104720e+08  1.843657e+08  2.090842e+03   1376271   1
       133   3.154344e+08  1.870995e+08  2.117499e+03   1386444   1
       134   4.686760e+08  1.881496e+08  2.145884e+03   1397042   1
       135   3.295234e+08  1.886753e+08  2.174181e+03   1407709   1
       136   2.729404e+08  1.889083e+08  2.201411e+03   1417965   1
       137   3.057802e+08  1.896667e+08  2.229726e+03   1428331   1
       138   2.183284e+08  1.896870e+08  2.258617e+03   1438732   1
       139   1.852636e+08  1.899101e+08  2.288576e+03   1449238   1
       140   4.490390e+08  1.923948e+08  2.317883e+03   1459762   1
       141   2.102032e+08  1.924871e+08  2.346837e+03   1470243   1
       142   2.720863e+08  1.924905e+08  2.375686e+03   1480676   1
       143   4.453256e+08  1.925415e+08  2.404353e+03   1491134   1
       144   2.563293e+08  1.925832e+08  2.433052e+03   1501514   1
       145   2.288110e+08  1.927005e+08  2.462059e+03   1511925   1
       146   2.582157e+08  1.927067e+08  2.491207e+03   1522293   1
       147   2.885691e+08  1.928043e+08  2.519560e+03   1532562   1
