||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_markov.jl
DATETIME
2025-05-02T21:39:20.814
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.NoSimulation(), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Re-Run - NoCS (2h)/Run_MC-SDDP_shapiro_model_55555/MC-SDDP.log", false, false, false, 55555, "MC-SDDP: 100 nodes, shapiro_model", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 11901
  state variables : 4
  scenarios       : 6.68857e+229
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.Historical{String, Dict{String, Float64}}
subproblem structure
  VariableRef                                  : [142, 142]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [138, 138]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [129, 130]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   1.888893e+09  1.134374e+06  2.982000e+01     10781   1
         2   1.097130e+09  1.623675e+06  3.483500e+01     21171   1
         3   6.174472e+08  3.520071e+06  3.881700e+01     31479   1
         4   6.952523e+08  5.914096e+06  4.216700e+01     41815   1
         5   4.296309e+08  6.220984e+06  4.508900e+01     51912   1
         6   4.479644e+08  2.284999e+07  4.815300e+01     62027   1
         7   7.167071e+08  4.017516e+07  5.149100e+01     72438   1
         8   4.174409e+08  4.041163e+07  5.433600e+01     82342   1
         9   3.185232e+08  4.101400e+07  5.752000e+01     92916   1
        10   3.562982e+08  4.718781e+07  6.034100e+01    103252   1
        11   3.441397e+08  4.735884e+07  6.476000e+01    113586   1
        12   3.055210e+08  4.914262e+07  6.776200e+01    123665   1
        13   2.467012e+08  4.976119e+07  7.029600e+01    133931   1
        14   3.868643e+08  5.136704e+07  7.312800e+01    144389   1
        15   1.980342e+08  5.405349e+07  7.612400e+01    154174   1
        16   3.047918e+08  5.510911e+07  7.882600e+01    164670   1
        17   2.650704e+08  5.935950e+07  8.188800e+01    175174   1
        18   7.707039e+08  5.974604e+07  8.461600e+01    185423   1
        19   3.668997e+08  6.169878e+07  8.761800e+01    195873   1
        20   4.989887e+08  6.698755e+07  9.026100e+01    206270   1
        21   6.984472e+08  6.873693e+07  9.282100e+01    216004   1
        22   2.830508e+08  6.963431e+07  9.554300e+01    226691   1
        23   1.558815e+08  7.171802e+07  9.941800e+01    237047   1
        24   3.967460e+08  7.240534e+07  1.020150e+02    247213   1
        25   1.961789e+08  7.424699e+07  1.051140e+02    257581   1
        26   5.110297e+08  7.493291e+07  1.085760e+02    267883   1
        27   2.384873e+08  7.603732e+07  1.134550e+02    278424   1
