||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_markov.jl
DATETIME
2025-04-29T08:55:25.788
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.NoSimulation(), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Re-Run (2h)/Run_MC-SDDP_shapiro_model_11111/MC-SDDP.log", false, false, false, 11111, "MC-SDDP: 100 nodes, shapiro_model", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 11901
  state variables : 4
  scenarios       : 6.68857e+229
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.Historical{String, Dict{String, Float64}}
subproblem structure
  VariableRef                                  : [142, 142]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [138, 138]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [129, 130]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   1.377048e+09  6.074142e+05  6.060000e+00     10420   1
         2   1.448235e+09  3.648346e+06  9.251000e+00     20868   1
         3   1.205192e+09  3.817976e+06  1.236800e+01     30999   1
         4   7.672180e+08  4.408378e+06  1.557000e+01     41678   1
         5   6.844771e+08  4.473998e+06  1.882400e+01     52228   1
         6   5.485024e+08  1.109683e+07  2.231500e+01     62774   1
         7   7.222077e+08  3.460206e+07  2.547500e+01     73141   1
         8   6.551629e+08  3.722717e+07  2.840200e+01     83306   1
         9   4.269773e+08  4.321240e+07  3.174400e+01     93799   1
        10   6.022657e+08  4.564770e+07  3.483000e+01    104031   1
        11   2.510740e+08  4.719168e+07  3.830000e+01    114408   1
        12   2.080487e+08  5.128558e+07  4.114600e+01    123977   1
        13   4.210940e+08  5.493731e+07  4.429500e+01    134097   1
        14   6.295682e+08  5.774969e+07  4.741900e+01    144440   1
        15   3.371573e+08  5.902844e+07  5.062200e+01    154802   1
        16   2.450979e+08  6.367283e+07  5.373600e+01    165079   1
        17   2.069873e+08  6.414067e+07  5.697100e+01    175246   1
        18   1.811982e+08  6.598046e+07  6.033400e+01    185383   1
        19   3.025182e+08  6.726448e+07  6.365900e+01    195812   1
        20   2.514831e+08  6.730834e+07  6.707300e+01    206049   1
        21   8.706644e+08  6.781364e+07  7.004400e+01    215969   1
        22   3.184203e+08  7.217262e+07  7.321200e+01    226333   1
