(1,18297.7,56227.3,0.0,0.0,8950.79,0.0)
(2,17891.15,57899.85,0.0,0.0,9395.97,301.37)
(3,18005.04,58366.47,0.49,557.63,8766.07,4117.04)
(4,17548.48,57502.94,0.58,663.07,8882.94,6304.41)
(5,17365.07,56400.16,35.77,40877.85,8990.52,3260.18)
(6,17307.3,55951.97,50.73,60212.73,8639.53,1459.09)
(7,17367.87,55868.83,79.3,109075.91,9804.63,1976.73)
(8,17293.57,56885.06,165.37,215750.79,10416.73,1438.25)
(9,17235.6,57340.02,195.38,277399.29,9973.16,2203.54)
(10,17360.39,57681.35,273.26,559727.89,10454.11,2131.24)
(11,17369.15,57118.2,578.65,1.60102899e6,10471.98,1309.35)
(12,17190.04,56651.89,304.07,732863.73,9013.16,760.65)
(13,16711.67,57635.36,177.97,210499.58,9519.39,1636.36)
(14,16742.27,58811.43,237.3,283941.62,9164.54,4727.31)
(15,16716.2,59382.41,273.38,398084.08,9139.06,9340.74)
(16,16919.93,57861.43,270.65,404467.87,9416.83,8168.83)
(17,17072.95,56370.06,357.99,566901.77,9227.77,3445.65)
(18,17120.26,55734.74,455.0,767428.83,9002.38,1193.16)
(19,17360.29,55483.51,472.2,800149.93,10231.79,1372.61)
(20,17264.2,56587.15,492.65,1.04016912e6,10589.13,1114.28)
(21,17564.17,56599.9,606.93,1.33927414e6,10595.13,1567.26)
(22,17854.98,56639.33,820.69,2.09825456e6,11041.31,1641.8)
(23,17659.33,56404.1,1002.57,2.95573152e6,10688.33,739.3)
(24,17412.86,56354.73,378.41,862888.17,9692.67,702.01)
(25,17121.13,57073.44,330.43,393517.68,9883.76,1671.92)
(26,16672.06,58802.93,316.01,416029.74,9858.02,6903.96)
(27,16683.98,59377.93,310.09,426551.26,9123.97,9987.67)
(28,16953.86,57630.33,467.82,688415.39,9381.59,6068.3)
(29,16977.63,56387.12,436.25,647207.29,9288.4,2773.12)
(30,17026.45,55844.59,438.95,677682.67,8995.58,902.43)
(31,17195.59,55629.62,490.79,811032.69,10424.57,1350.0)
(32,17356.69,56286.58,700.72,1.49325353e6,10555.17,720.1)
(33,17368.9,56543.75,858.36,1.97471671e6,10627.34,1139.73)
(34,17484.94,56619.83,1210.24,3.32371563e6,10968.41,1418.18)
(35,17587.61,56021.17,1457.22,4.65670422e6,9779.6,853.37)
(36,17454.07,56275.17,416.76,973808.01,9104.73,370.43)
(37,16665.08,57646.96,212.96,244988.56,9051.31,1696.13)
(38,16638.42,58917.44,235.14,314530.72,9762.45,4377.41)
(39,16561.3,59398.47,412.23,587643.6,9693.94,8532.97)
(40,16753.43,57755.76,542.81,773940.97,9592.67,8195.37)
(41,16928.68,56338.02,534.3,788483.95,9553.6,3489.48)
(42,17204.65,55501.26,604.09,970469.09,9098.06,799.13)
(43,17145.69,55643.35,526.96,865426.83,10092.62,1156.21)
(44,17106.57,56569.7,667.73,1.45106764e6,10280.21,618.1)
(45,17199.15,56790.82,781.02,1.89297754e6,10045.36,952.73)
(46,17316.23,57008.21,990.56,2.88319021e6,10305.46,1272.17)
(47,17342.17,56669.44,1054.39,3.27162207e6,9468.01,928.11)
(48,17490.45,56257.59,397.96,870972.48,8633.9,670.94)
(49,17237.43,57088.61,198.96,233874.24,9557.33,1266.26)
(50,17247.57,58121.98,421.45,588876.93,9290.99,5485.43)
(51,17484.05,58326.3,561.66,875103.74,9254.38,8508.76)
(52,17400.17,57104.54,547.29,899476.17,9772.2,6386.07)
(53,17644.62,55521.64,634.75,1.09662422e6,9591.86,3136.89)
(54,17737.36,54830.39,742.26,1.17719893e6,9510.94,990.78)
(55,18056.8,54434.37,824.83,1.55107233e6,10591.25,1316.62)
(56,17871.78,55450.63,1021.59,2.52268735e6,10606.49,958.4)
(57,18036.96,55376.25,1357.79,3.93836026e6,10580.96,1338.05)
(58,18055.5,55898.95,1360.55,4.1799468e6,10822.51,1746.22)
(59,18318.11,55360.71,1387.18,4.27506787e6,10268.17,998.76)
(60,18288.94,55387.46,469.6,908440.68,9238.7,660.91)
(61,18272.81,55801.15,451.05,518276.13,9831.12,1083.83)
(62,17815.05,57536.54,439.41,589994.37,10053.49,4963.14)
(63,17443.44,58384.92,543.65,746772.02,9505.71,8721.32)
(64,17708.58,56694.54,648.88,925042.61,9727.88,6548.83)
(65,17653.76,55600.36,546.87,827798.55,9758.5,3230.96)
(66,17779.42,54886.77,643.81,1.06239655e6,9560.91,1443.06)
(67,17913.53,54713.54,688.92,1.20681512e6,10824.63,1824.83)
(68,18041.02,55428.47,874.51,1.86118086e6,10943.16,1671.11)
(69,17914.92,55880.82,975.26,2.32543478e6,10659.79,1727.39)
(70,17962.86,56215.6,1136.55,3.26623887e6,10511.28,1545.88)
(71,17725.7,56281.2,1059.11,3.07079842e6,9836.57,749.25)
(72,17131.08,56739.3,275.61,550440.34,9180.86,1108.29)
(73,17041.16,57308.19,175.65,202912.71,9560.24,2218.54)
(74,17034.45,58517.51,239.03,280778.94,9826.27,7455.28)
(75,16967.03,59027.65,377.32,470742.18,9100.23,7997.46)
(76,17230.44,57350.08,471.48,628421.08,9461.0,7181.44)
(77,17338.07,56070.14,392.79,571473.81,9373.62,3369.64)
(78,17280.74,55540.86,488.4,738638.19,8893.81,1092.86)
(79,17321.57,55461.67,532.76,1.02581961e6,10484.54,1812.65)
(80,17462.64,56207.3,674.06,1.30563234e6,10766.64,1340.54)
(81,17478.09,56527.63,765.28,1.90216602e6,10750.28,1498.21)
(82,17642.37,56853.56,819.06,2.34600793e6,10619.43,1820.71)
(83,17261.81,56934.11,870.07,2.60662964e6,10114.57,1067.65)
(84,16825.58,57097.36,223.06,470960.59,9112.43,782.82)
(85,16558.02,57756.69,210.29,257664.4,9879.84,1040.56)
(86,16608.26,58850.74,332.0,427542.59,9661.31,6007.24)
(87,16385.35,59620.26,366.39,518920.37,9039.8,9715.54)
(88,16321.26,58388.66,342.07,494866.22,9423.34,7271.95)
(89,16401.3,56985.58,414.11,604755.36,9027.73,3450.17)
(90,16566.51,56312.52,430.97,828139.49,9106.25,2071.45)
(91,16720.01,56113.01,482.98,938387.95,10381.53,2409.77)
(92,16564.67,57205.63,573.7,1.20823936e6,10307.2,1983.11)
(93,16698.48,57447.38,625.14,1.51269705e6,10342.68,2258.2)
(94,17104.52,57290.56,919.93,2.48152912e6,10618.02,1956.35)
(95,16945.36,57195.88,924.76,2.62284378e6,9948.53,1237.63)
(96,16882.48,56830.89,432.62,1.03026996e6,8839.78,644.82)
(97,16724.53,57482.34,318.13,391710.17,8976.11,1504.31)
(98,16234.07,59150.26,406.67,540731.19,9249.44,5293.76)
(99,16018.22,59915.35,438.44,604032.17,8666.78,9497.9)
(100,16229.17,58277.4,545.43,828633.16,9099.37,6717.09)
(101,16141.76,57129.5,529.74,896530.36,9109.27,3773.22)
(102,16312.34,56408.25,589.41,1.13502426e6,9510.3,1838.3)
(103,16140.04,56550.06,625.89,1.21012907e6,10475.98,3233.12)
(104,15961.38,57799.96,582.66,1.29716247e6,10710.17,1926.95)
(105,16028.66,57992.27,750.06,1.91856988e6,10637.86,2741.98)
(106,15937.61,58430.8,946.58,2.93181423e6,10403.92,2520.94)
(107,15868.74,58238.41,958.84,2.94112024e6,9630.83,1571.9)
(108,15303.04,58501.52,341.43,719704.99,9102.27,991.8)
