||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_linearized.jl
DATETIME
2025-04-03T10:29:12.687
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.Simulation(SDDP.InSampleMonteCarlo(0, false, true, SDDP.var"#155#158"{SDDP.var"#156#159"}(SDDP.var"#156#159"(), Core.Box(0)), nothing), 2000, 11111), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Final Run (2h) - NoCS/Run_shapiro_model_22222/LinearizedSDDP.log", false, false, false, 22222, "", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 120
  state variables : 8
  scenarios       : 1.00000e+238
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.InSampleMonteCarlo
subproblem structure
  VariableRef                                  : [170, 174]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.EqualTo{Float64}     : [1, 1]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [157, 157]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [148, 149]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   2.423481e+09  2.450955e+05  2.063000e+00     12021   1
         2   1.588050e+09  2.450955e+05  4.110000e+00     24042   1
         3   1.572781e+09  2.450955e+05  6.126000e+00     36063   1
         4   1.228067e+09  2.027357e+06  8.172000e+00     48084   1
         5   1.071511e+09  2.595174e+06  1.028200e+01     60105   1
         6   8.871576e+08  2.856462e+06  1.236100e+01     72126   1
         7   6.319918e+08  3.028182e+06  1.443900e+01     84147   1
         8   8.040286e+08  3.561614e+06  1.653300e+01     96168   1
         9   6.639270e+08  3.709415e+06  1.862700e+01    108189   1
        10   7.916680e+08  4.249651e+06  2.069000e+01    120210   1
        11   6.982161e+08  5.110786e+06  2.281500e+01    132231   1
        12   6.323133e+08  5.911680e+06  2.492500e+01    144252   1
        13   5.471494e+08  6.920339e+06  2.700300e+01    156273   1
        14   5.651512e+08  6.958424e+06  2.912800e+01    168294   1
        15   4.233535e+08  7.910288e+06  3.123800e+01    180315   1
        16   1.393126e+09  1.007423e+07  3.331600e+01    192336   1
        17   4.336150e+08  1.042938e+07  3.545700e+01    204357   1
        18   6.177423e+08  1.054608e+07  3.756600e+01    216378   1
        19   3.058381e+08  1.065238e+07  3.966100e+01    228399   1
        20   3.466584e+08  1.102925e+07  4.181700e+01    240420   1
        21   4.290999e+08  1.189507e+07  4.397300e+01    252441   1
        22   5.199787e+08  1.204526e+07  4.609900e+01    264462   1
        23   6.151807e+08  1.375784e+07  4.824100e+01    276483   1
        24   4.991146e+08  4.841320e+07  5.036600e+01    288504   1
        25   2.333007e+08  4.841572e+07  5.244400e+01    300525   1
        26   2.743880e+08  4.950242e+07  5.460000e+01    312546   1
        27   2.653916e+08  6.278279e+07  5.672600e+01    324567   1
        28   7.885370e+08  6.321626e+07  5.889800e+01    336588   1
        29   2.014891e+08  6.417484e+07  6.104000e+01    348609   1
        30   2.483873e+08  6.422273e+07  6.318000e+01    360630   1
        31   1.489599e+08  7.756880e+07  6.527500e+01    372651   1
        32   2.984921e+08  7.796880e+07  6.746200e+01    384672   1
        33   4.852921e+08  7.818135e+07  6.966600e+01    396693   1
        34   1.879632e+08  8.265453e+07  7.188500e+01    408714   1
        35   4.348669e+08  8.386386e+07  7.410500e+01    420735   1
        36   5.901331e+08  8.393154e+07  7.632400e+01    432756   1
        37   9.303568e+08  8.406943e+07  7.855800e+01    444777   1
        38   3.437674e+08  8.420274e+07  8.080800e+01    456798   1
        39   6.217855e+08  8.426422e+07  8.305800e+01    468819   1
        40   2.573985e+08  8.443979e+07  8.526100e+01    480840   1
        41   6.902411e+08  8.896117e+07  8.752700e+01    492861   1
        42   1.405207e+09  8.906334e+07  8.979200e+01    504882   1
        43   7.237323e+08  8.915059e+07  9.205900e+01    516903   1
        44   2.834078e+08  8.928707e+07  9.432400e+01    528924   1
        45   1.848134e+08  8.998056e+07  9.652700e+01    540945   1
        46   6.434900e+08  9.020212e+07  9.885600e+01    552966   1
        47   3.882221e+08  9.112065e+07  1.011840e+02    564987   1
        48   3.331322e+08  9.158672e+07  1.035120e+02    577008   1
        49   1.677157e+08  9.256495e+07  1.057790e+02    589029   1
        50   1.860574e+08  9.326468e+07  1.080290e+02    601050   1
        51   4.867802e+08  9.346461e+07  1.103580e+02    613071   1
        52   1.960280e+08  9.394771e+07  1.126400e+02    625092   1
        53   3.937016e+08  9.443684e+07  1.150150e+02    637113   1
        54   2.639470e+08  9.520220e+07  1.174060e+02    649134   1
        55   2.379865e+08  9.556344e+07  1.197660e+02    661155   1
        56   2.295281e+08  9.556944e+07  1.221410e+02    673176   1
        57   5.023975e+08  9.587415e+07  1.245480e+02    685197   1
        58   2.913701e+08  9.594965e+07  1.269380e+02    697218   1
        59   8.865525e+08  9.610439e+07  1.293920e+02    709239   1
        60   3.671104e+08  9.637644e+07  1.318300e+02    721260   1
        61   4.663676e+08  9.642745e+07  1.342200e+02    733281   1
        62   2.093244e+08  9.826606e+07  1.366420e+02    745302   1
        63   6.051127e+08  9.852136e+07  1.391110e+02    757323   1
        64   2.477111e+08  9.866525e+07  1.415330e+02    769344   1
        65   2.520754e+08  9.995529e+07  1.439550e+02    781365   1
        66   3.173058e+08  1.000005e+08  1.464090e+02    793386   1
        67   4.466946e+08  1.009929e+08  1.488480e+02    805407   1
        68   9.691252e+08  1.045114e+08  1.513320e+02    817428   1
        69   1.700120e+08  1.045776e+08  1.537850e+02    829449   1
        70   1.988465e+08  1.048400e+08  1.562220e+02    841470   1
        71   1.640816e+08  1.048846e+08  1.586760e+02    853491   1
        72   4.005787e+08  1.054614e+08  1.611760e+02    865512   1
        73   3.165939e+08  1.085222e+08  1.636610e+02    877533   1
        74   1.658589e+08  1.108977e+08  1.661770e+02    889554   1
        75   3.591527e+08  1.114301e+08  1.686770e+02    901575   1
        76   1.762606e+08  1.117404e+08  1.711460e+02    913596   1
        77   7.461082e+08  1.119844e+08  1.737080e+02    925617   1
        78   4.148870e+08  1.121506e+08  1.762710e+02    937638   1
        79   5.052952e+08  1.126291e+08  1.788030e+02    949659   1
        80   4.139290e+08  1.131544e+08  1.813500e+02    961680   1
        81   2.426771e+08  1.133802e+08  1.838650e+02    973701   1
        82   4.082654e+08  1.138070e+08  1.864130e+02    985722   1
        83   3.056695e+08  1.143620e+08  1.890380e+02    997743   1
        84   1.721506e+08  1.144212e+08  1.916010e+02   1009764   1
        85   3.529463e+08  1.148444e+08  1.941950e+02   1021785   1
        86   2.213762e+08  1.161627e+08  1.967730e+02   1033806   1
        87   1.555244e+08  1.163174e+08  1.993980e+02   1045827   1
