(1,87760.79)
(2,113934.25)
(3,134501.07)
(4,141223.95)
(5,138598.63)
(6,130072.01)
(7,117006.06)
(8,100256.78)
(9,84519.6)
(10,72211.64)
(11,65352.48)
(12,72319.06)
(13,92959.13)
(14,116118.95)
(15,133958.94)
(16,139071.91)
(17,135942.88)
(18,128243.42)
(19,116605.58)
(20,101359.9)
(21,86867.17)
(22,74445.93)
(23,66003.81)
(24,71669.18)
(25,92900.29)
(26,117395.76)
(27,133466.36)
(28,137084.27)
(29,133772.42)
(30,125514.48)
(31,114025.84)
(32,99150.81)
(33,84624.85)
(34,72174.5)
(35,64916.59)
(36,70774.92)
(37,91897.05)
(38,114686.81)
(39,132947.07)
(40,138144.58)
(41,135928.56)
(42,128812.3)
(43,117178.81)
(44,101967.76)
(45,86414.28)
(46,73436.93)
(47,66370.12)
(48,73164.5)
(49,94556.62)
(50,118303.43)
(51,135645.32)
(52,139763.13)
(53,136706.14)
(54,128381.31)
(55,116382.59)
(56,100923.81)
(57,85968.12)
(58,73830.36)
(59,66200.7)
(60,71310.09)
(61,92136.22)
(62,115180.17)
(63,134190.22)
(64,140162.55)
(65,137758.01)
(66,130626.78)
(67,118684.16)
(68,102501.26)
(69,87376.09)
(70,74509.8)
(71,67023.26)
(72,72387.06)
(73,93978.92)
(74,118228.95)
(75,135771.09)
(76,141298.01)
(77,138163.38)
(78,131051.85)
(79,119548.94)
(80,103566.96)
(81,88909.48)
(82,77114.79)
(83,69617.43)
(84,75663.8)
(85,97191.04)
(86,121818.27)
(87,140296.61)
(88,145766.82)
(89,143363.25)
(90,135961.28)
(91,123663.15)
(92,107241.59)
(93,91358.67)
(94,78627.49)
(95,70363.07)
(96,75235.43)
(97,95448.12)
(98,120312.99)
(99,139206.8)
(100,144916.16)
(101,141194.55)
(102,132319.57)
(103,119262.96)
(104,101849.25)
(105,84764.26)
(106,71246.63)
(107,62436.59)
(108,66131.13)
(109,85037.84)
(110,107014.59)
(111,122594.41)
(112,125949.69)
(113,117772.45)
(114,104643.92)
(115,87677.88)
(116,66881.24)
(117,46766.02)
(118,28898.78)
(119,15244.55)
(120,14756.57)
###################
(1,65376.07)
(2,68091.02)
(3,72745.2)
(4,71452.04)
(5,67712.4)
(6,54850.61)
(7,38488.62)
(8,22161.3)
(9,5571.7)
(10,0.0)
(11,0.0)
(12,857.36)
(13,14008.21)
(14,28057.55)
(15,33029.89)
(16,33165.88)
(17,32256.63)
(18,26878.93)
(19,17911.35)
(20,3549.42)
(21,0.0)
(22,0.0)
(23,0.0)
(24,68.14)
(25,11988.72)
(26,20954.11)
(27,27077.34)
(28,26326.26)
(29,31571.46)
(30,28218.57)
(31,20908.66)
(32,8538.19)
(33,0.0)
(34,0.0)
(35,0.0)
(36,72.64)
(37,11540.72)
(38,16464.97)
(39,25452.01)
(40,21078.71)
(41,23075.38)
(42,21041.96)
(43,14361.7)
(44,6931.53)
(45,0.0)
(46,0.0)
(47,0.0)
(48,843.14)
(49,12791.28)
(50,23273.8)
(51,30596.22)
(52,33816.15)
(53,39002.57)
(54,33721.73)
(55,25021.7)
(56,11854.29)
(57,2478.67)
(58,0.0)
(59,0.0)
(60,2321.52)
(61,11619.94)
(62,17447.47)
(63,25142.85)
(64,22265.15)
(65,20950.09)
(66,15580.61)
(67,12984.96)
(68,5036.77)
(69,228.93)
(70,0.0)
(71,0.0)
(72,889.15)
(73,10229.42)
(74,17748.8)
(75,27330.67)
(76,30550.6)
(77,35756.93)
(78,34408.2)
(79,23086.75)
(80,9528.22)
(81,50.3)
(82,0.0)
(83,0.0)
(84,2392.35)
(85,11552.91)
(86,21970.24)
(87,30284.37)
(88,33504.29)
(89,38710.63)
(90,36779.23)
(91,29228.48)
(92,16995.89)
(93,3597.94)
(94,0.0)
(95,0.0)
(96,1603.03)
(97,11694.58)
(98,20928.16)
(99,27916.56)
(100,28502.09)
(101,28925.43)
(102,29671.54)
(103,19590.86)
(104,7839.74)
(105,526.83)
(106,0.0)
(107,0.0)
(108,3499.18)
(109,11814.92)
(110,21320.78)
(111,28830.7)
(112,30024.24)
(113,36298.39)
(114,34982.78)
(115,25955.3)
(116,16608.09)
(117,4155.58)
(118,0.0)
(119,0.0)
(120,0.0)
###################
(1,114258.37)
(2,155917.89)
(3,196362.04)
(4,200717.6)
(5,200717.6)
(6,200310.41)
(7,192128.78)
(8,176098.97)
(9,163241.41)
(10,149285.17)
(11,145176.76)
(12,160647.65)
(13,185296.13)
(14,200717.6)
(15,200717.6)
(16,200717.6)
(17,200717.6)
(18,200671.43)
(19,194145.71)
(20,180769.48)
(21,167020.73)
(22,155199.15)
(23,148412.76)
(24,157988.75)
(25,179087.77)
(26,197642.67)
(27,200717.6)
(28,200717.6)
(29,200717.6)
(30,200310.41)
(31,192870.65)
(32,179962.76)
(33,166315.28)
(34,154491.81)
(35,145610.39)
(36,156352.37)
(37,176048.99)
(38,198812.17)
(39,200717.6)
(40,200717.6)
(41,200717.6)
(42,200317.68)
(43,192560.26)
(44,179208.53)
(45,165417.62)
(46,156839.01)
(47,150553.98)
(48,158089.69)
(49,176506.86)
(50,200717.6)
(51,200717.6)
(52,200717.6)
(53,200717.6)
(54,199492.15)
(55,191194.07)
(56,176652.99)
(57,164687.1)
(58,152520.22)
(59,147747.91)
(60,155823.5)
(61,172738.37)
(62,197565.76)
(63,200717.6)
(64,200717.6)
(65,200717.6)
(66,200056.23)
(67,191360.97)
(68,176696.64)
(69,162820.62)
(70,152102.6)
(71,149484.9)
(72,157805.7)
(73,174097.14)
(74,198230.47)
(75,200717.6)
(76,200717.6)
(77,200717.6)
(78,200317.68)
(79,192886.06)
(80,179898.66)
(81,166448.69)
(82,155863.28)
(83,144157.78)
(84,153224.42)
(85,169253.09)
(86,193289.15)
(87,200717.6)
(88,200717.6)
(89,200717.6)
(90,200717.6)
(91,192044.61)
(92,177259.09)
(93,165195.59)
(94,154190.49)
(95,145439.96)
(96,153794.21)
(97,170789.44)
(98,194998.11)
(99,200717.6)
(100,200717.6)
(101,200717.6)
(102,196929.7)
(103,186119.44)
(104,168102.57)
(105,151156.08)
(106,140144.67)
(107,129460.05)
(108,139052.48)
(109,154575.94)
(110,178911.17)
(111,194621.29)
(112,196953.26)
(113,187215.84)
(114,171484.56)
(115,150862.8)
(116,126541.43)
(117,102515.59)
(118,74098.74)
(119,54777.88)
(120,66134.36)
###################
