||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_linearized.jl
DATETIME
2025-04-03T22:13:57.328
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.Simulation(SDDP.InSampleMonteCarlo(0, false, true, SDDP.var"#155#158"{SDDP.var"#156#159"}(SDDP.var"#156#159"(), Core.Box(0)), nothing), 2000, 11111), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Final Run (2h) - NoCS/Run_fitted_model_22222/LinearizedSDDP.log", false, false, false, 22222, "", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 120
  state variables : 8
  scenarios       : 1.00000e+238
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.InSampleMonteCarlo
subproblem structure
  VariableRef                                  : [170, 174]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.EqualTo{Float64}     : [1, 1]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [157, 157]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [148, 149]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   2.375252e+09  2.450955e+05  2.313000e+00     12021   1
         2   1.638555e+09  2.450955e+05  4.548000e+00     24042   1
         3   1.684286e+09  2.450955e+05  6.798000e+00     36063   1
         4   1.341813e+09  2.450955e+05  9.111000e+00     48084   1
         5   1.060782e+09  3.487668e+05  1.139200e+01     60105   1
         6   8.780130e+08  1.726460e+06  1.368900e+01     72126   1
         7   5.533646e+08  1.877478e+06  1.601700e+01     84147   1
         8   9.113674e+08  3.319316e+06  1.831400e+01     96168   1
         9   5.791072e+08  3.615339e+06  2.064400e+01    108189   1
        10   8.788221e+08  3.706381e+06  2.300300e+01    120210   1
        11   7.285144e+08  4.184012e+06  2.533200e+01    132231   1
        12   6.935887e+08  4.368042e+06  2.763000e+01    144252   1
        13   6.187746e+08  4.425195e+06  2.998900e+01    156273   1
        14   5.951029e+08  4.425226e+06  3.231800e+01    168294   1
        15   4.678546e+08  4.552072e+06  3.466400e+01    180315   1
        16   1.039777e+09  8.375255e+06  3.703900e+01    192336   1
        17   4.977421e+08  9.149250e+06  3.939800e+01    204357   1
        18   7.191460e+08  9.173472e+06  4.172600e+01    216378   1
        19   3.074684e+08  9.411092e+06  4.408500e+01    228399   1
        20   3.582387e+08  1.400883e+07  4.642900e+01    240420   1
        21   4.627155e+08  1.431948e+07  4.883700e+01    252441   1
        22   6.172266e+08  1.505027e+07  5.122700e+01    264462   1
        23   5.762958e+08  1.522737e+07  5.360200e+01    276483   1
        24   5.234459e+08  1.714068e+07  5.597700e+01    288504   1
        25   3.475916e+08  1.885153e+07  5.838400e+01    300525   1
        26   2.715538e+08  1.893847e+07  6.077500e+01    312546   1
        27   2.544337e+08  1.913979e+07  6.312000e+01    324567   1
        28   7.239605e+08  3.150398e+07  6.555700e+01    336588   1
        29   2.121461e+08  3.239643e+07  6.791700e+01    348609   1
        30   2.691014e+08  3.452616e+07  7.027600e+01    360630   1
        31   2.245157e+08  6.167488e+07  7.268300e+01    372651   1
        32   3.559332e+08  6.167488e+07  7.508900e+01    384672   1
        33   4.733214e+08  6.169394e+07  7.755800e+01    396693   1
        34   2.877673e+08  6.183527e+07  8.004300e+01    408714   1
        35   4.856459e+08  6.190438e+07  8.252700e+01    420735   1
        36   6.589640e+08  6.213586e+07  8.505900e+01    432756   1
        37   9.340621e+08  6.242195e+07  8.760500e+01    444777   1
        38   4.513541e+08  6.304467e+07  9.015200e+01    456798   1
        39   5.139997e+08  6.918392e+07  9.266900e+01    468819   1
        40   2.959713e+08  7.305846e+07  9.523200e+01    480840   1
        41   7.204025e+08  7.859322e+07  9.774700e+01    492861   1
        42   1.253458e+09  8.115663e+07  1.003260e+02    504882   1
        43   6.307238e+08  8.176285e+07  1.029200e+02    516903   1
        44   3.476097e+08  8.184511e+07  1.054670e+02    528924   1
        45   1.590634e+08  8.202360e+07  1.080150e+02    540945   1
        46   6.188188e+08  8.225821e+07  1.106710e+02    552966   1
        47   3.532195e+08  8.320689e+07  1.132810e+02    564987   1
        48   3.041515e+08  8.427409e+07  1.158740e+02    577008   1
        49   1.335227e+08  8.532871e+07  1.184840e+02    589029   1
        50   2.219961e+08  9.163245e+07  1.210170e+02    601050   1
        51   5.249650e+08  9.183150e+07  1.236740e+02    613071   1
        52   1.798510e+08  9.220859e+07  1.263770e+02    625092   1
        53   3.604478e+08  9.265681e+07  1.290330e+02    637113   1
        54   2.260345e+08  9.346430e+07  1.316890e+02    649134   1
        55   2.343725e+08  9.404756e+07  1.343930e+02    661155   1
        56   1.978981e+08  9.417894e+07  1.370970e+02    673176   1
        57   4.276121e+08  9.435711e+07  1.398470e+02    685197   1
        58   4.219509e+08  9.443791e+07  1.425670e+02    697218   1
        59   8.965835e+08  9.469239e+07  1.453330e+02    709239   1
        60   3.807126e+08  9.503813e+07  1.480520e+02    721260   1
        61   3.740306e+08  9.504463e+07  1.508190e+02    733281   1
        62   2.390968e+08  9.526557e+07  1.535840e+02    745302   1
        63   5.495682e+08  9.529482e+07  1.563500e+02    757323   1
        64   3.200147e+08  9.533548e+07  1.591310e+02    769344   1
        65   3.151648e+08  9.557161e+07  1.618650e+02    781365   1
