||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_linearized.jl
DATETIME
2025-04-01T04:18:50.465
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.Simulation(SDDP.InSampleMonteCarlo(0, false, true, SDDP.var"#155#158"{SDDP.var"#156#159"}(SDDP.var"#156#159"(), Core.Box(0)), nothing), 2000, 11111), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Final Run (2h)/Run_shapiro_model_55555/LinearizedSDDP.log", false, false, false, 55555, "", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 120
  state variables : 8
  scenarios       : 1.00000e+238
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.InSampleMonteCarlo
subproblem structure
  VariableRef                                  : [170, 174]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.EqualTo{Float64}     : [1, 1]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [157, 157]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [148, 149]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   2.664717e+09  2.450955e+05  2.312000e+00     12021   1
         2   1.770460e+09  2.450955e+05  4.531000e+00     24042   1
         3   1.081288e+09  8.991718e+05  6.765000e+00     36063   1
         4   1.153986e+09  1.674609e+06  8.999000e+00     48084   1
         5   7.060356e+08  2.153438e+06  1.129600e+01     60105   1
         6   6.075240e+08  2.369021e+06  1.359300e+01     72126   1
         7   1.052055e+09  4.341981e+06  1.584300e+01     84147   1
         8   7.069244e+08  5.398701e+06  1.810800e+01     96168   1
         9   6.108215e+08  6.459507e+06  2.039000e+01    108189   1
        10   6.216910e+08  7.015631e+06  2.264000e+01    120210   1
        11   7.310045e+08  8.308620e+06  2.495200e+01    132231   1
        12   4.533948e+08  8.811266e+06  2.724900e+01    144252   1
        13   4.329946e+08  8.945839e+06  2.951400e+01    156273   1
        14   5.746360e+08  1.189206e+07  3.179500e+01    168294   1
        15   3.709363e+08  1.346188e+07  3.404500e+01    180315   1
        16   4.707142e+08  1.409876e+07  3.629500e+01    192336   1
        17   3.939140e+08  1.426757e+07  3.856100e+01    204357   1
        18   1.116934e+09  1.447137e+07  4.082600e+01    216378   1
        19   4.221622e+08  2.272154e+07  4.306100e+01    228399   1
        20   7.068004e+08  2.539967e+07  4.529500e+01    240420   1
        21   8.503097e+08  2.680194e+07  4.751400e+01    252441   1
        22   4.093560e+08  2.746613e+07  4.970100e+01    264462   1
        23   2.657256e+08  2.930259e+07  5.192000e+01    276483   1
        24   5.292032e+08  2.955239e+07  5.415400e+01    288504   1
        25   2.343719e+08  3.381855e+07  5.635700e+01    300525   1
