||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_markov.jl
DATETIME
2025-05-02T05:21:50.393
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.NoSimulation(), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Re-Run - NoCS (2h)/Run_MC-SDDP_fitted_model_55555/MC-SDDP.log", false, false, false, 55555, "MC-SDDP: 100 nodes, fitted_model", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 11901
  state variables : 4
  scenarios       : 6.68857e+229
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.Historical{String, Dict{String, Float64}}
subproblem structure
  VariableRef                                  : [142, 142]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [138, 138]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [129, 130]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   1.884377e+09  1.133015e+06  2.474100e+01     10758   1
         2   9.733315e+08  1.660636e+06  2.945200e+01     21153   1
         3   6.375382e+08  6.528141e+06  3.316700e+01     31541   1
         4   7.942661e+08  6.786267e+06  3.626100e+01     41781   1
         5   4.478978e+08  6.900031e+06  3.909500e+01     51924   1
         6   4.920977e+08  7.179942e+06  4.303200e+01     62048   1
         7   8.430121e+08  3.379794e+07  4.635300e+01     72408   1
         8   4.103555e+08  3.711294e+07  4.905100e+01     82240   1
         9   3.722155e+08  3.950305e+07  5.192000e+01     92793   1
        10   3.463356e+08  4.102843e+07  5.455900e+01    103214   1
        11   4.305853e+08  4.159710e+07  5.768600e+01    113488   1
        12   2.878405e+08  4.337544e+07  6.076700e+01    123455   1
        13   2.777482e+08  4.343131e+07  6.337500e+01    133700   1
        14   4.142062e+08  4.353390e+07  6.606600e+01    144020   1
        15   2.276204e+08  4.543588e+07  6.928000e+01    153812   1
        16   3.654923e+08  4.747988e+07  7.209200e+01    164417   1
        17   2.643723e+08  5.175708e+07  7.622000e+01    174834   1
        18   8.550998e+08  5.227126e+07  7.884300e+01    185104   1
        19   4.263985e+08  5.372726e+07  8.162800e+01    195548   1
        20   4.974579e+08  5.795016e+07  8.417500e+01    205881   1
        21   7.271269e+08  5.844317e+07  8.667500e+01    215694   1
        22   3.198704e+08  5.902968e+07  8.934500e+01    226438   1
