||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_linearized.jl
DATETIME
2025-04-03T19:52:50.712
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.Simulation(SDDP.InSampleMonteCarlo(0, false, true, SDDP.var"#155#158"{SDDP.var"#156#159"}(SDDP.var"#156#159"(), Core.Box(0)), nothing), 2000, 11111), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Final Run (2h) - NoCS/Run_fitted_model_11111/LinearizedSDDP.log", false, false, false, 11111, "", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 120
  state variables : 8
  scenarios       : 1.00000e+238
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.InSampleMonteCarlo
subproblem structure
  VariableRef                                  : [170, 174]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.EqualTo{Float64}     : [1, 1]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [157, 157]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [148, 149]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   2.136785e+09  2.450955e+05  2.344000e+00     12021   1
         2   1.599162e+09  2.450955e+05  4.562000e+00     24042   1
         3   1.489163e+09  2.450955e+05  6.844000e+00     36063   1
         4   9.336818e+08  1.480408e+06  9.095000e+00     48084   1
         5   8.426953e+08  2.772403e+06  1.136000e+01     60105   1
         6   9.139901e+08  2.884746e+06  1.368800e+01     72126   1
         7   8.190718e+08  3.012578e+06  1.596900e+01     84147   1
         8   7.221363e+08  3.063087e+06  1.825100e+01     96168   1
         9   7.168385e+08  3.850452e+06  2.056300e+01    108189   1
        10   8.057198e+08  4.839936e+06  2.287600e+01    120210   1
        11   3.898276e+08  4.953046e+06  2.517300e+01    132231   1
        12   4.186024e+08  1.099879e+07  2.748600e+01    144252   1
        13   6.244902e+08  1.370939e+07  2.981400e+01    156273   1
        14   6.637460e+08  1.468682e+07  3.212600e+01    168294   1
        15   5.166339e+08  1.477043e+07  3.447000e+01    180315   1
        16   4.006627e+08  1.723937e+07  3.678400e+01    192336   1
        17   3.131921e+08  1.761992e+07  3.909600e+01    204357   1
        18   3.340621e+08  2.368166e+07  4.145500e+01    216378   1
        19   4.122924e+08  2.631279e+07  4.379900e+01    228399   1
        20   4.348115e+08  2.678260e+07  4.611200e+01    240420   1
        21   9.971409e+08  2.714666e+07  4.853400e+01    252441   1
        22   4.728764e+08  2.771530e+07  5.088000e+01    264462   1
        23   5.607958e+08  2.847008e+07  5.323900e+01    276483   1
        24   2.445285e+08  2.864452e+07  5.561400e+01    288504   1
        25   2.631400e+08  2.999138e+07  5.797400e+01    300525   1
        26   5.978396e+08  3.018246e+07  6.034800e+01    312546   1
        27   5.361912e+08  3.043100e+07  6.277000e+01    324567   1
        28   3.241660e+08  3.076944e+07  6.517600e+01    336588   1
        29   4.832524e+08  3.091316e+07  6.761500e+01    348609   1
        30   1.983965e+08  4.204964e+07  6.997500e+01    360630   1
        31   8.049310e+08  4.239955e+07  7.241200e+01    372651   1
        32   2.962838e+08  4.276626e+07  7.484900e+01    384672   1
        33   2.560404e+08  4.291208e+07  7.728700e+01    396693   1
        34   2.261734e+08  6.229528e+07  7.969500e+01    408714   1
        35   3.756539e+08  6.239780e+07  8.214800e+01    420735   1
        36   2.219833e+08  6.349001e+07  8.464800e+01    432756   1
        37   3.459129e+08  6.552634e+07  8.711700e+01    444777   1
        38   3.230433e+08  6.583966e+07  8.955400e+01    456798   1
        39   4.209056e+08  6.587037e+07  9.210100e+01    468819   1
        40   2.583232e+08  7.675818e+07  9.458500e+01    480840   1
        41   9.021378e+08  7.762440e+07  9.711800e+01    492861   1
        42   4.896098e+08  7.802453e+07  9.964900e+01    504882   1
        43   2.134718e+08  7.803190e+07  1.021490e+02    516903   1
        44   3.774813e+08  7.808013e+07  1.046960e+02    528924   1
        45   4.889309e+08  7.809725e+07  1.072580e+02    540945   1
        46   3.282056e+08  7.824418e+07  1.098070e+02    552966   1
        47   3.795562e+08  7.843493e+07  1.123860e+02    564987   1
        48   5.128787e+08  7.917629e+07  1.149800e+02    577008   1
        49   2.211116e+08  7.918647e+07  1.175110e+02    589029   1
        50   1.833002e+08  7.938621e+07  1.200890e+02    601050   1
        51   3.881980e+08  7.941622e+07  1.227450e+02    613071   1
        52   3.990060e+08  7.942073e+07  1.253710e+02    625092   1
        53   5.499363e+08  8.000081e+07  1.280120e+02    637113   1
        54   1.286062e+09  8.025743e+07  1.307300e+02    649134   1
        55   3.527593e+08  8.072783e+07  1.334030e+02    661155   1
        56   3.878475e+08  8.086427e+07  1.360280e+02    673176   1
