1;1;4.980942069662499;[0.4232873372448144];1.0;0.46193453370344495
2;1;4.262998955315823;[0.5218270793863908];1.0;0.4527063589037101
3;1;3.9826456310443668;[0.5314430938276549];1.0;0.3951943838600789
4;1;4.594515529436703;[0.4546553386122027];1.0;0.5095538067157576
5;1;1.7809644384145145;[0.8093862629654506];1.0;0.6408723233609969
6;1;4.383833414556073;[0.5234976679806741];1.0;0.5412544901643205
7;1;1.8635107096258423;[0.8018211073464951];1.0;0.4452590123309363
8;1;5.311139795980353;[0.40369174442470596];1.0;0.6029927233990086
9;1;5.076818420107266;[0.4560923535215759];1.0;0.5019957656601798
10;1;5.972252880897482;[0.3632111656440035];1.0;0.47513869456727453
11;1;3.4390006326391314;[0.5926647967187454];1.0;0.4619431173124384
12;1;3.0747013048062977;[0.6266294043405122];1.0;0.45531967968189735
