1;1;3.875201624991485;[0.662081085095841];1.0;0.22215432395313295
2;1;3.7857392427484777;[0.6569325077237063];1.0;0.26065121669014657
3;1;3.3923003057851897;[0.6836577142915374];1.0;0.20965816921676397
4;1;2.6315094510180366;[0.7322033544937138];1.0;0.1557010837496293
5;1;1.9916329543550848;[0.7819339896644777];1.0;0.14783324921640767
6;1;-1.3041774416227856;[1.110097983900282];1.0;0.1416566677351985
7;1;2.7827217287315715;[0.7070895716608742];1.0;0.11515963180610855
8;1;2.169009777899083;[0.7642083476356772];1.0;0.1198633190519685
9;1;-2.596075866204588;[1.2641727719956348];1.0;0.16253793377821263
10;1;3.1599427745396937;[0.6939147083328429];1.0;0.21532618075881524
11;1;4.106445061691557;[0.6123961958290536];1.0;0.1856047519577265
12;1;3.878203302649144;[0.6595344274204944];1.0;0.2071993483072301
