||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_markov.jl
DATETIME
2025-04-28T09:02:13.919
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.NoSimulation(), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Re-Run (2h)/Run_MC-SDDP_lattice_55555/MC-SDDP.log", false, false, false, 55555, "MC-SDDP: 100 nodes, lattice", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 11901
  state variables : 4
  scenarios       : 6.68857e+229
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.InSampleMonteCarlo
subproblem structure
  VariableRef                                  : [142, 142]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [138, 138]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [129, 130]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   2.110511e+09  5.083378e+05  1.036200e+01     10629   1
         2   1.570326e+09  7.319363e+05  1.362400e+01     20965   1
         3   1.037735e+09  1.105876e+06  1.673600e+01     31170   1
         4   5.291780e+08  1.810650e+06  1.985500e+01     41665   1
         5   8.641122e+08  1.850890e+06  2.295400e+01     52120   1
         6   5.961842e+08  7.055642e+06  2.638100e+01     62755   1
         7   4.172022e+08  1.970008e+07  2.973600e+01     73419   1
         8   5.603136e+08  2.131872e+07  3.262100e+01     83368   1
         9   4.500171e+08  3.845685e+07  3.559900e+01     93613   1
        10   4.082678e+08  4.820861e+07  3.878500e+01    103995   1
        11   3.778107e+08  4.972291e+07  4.193500e+01    114472   1
        12   5.467053e+08  4.981334e+07  4.484200e+01    124620   1
        13   8.875740e+08  4.992719e+07  4.794200e+01    135056   1
        14   1.090303e+09  5.057738e+07  5.081400e+01    145291   1
        15   1.947954e+08  5.101082e+07  5.359600e+01    155387   1
        16   2.440716e+08  5.111055e+07  5.696600e+01    165686   1
        17   4.935357e+08  5.370696e+07  6.034400e+01    176402   1
        18   5.660053e+08  5.468511e+07  6.321000e+01    186451   1
        19   2.664713e+08  5.998376e+07  6.633500e+01    196927   1
        20   2.592964e+08  6.041958e+07  6.949500e+01    207622   1
        21   4.163451e+08  7.378643e+07  7.256700e+01    218026   1
        22   1.585119e+08  7.390128e+07  7.538100e+01    227826   1
        23   4.572144e+08  7.393639e+07  7.836200e+01    238072   1
        24   1.987230e+08  7.828752e+07  8.154300e+01    248415   1
        25   4.673152e+08  8.375784e+07  8.472800e+01    259039   1
        26   4.061453e+08  8.654968e+07  8.791100e+01    269472   1
        27   2.361626e+08  8.764996e+07  9.124400e+01    280081   1
        28   3.218554e+08  9.042606e+07  9.437300e+01    290455   1
        29   6.391739e+08  9.097624e+07  9.751600e+01    300681   1
        30   3.889716e+08  9.176585e+07  1.007080e+02    311318   1
        31   1.097912e+09  9.378900e+07  1.038680e+02    321728   1
        32   3.444066e+08  9.580332e+07  1.099530e+02    332258   1
        33   4.393381e+08  1.000065e+08  1.130090e+02    342702   1
        34   4.257527e+08  1.015261e+08  1.160680e+02    353460   1
        35   2.355155e+08  1.041986e+08  1.191860e+02    364026   1
        36   9.064050e+08  1.042082e+08  1.220070e+02    374324   1
        37   1.963274e+08  1.042247e+08  1.251230e+02    384955   1
        38   2.750805e+08  1.058158e+08  1.285330e+02    395385   1
        39   1.890396e+08  1.065456e+08  1.317370e+02    405820   1
        40   3.622129e+08  1.086961e+08  1.348340e+02    416352   1
        41   6.347352e+08  1.129089e+08  1.378270e+02    426645   1
        42   4.694707e+08  1.129542e+08  1.409270e+02    437224   1
        43   4.973795e+08  1.150677e+08  1.440360e+02    447753   1
        44   2.245677e+08  1.167529e+08  1.471550e+02    458420   1
        45   5.390473e+08  1.173507e+08  1.500540e+02    468598   1
        46   4.420716e+08  1.199669e+08  1.532640e+02    479152   1
        47   3.510327e+08  1.205269e+08  1.562550e+02    489694   1
        48   3.200995e+08  1.205295e+08  1.593110e+02    499942   1
        49   5.827164e+08  1.212076e+08  1.625610e+02    510428   1
        50   1.640543e+08  1.225958e+08  1.656990e+02    520825   1
        51   3.248773e+08  1.232488e+08  1.689490e+02    531397   1
        52   2.932389e+08  1.238371e+08  1.720610e+02    541852   1
        53   3.285774e+08  1.241741e+08  1.753030e+02    552379   1
        54   4.512993e+08  1.256649e+08  1.784280e+02    562626   1
        55   3.582677e+08  1.262073e+08  1.816010e+02    573208   1
        56   5.154613e+08  1.270106e+08  1.847440e+02    583809   1
        57   1.874558e+08  1.274364e+08  1.879310e+02    594370   1
        58   5.477916e+08  1.280790e+08  1.911490e+02    604682   1
        59   5.426109e+08  1.304785e+08  1.944350e+02    615345   1
        60   2.904382e+08  1.322097e+08  1.978570e+02    625743   1
        61   1.921893e+08  1.322682e+08  2.011320e+02    635979   1
        62   3.247706e+08  1.326444e+08  2.045930e+02    646394   1
        63   1.698076e+08  1.331609e+08  2.108020e+02    656449   1
        64   2.495673e+08  1.366640e+08  2.140580e+02    666939   1
        65   2.328331e+08  1.368823e+08  2.172860e+02    677558   1
        66   6.850251e+08  1.372007e+08  2.204030e+02    687963   1
        67   5.811408e+08  1.373015e+08  2.235120e+02    698037   1
        68   2.895695e+08  1.402272e+08  2.267040e+02    708577   1
        69   4.480389e+08  1.412980e+08  2.299370e+02    718925   1
        70   3.628257e+08  1.423590e+08  2.332420e+02    729560   1
        71   2.818657e+08  1.428617e+08  2.364350e+02    739840   1
        72   4.440430e+08  1.431360e+08  2.395980e+02    750354   1
        73   2.523593e+08  1.473703e+08  2.428760e+02    761042   1
        74   3.349904e+08  1.481761e+08  2.461150e+02    771424   1
        75   2.185016e+08  1.492618e+08  2.493960e+02    781946   1
        76   2.576981e+08  1.492912e+08  2.528120e+02    792660   1
        77   2.398750e+08  1.493032e+08  2.561790e+02    803215   1
        78   1.919744e+08  1.497722e+08  2.593920e+02    813593   1
        79   4.497925e+08  1.499547e+08  2.627070e+02    824038   1
        80   2.258231e+08  1.501042e+08  2.661580e+02    834483   1
        81   2.019373e+08  1.504159e+08  2.695870e+02    844947   1
        82   2.489417e+08  1.504908e+08  2.730060e+02    855596   1
        83   2.959546e+08  1.506117e+08  2.765550e+02    865983   1
        84   4.826324e+08  1.515427e+08  2.799320e+02    876316   1
        85   1.991090e+08  1.552585e+08  2.834930e+02    886927   1
