||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_markov.jl
DATETIME
2025-04-28T17:44:07.662
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.NoSimulation(), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Re-Run (2h)/Run_MC-SDDP_custom_model_444444/MC-SDDP.log", false, false, false, 444444, "MC-SDDP: 100 nodes, custom_model", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 11901
  state variables : 4
  scenarios       : 6.68857e+229
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.Historical{String, Dict{String, Float64}}
subproblem structure
  VariableRef                                  : [142, 142]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [138, 138]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [129, 130]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   2.206454e+09  7.974376e+05  6.075000e+00     10482   1
         2   9.424601e+08  3.841715e+06  9.646000e+00     20968   1
         3   1.074722e+09  3.904937e+06  1.268900e+01     31200   1
         4   5.092750e+08  3.940121e+06  1.607200e+01     41642   1
         5   6.301574e+08  8.925604e+06  1.916900e+01     52025   1
         6   1.093759e+09  1.252145e+07  2.246700e+01     62425   1
         7   8.462778e+08  2.711013e+07  2.580900e+01     72948   1
         8   5.487728e+08  2.979135e+07  2.878400e+01     83203   1
         9   4.856716e+08  3.294012e+07  3.217400e+01     93718   1
        10   3.335380e+08  3.975611e+07  3.523400e+01    104138   1
        11   2.621832e+08  4.570073e+07  3.841700e+01    114175   1
        12   3.240506e+08  4.667726e+07  4.169500e+01    124944   1
        13   4.483406e+08  4.756709e+07  4.504600e+01    135518   1
        14   1.867057e+08  4.813176e+07  4.824400e+01    145849   1
        15   3.088075e+08  5.130052e+07  5.132600e+01    156221   1
        16   8.775874e+08  5.149116e+07  5.427200e+01    166590   1
        17   6.525427e+08  5.388218e+07  5.736100e+01    176848   1
        18   8.737223e+08  5.436696e+07  6.322500e+01    187154   1
        19   4.735634e+08  5.512862e+07  6.614600e+01    197533   1
        20   3.719171e+08  5.562787e+07  6.916400e+01    208073   1
        21   1.682166e+08  5.563131e+07  7.207000e+01    218639   1
        22   6.638156e+08  5.708550e+07  7.490600e+01    228736   1
        23   4.077055e+08  5.741621e+07  7.775300e+01    239255   1
        24   2.431950e+08  6.515205e+07  8.080900e+01    249718   1
        25   4.606116e+08  6.853733e+07  8.377100e+01    259991   1
        26   5.720746e+08  7.081681e+07  8.674700e+01    270231   1
        27   3.472242e+08  7.286170e+07  8.975000e+01    280679   1
        28   3.310384e+08  7.366192e+07  9.263300e+01    290935   1
        29   3.609480e+08  7.731526e+07  9.567600e+01    301363   1
        30   8.504586e+08  7.781446e+07  9.876500e+01    311819   1
        31   5.977718e+08  7.808742e+07  1.017950e+02    322104   1
        32   3.040663e+08  8.088017e+07  1.049380e+02    332724   1
        33   3.698388e+08  8.334737e+07  1.082980e+02    343335   1
        34   2.386912e+08  8.511067e+07  1.113620e+02    353675   1
        35   5.972602e+08  8.621612e+07  1.143320e+02    364073   1
        36   6.309124e+08  8.824273e+07  1.174600e+02    374610   1
        37   4.473247e+08  9.239437e+07  1.207740e+02    385241   1
        38   6.482760e+08  9.554018e+07  1.237990e+02    395397   1
        39   3.215528e+08  9.734191e+07  1.268900e+02    405830   1
        40   5.588261e+08  9.763770e+07  1.299190e+02    416184   1
        41   3.857176e+08  9.776631e+07  1.331610e+02    426890   1
        42   5.379602e+08  9.802430e+07  1.361300e+02    437002   1
        43   5.371664e+08  9.921846e+07  1.393220e+02    447300   1
        44   4.043104e+08  1.028463e+08  1.424170e+02    457956   1
        45   7.852513e+08  1.068260e+08  1.456030e+02    468645   1
        46   6.431062e+08  1.099909e+08  1.489620e+02    479156   1
        47   2.533018e+08  1.105970e+08  1.522460e+02    489941   1
        48   8.325347e+08  1.120735e+08  1.555210e+02    500158   1
        49   2.942220e+08  1.129348e+08  1.588190e+02    510536   1
        50   6.011773e+08  1.140247e+08  1.649550e+02    520883   1
        51   2.968231e+08  1.169977e+08  1.681820e+02    531384   1
        52   2.921254e+08  1.182249e+08  1.712840e+02    541657   1
        53   5.194270e+08  1.182459e+08  1.743080e+02    552031   1
        54   3.034298e+08  1.184128e+08  1.773850e+02    562495   1
        55   3.323910e+08  1.200438e+08  1.805250e+02    572891   1
        56   7.530851e+08  1.200678e+08  1.836260e+02    583364   1
        57   2.472435e+08  1.211383e+08  1.867600e+02    593795   1
        58   1.851086e+08  1.213283e+08  1.899050e+02    604264   1
        59   3.909282e+08  1.224318e+08  1.932130e+02    614893   1
        60   4.866121e+08  1.242882e+08  1.963760e+02    625742   1
        61   2.987971e+08  1.244593e+08  1.995700e+02    636540   1
        62   4.481434e+08  1.245955e+08  2.027750e+02    646934   1
        63   3.229394e+08  1.247935e+08  2.060760e+02    657600   1
        64   8.331167e+08  1.248084e+08  2.091680e+02    667602   1
        65   6.059804e+08  1.248852e+08  2.124060e+02    678024   1
        66   5.189920e+08  1.251895e+08  2.156550e+02    688354   1
        67   5.721860e+08  1.255608e+08  2.188430e+02    698573   1
        68   2.789400e+08  1.268356e+08  2.222680e+02    709356   1
        69   4.080207e+08  1.295586e+08  2.256450e+02    719997   1
        70   4.969276e+08  1.301730e+08  2.289280e+02    730217   1
        71   4.146744e+08  1.312609e+08  2.322810e+02    740799   1
        72   3.796648e+08  1.319313e+08  2.355770e+02    750949   1
        73   3.500118e+08  1.320308e+08  2.389010e+02    761429   1
        74   4.575532e+08  1.347821e+08  2.422550e+02    771925   1
        75   5.674203e+08  1.356746e+08  2.455530e+02    782490   1
        76   4.142582e+08  1.363715e+08  2.488290e+02    792741   1
        77   3.129385e+08  1.365641e+08  2.522080e+02    803113   1
        78   3.509003e+08  1.366725e+08  2.555740e+02    813206   1
        79   3.875011e+08  1.368910e+08  2.592040e+02    823681   1
        80   1.095434e+09  1.375442e+08  2.655240e+02    834094   1
        81   2.502126e+08  1.378337e+08  2.688170e+02    844796   1
        82   3.479178e+08  1.380301e+08  2.720650e+02    855262   1
        83   4.646209e+08  1.397852e+08  2.753370e+02    865853   1
        84   5.624582e+08  1.403341e+08  2.785790e+02    876220   1
        85   3.967700e+08  1.406120e+08  2.818780e+02    886473   1
        86   7.335948e+08  1.409238e+08  2.851380e+02    896690   1
        87   2.942815e+08  1.419117e+08  2.884550e+02    906870   1
        88   2.588180e+08  1.431213e+08  2.918710e+02    917395   1
        89   3.378453e+08  1.447952e+08  2.952090e+02    927653   1
        90   2.086954e+08  1.452537e+08  2.986250e+02    938098   1
        91   2.823155e+08  1.456517e+08  3.019540e+02    948179   1
        92   5.824506e+08  1.473839e+08  3.053190e+02    958679   1
        93   4.596959e+08  1.477739e+08  3.086640e+02    968755   1
        94   4.987950e+08  1.519213e+08  3.120080e+02    979063   1
        95   2.446418e+08  1.528165e+08  3.154720e+02    989648   1
        96   4.162881e+08  1.530743e+08  3.189220e+02   1000282   1
        97   4.926910e+08  1.530755e+08  3.222970e+02   1010612   1
        98   2.923823e+08  1.548146e+08  3.257880e+02   1021012   1
        99   3.436588e+08  1.553115e+08  3.293600e+02   1031689   1
       100   3.575935e+08  1.555607e+08  3.328630e+02   1042143   1
       101   9.059618e+08  1.555670e+08  3.363170e+02   1052359   1
       102   2.659090e+08  1.559902e+08  3.398410e+02   1062694   1
       103   3.591268e+08  1.566711e+08  3.433820e+02   1073228   1
       104   7.177594e+08  1.591888e+08  3.468380e+02   1083470   1
       105   4.822076e+08  1.593418e+08  3.503480e+02   1093739   1
       106   2.138764e+08  1.597821e+08  3.538500e+02   1103932   1
       107   2.608410e+08  1.602039e+08  3.575150e+02   1114416   1
       108   3.592660e+08  1.606728e+08  3.610370e+02   1124529   1
       109   3.234644e+08  1.610982e+08  3.648030e+02   1135168   1
       110   3.922559e+08  1.616096e+08  3.713010e+02   1145527   1
       111   4.723141e+08  1.623814e+08  3.747180e+02   1155943   1
       112   4.017965e+08  1.624314e+08  3.782180e+02   1166441   1
       113   5.314951e+08  1.633553e+08  3.816410e+02   1176701   1
       114   2.870433e+08  1.636255e+08  3.851690e+02   1186875   1
       115   6.157764e+08  1.638344e+08  3.886450e+02   1197091   1
       116   2.085208e+08  1.638831e+08  3.921450e+02   1207404   1
       117   3.389111e+08  1.639440e+08  3.956360e+02   1217469   1
       118   2.191677e+08  1.640105e+08  3.991310e+02   1227576   1
