1;1;3.6449813648075358;[0.6356789085401195];0.37250672674464147;0.7370443033572018
2;4;1.886401672858435;[0.8345247696934549, -0.3159427974633131, -0.027379994629701858, 0.38079787076869726];0.3718546835781937;0.7045425068165727
3;1;3.460403508073888;[0.647040512162219];0.29555990018574446;0.6343595180902398
4;1;3.0066228118940233;[0.6837211772463078];0.2688616281508755;0.608935873813584
5;1;0.8472703267615174;[0.8642667713053015];0.30278779018755103;0.49224324505946576
6;10;-0.7500715757853484;[0.8343160963656205, -0.08052045851963897, 0.010701207117182445, 0.07600589289905754, 0.08725643980900634, -0.06257665322521426, 0.15937039214975243, -0.09754488162310174, -0.32282892030686344, 0.4053064234718912];0.2899969809864194;0.297515302677102
7;3;0.933790315226795;[1.0645237116131674, -0.4750897267724696, 0.24257143295300768];0.2436573253636753;0.2863670268147883
8;4;-0.6395243020899812;[1.2175990544310753, -0.46888767802406656, 0.12177140032919209, 0.14803570394947974];0.24549405865557;0.22780370404715733
9;5;0.2663708740565123;[1.4955121359524508, -1.0990953264282068, 0.2527924440295451, -0.0944576790726851, 0.3285553459676387];0.2475013262986364;0.42304391743669206
10;1;0.30707401544946755;[0.9708006006800451];0.2975394554165772;0.639349123038484
11;1;1.5852539183734757;[0.8479876841513624];0.35567054855639857;0.7255383601367504
12;1;2.2195834691240215;[0.798593620207773];0.4015206816074122;0.7517925195211007
