(1,0.0)
(2,914.07)
(3,685.83)
(4,778.06)
(5,1841.72)
(6,3053.76)
(7,4535.84)
(8,4515.46)
(9,4829.91)
(10,7987.22)
(11,8536.16)
(12,8322.45)
(13,8495.14)
(14,10209.78)
(15,7202.81)
(16,5319.63)
(17,4798.91)
(18,5060.68)
(19,5584.64)
(20,5306.51)
(21,5956.76)
(22,8988.97)
(23,8826.76)
(24,7874.63)
(25,7618.96)
(26,7332.85)
(27,5858.15)
(28,4842.75)
(29,5158.25)
(30,5532.62)
(31,6211.03)
(32,6014.85)
(33,6752.49)
(34,10240.5)
(35,10664.61)
(36,8750.46)
(37,8873.87)
(38,7893.54)
(39,5799.05)
(40,4132.92)
(41,3921.12)
(42,4793.89)
(43,5645.3)
(44,5804.02)
(45,6750.65)
(46,8733.79)
(47,10934.7)
(48,11166.79)
(49,10921.38)
(50,9886.78)
(51,7331.97)
(52,5040.87)
(53,4285.54)
(54,4161.75)
(55,4549.1)
(56,4477.57)
(57,5956.53)
(58,8247.1)
(59,9551.31)
(60,9858.61)
(61,9412.37)
(62,8451.79)
(63,7152.18)
(64,5417.15)
(65,4851.71)
(66,4996.86)
(67,5659.55)
(68,5429.33)
(69,6378.83)
(70,9619.23)
(71,10124.84)
(72,8560.32)
(73,9297.53)
(74,8833.74)
(75,6998.94)
(76,5467.83)
(77,4772.95)
(78,5489.67)
(79,5987.59)
(80,5690.42)
(81,7027.3)
(82,10094.98)
(83,10053.15)
(84,8916.53)
(85,8651.82)
(86,8644.61)
(87,6705.98)
(88,4359.6)
(89,3579.34)
(90,3855.15)
(91,4563.78)
(92,4454.97)
(93,4996.86)
(94,6134.29)
(95,6395.51)
(96,6603.29)
(97,6404.05)
(98,6550.06)
(99,4807.39)
(100,3943.47)
(101,4070.04)
(102,4794.65)
(103,5414.26)
(104,5583.35)
(105,6637.05)
(106,8965.59)
(107,8947.83)
(108,7975.36)
(109,7607.81)
(110,8518.66)
(111,6559.26)
(112,4829.77)
(113,4895.11)
(114,5627.49)
(115,6645.74)
(116,6084.53)
(117,7120.6)
(118,8017.8)
(119,5945.36)
(120,4194.81)
###################
(1,0.0)
