(1,0.0)
(2,1462.15)
(3,1035.13)
(4,1154.72)
(5,1849.22)
(6,2808.57)
(7,3146.66)
(8,3669.28)
(9,5394.36)
(10,8509.89)
(11,8953.1)
(12,9346.61)
(13,9420.58)
(14,9258.11)
(15,6777.13)
(16,5639.12)
(17,5525.97)
(18,5051.9)
(19,4418.4)
(20,4512.98)
(21,4875.99)
(22,8066.97)
(23,10121.73)
(24,10904.16)
(25,10638.26)
(26,8519.32)
(27,5733.61)
(28,4016.4)
(29,3659.77)
(30,3628.63)
(31,3671.38)
(32,3783.3)
(33,4434.61)
(34,8033.32)
(35,9209.97)
(36,8634.86)
(37,7996.71)
(38,7560.94)
(39,5982.25)
(40,4461.28)
(41,4585.29)
(42,4766.18)
(43,4751.14)
(44,5111.4)
(45,7116.55)
(46,9215.45)
(47,10411.86)
(48,10186.43)
(49,9229.95)
(50,8965.36)
(51,6791.29)
(52,4597.47)
(53,4507.65)
(54,4355.7)
(55,4354.22)
(56,4158.84)
(57,5111.36)
(58,8092.76)
(59,9361.83)
(60,10328.7)
(61,9903.31)
(62,8299.47)
(63,6541.0)
(64,4651.78)
(65,4200.77)
(66,4558.12)
(67,4485.56)
(68,5033.66)
(69,5991.79)
(70,9857.55)
(71,10930.3)
(72,9742.12)
(73,9599.85)
(74,9115.61)
(75,6940.35)
(76,5031.62)
(77,5542.27)
(78,5711.07)
(79,5205.11)
(80,5103.36)
(81,5529.34)
(82,8109.88)
(83,8963.45)
(84,8666.02)
(85,8978.99)
(86,8056.44)
(87,5738.83)
(88,3580.37)
(89,3378.68)
(90,4015.04)
(91,4316.35)
(92,5045.28)
(93,5694.93)
(94,7603.24)
(95,8658.45)
(96,10092.27)
(97,9775.98)
(98,8129.67)
(99,5872.96)
(100,3869.0)
(101,3952.55)
(102,4316.09)
(103,4039.3)
(104,4551.33)
(105,5911.19)
(106,8653.93)
(107,10038.43)
(108,10017.63)
(109,9789.1)
(110,9414.0)
(111,6691.01)
(112,4452.5)
(113,3938.59)
(114,4426.72)
(115,4817.54)
(116,4954.93)
(117,5707.77)
(118,6497.39)
(119,4880.47)
(120,2511.75)
###################
(1,0.0)
(2,0.0)
(3,0.0)
(4,0.0)
(5,0.0)
(6,0.0)
(7,0.0)
(8,0.0)
(9,0.0)
(10,0.0)
(11,0.0)
(12,0.0)
(13,0.0)
(14,0.0)
(15,0.0)
(16,0.0)
(17,0.0)
(18,0.0)
(19,0.0)
(20,0.0)
(21,0.0)
(22,0.0)
(23,0.0)
(24,0.0)
(25,0.0)
(26,0.0)
(27,0.0)
(28,0.0)
(29,0.0)
(30,0.0)
(31,0.0)
(32,0.0)
(33,0.0)
(34,0.0)
(35,0.0)
(36,0.0)
(37,0.0)
(38,0.0)
(39,0.0)
(40,0.0)
(41,0.0)
(42,0.0)
(43,0.0)
(44,0.0)
(45,0.0)
(46,0.0)
(47,0.0)
(48,0.0)
(49,0.0)
(50,0.0)
(51,0.0)
(52,0.0)
(53,0.0)
(54,0.0)
(55,0.0)
(56,0.0)
(57,0.0)
(58,0.0)
(59,0.0)
(60,0.0)
(61,0.0)
(62,0.0)
(63,0.0)
(64,0.0)
(65,0.0)
(66,0.0)
(67,0.0)
(68,0.0)
(69,0.0)
(70,0.0)
(71,0.0)
(72,0.0)
(73,0.0)
(74,0.0)
(75,0.0)
(76,0.0)
(77,0.0)
(78,0.0)
(79,0.0)
(80,0.0)
(81,0.0)
(82,0.0)
(83,0.0)
(84,0.0)
(85,0.0)
(86,0.0)
(87,0.0)
(88,0.0)
(89,0.0)
(90,0.0)
(91,0.0)
(92,0.0)
(93,0.0)
(94,0.0)
(95,0.0)
(96,0.0)
(97,0.0)
(98,0.0)
(99,0.0)
(100,0.0)
(101,0.0)
(102,0.0)
(103,0.0)
(104,0.0)
(105,0.0)
(106,0.0)
(107,0.0)
(108,0.0)
(109,0.0)
(110,0.0)
(111,0.0)
(112,0.0)
(113,0.0)
(114,0.0)
(115,0.0)
(116,0.0)
(117,0.0)
(118,0.0)
(119,0.0)
(120,0.0)
###################
(1,0.0)
(2,11632.31)
(3,8174.4)
(4,8204.46)
(5,14333.53)
(6,19149.65)
(7,19617.2)
(8,19617.2)
(9,19617.2)
(10,19617.2)
(11,19617.2)
(12,19617.2)
(13,19617.2)
(14,19617.2)
(15,19617.2)
(16,19617.2)
(17,19617.2)
(18,19617.2)
(19,19617.2)
(20,19617.2)
(21,19617.2)
(22,19617.2)
(23,19617.2)
(24,19617.2)
(25,19617.2)
(26,19617.2)
(27,19617.2)
(28,19617.2)
(29,19617.2)
(30,19617.2)
(31,19617.2)
(32,19617.2)
(33,19617.2)
(34,19617.2)
(35,19617.2)
(36,19617.2)
(37,19617.2)
(38,19617.2)
(39,19617.2)
(40,19617.2)
(41,19617.2)
(42,19617.2)
(43,19617.2)
(44,19617.2)
(45,19617.2)
(46,19617.2)
(47,19617.2)
(48,19617.2)
(49,19617.2)
(50,19617.2)
(51,19617.2)
(52,19617.2)
(53,19617.2)
(54,19617.2)
(55,19617.2)
(56,19617.2)
(57,19617.2)
(58,19617.2)
(59,19617.2)
(60,19617.2)
(61,19617.2)
(62,19617.2)
(63,19617.2)
(64,19617.2)
(65,19617.2)
(66,19617.2)
(67,19617.2)
(68,19617.2)
(69,19617.2)
(70,19617.2)
(71,19617.2)
(72,19617.2)
(73,19617.2)
(74,19617.2)
(75,19617.2)
(76,19314.64)
(77,19617.2)
(78,19617.2)
(79,19617.2)
(80,19617.2)
(81,19617.2)
(82,19617.2)
(83,19617.2)
(84,19617.2)
(85,19617.2)
(86,19617.2)
(87,19617.2)
(88,17649.59)
(89,19617.2)
(90,19617.2)
(91,19617.2)
(92,19617.2)
(93,19617.2)
(94,19617.2)
(95,19617.2)
(96,19617.2)
(97,19617.2)
(98,19617.2)
(99,19305.09)
(100,17517.92)
(101,19617.2)
(102,19617.2)
(103,19617.2)
(104,19617.2)
(105,19617.2)
(106,19617.2)
(107,19617.2)
(108,19617.2)
(109,19617.2)
(110,19617.2)
(111,17970.86)
(112,16149.7)
(113,19617.2)
(114,19617.2)
(115,19617.2)
(116,19617.2)
(117,19617.2)
(118,19617.2)
(119,16775.17)
(120,14276.2)
###################
