||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_linearized.jl
DATETIME
2025-04-04T00:35:01.810
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.Simulation(SDDP.InSampleMonteCarlo(0, false, true, SDDP.var"#155#158"{SDDP.var"#156#159"}(SDDP.var"#156#159"(), Core.Box(0)), nothing), 2000, 11111), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Final Run (2h) - NoCS/Run_fitted_model_33333/LinearizedSDDP.log", false, false, false, 33333, "", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 120
  state variables : 8
  scenarios       : 1.00000e+238
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.InSampleMonteCarlo
subproblem structure
  VariableRef                                  : [170, 174]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.EqualTo{Float64}     : [1, 1]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [157, 157]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [148, 149]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   2.127307e+09  2.450955e+05  2.328000e+00     12021   1
         2   1.724737e+09  2.450955e+05  4.578000e+00     24042   1
         3   1.755702e+09  1.026373e+06  6.829000e+00     36063   1
         4   9.973516e+08  1.561564e+06  9.141000e+00     48084   1
         5   1.075869e+09  1.651903e+06  1.143800e+01     60105   1
         6   1.023397e+09  1.722374e+06  1.373600e+01     72126   1
         7   9.244248e+08  1.752781e+06  1.606500e+01     84147   1
         8   1.179034e+09  3.446192e+06  1.837800e+01     96168   1
         9   4.719025e+08  4.930697e+06  2.069100e+01    108189   1
        10   6.210892e+08  8.109041e+06  2.302000e+01    120210   1
        11   4.357305e+08  8.404452e+06  2.531700e+01    132231   1
        12   7.953343e+08  1.346246e+07  2.764500e+01    144252   1
        13   5.698736e+08  1.573969e+07  3.002200e+01    156273   1
        14   8.111705e+08  1.706875e+07  3.233500e+01    168294   1
        15   4.090750e+08  1.716458e+07  3.464800e+01    180315   1
        16   3.296376e+08  3.008191e+07  3.699200e+01    192336   1
        17   5.137576e+08  3.019705e+07  3.935100e+01    204357   1
        18   3.755837e+08  3.074117e+07  4.171200e+01    216378   1
        19   3.968724e+08  3.122833e+07  4.407300e+01    228399   1
        20   2.893654e+08  3.189338e+07  4.640100e+01    240420   1
        21   5.377510e+08  3.199193e+07  4.880800e+01    252441   1
        22   3.344410e+08  3.275977e+07  5.118200e+01    264462   1
        23   3.368796e+08  3.640260e+07  5.355700e+01    276483   1
        24   6.684826e+08  4.231894e+07  5.599500e+01    288504   1
        25   3.477548e+08  4.289108e+07  5.843400e+01    300525   1
        26   2.846464e+08  4.317653e+07  6.080900e+01    312546   1
        27   3.584985e+08  4.338356e+07  6.323200e+01    324567   1
        28   6.539537e+08  4.357036e+07  6.566900e+01    336588   1
        29   2.094129e+08  5.805066e+07  6.801300e+01    348609   1
        30   4.064752e+08  5.839101e+07  7.045100e+01    360630   1
        31   4.487557e+08  5.877776e+07  7.290500e+01    372651   1
        32   4.057176e+08  5.920443e+07  7.528100e+01    384672   1
        33   4.348262e+08  5.941865e+07  7.771900e+01    396693   1
        34   4.327377e+08  6.274173e+07  8.023500e+01    408714   1
        35   6.837269e+08  6.281567e+07  8.271900e+01    420735   1
        36   4.216005e+08  6.382660e+07  8.526600e+01    432756   1
        37   2.388538e+08  6.384021e+07  8.779900e+01    444777   1
        38   5.539109e+08  6.430806e+07  9.028300e+01    456798   1
        39   2.863381e+08  6.446504e+07  9.279900e+01    468819   1
        40   2.284805e+08  6.502067e+07  9.534700e+01    480840   1
        41   1.968090e+08  6.505961e+07  9.786200e+01    492861   1
        42   3.447887e+08  6.535546e+07  1.004410e+02    504882   1
        43   2.499198e+08  7.134344e+07  1.030370e+02    516903   1
        44   4.605878e+08  7.166069e+07  1.056000e+02    528924   1
        45   2.142298e+08  8.543481e+07  1.081780e+02    540945   1
        46   2.770247e+08  8.566001e+07  1.107870e+02    552966   1
        47   1.903094e+08  8.586677e+07  1.133810e+02    564987   1
        48   4.922416e+08  8.607369e+07  1.159920e+02    577008   1
        49   3.502403e+08  8.613814e+07  1.186500e+02    589029   1
        50   5.879374e+08  8.630240e+07  1.212900e+02    601050   1
        51   2.804522e+08  8.631436e+07  1.239310e+02    613071   1
        52   4.053685e+08  8.661562e+07  1.266660e+02    625092   1
        53   4.394657e+08  8.695060e+07  1.293850e+02    637113   1
        54   1.433268e+08  8.698615e+07  1.320740e+02    649134   1
        55   6.524144e+08  8.706403e+07  1.348560e+02    661155   1
        56   4.650601e+08  8.707168e+07  1.375590e+02    673176   1
        57   3.511195e+08  8.720360e+07  1.402940e+02    685197   1
        58   4.758979e+08  8.722401e+07  1.431220e+02    697218   1
        59   6.629577e+08  8.729225e+07  1.458720e+02    709239   1
        60   3.031890e+08  8.743684e+07  1.486530e+02    721260   1
        61   3.750666e+08  8.749406e+07  1.514660e+02    733281   1
        62   2.280723e+08  8.753226e+07  1.542470e+02    745302   1
        63   1.865566e+08  8.794274e+07  1.570290e+02    757323   1
        64   3.230380e+08  8.796877e+07  1.598730e+02    769344   1
        65   3.141081e+08  8.800726e+07  1.627040e+02    781365   1
        66   3.809273e+08  8.813655e+07  1.654700e+02    793386   1
        67   4.435335e+08  8.821281e+07  1.682820e+02    805407   1
        68   5.212848e+08  9.071603e+07  1.711260e+02    817428   1
        69   2.294139e+08  9.104596e+07  1.739550e+02    829449   1
        70   2.793806e+08  9.105618e+07  1.768000e+02    841470   1
        71   1.998641e+08  9.109273e+07  1.796130e+02    853491   1
        72   5.518403e+08  9.123525e+07  1.824260e+02    865512   1
        73   2.468715e+08  9.879997e+07  1.853170e+02    877533   1
        74   2.398003e+08  9.879997e+07  1.881610e+02    889554   1
        75   8.822472e+08  9.892605e+07  1.910210e+02    901575   1
        76   2.939809e+08  9.896417e+07  1.939430e+02    913596   1
        77   3.681285e+08  9.961900e+07  1.968190e+02    925617   1
        78   3.400958e+08  1.014222e+08  1.997250e+02    937638   1
        79   7.466564e+08  1.026399e+08  2.027090e+02    949659   1
        80   3.563994e+08  1.072338e+08  2.056480e+02    961680   1
        81   2.376579e+08  1.078322e+08  2.085710e+02    973701   1
        82   2.467953e+08  1.084001e+08  2.115080e+02    985722   1
        83   2.348050e+08  1.086027e+08  2.144300e+02    997743   1
        84   2.558687e+08  1.093696e+08  2.173360e+02   1009764   1
        85   4.614195e+08  1.094102e+08  2.203360e+02   1021785   1
        86   5.606470e+08  1.094552e+08  2.232740e+02   1033806   1
        87   1.958958e+08  1.095131e+08  2.262430e+02   1045827   1
        88   4.750319e+08  1.095349e+08  2.293070e+02   1057848   1
