(1,6257.18)
(2,8775.38)
(3,9487.54)
(4,11595.32)
(5,12065.21)
(6,11939.78)
(7,10379.13)
(8,7266.31)
(9,3456.72)
(10,1425.11)
(11,555.9)
(12,507.94)
(13,2130.78)
(14,4111.06)
(15,7303.44)
(16,10161.69)
(17,10927.02)
(18,10543.01)
(19,9122.49)
(20,6807.79)
(21,3678.62)
(22,1365.68)
(23,484.31)
(24,403.76)
(25,2143.88)
(26,2935.87)
(27,6184.31)
(28,9765.37)
(29,10842.43)
(30,10335.3)
(31,8210.26)
(32,5491.72)
(33,3199.41)
(34,1694.69)
(35,905.9)
(36,676.17)
(37,2416.18)
(38,5618.57)
(39,7527.8)
(40,10523.69)
(41,11648.12)
(42,11326.35)
(43,10094.55)
(44,7595.94)
(45,4796.24)
(46,2144.98)
(47,736.14)
(48,546.07)
(49,2318.96)
(50,5253.97)
(51,8231.11)
(52,11261.53)
(53,11704.67)
(54,11365.34)
(55,9532.01)
(56,6838.62)
(57,4536.73)
(58,2681.98)
(59,1236.95)
(60,727.05)
(61,2446.42)
(62,5133.17)
(63,7357.99)
(64,10874.82)
(65,11796.34)
(66,11475.28)
(67,9992.12)
(68,7320.99)
(69,4245.61)
(70,1837.65)
(71,535.93)
(72,468.62)
(73,2183.71)
(74,5545.39)
(75,6813.32)
(76,10711.01)
(77,11887.45)
(78,11700.37)
(79,10024.78)
(80,6974.46)
(81,3929.24)
(82,1537.44)
(83,185.93)
(84,324.24)
(85,2052.16)
(86,5223.33)
(87,7596.3)
(88,11103.61)
(89,11906.41)
(90,11392.77)
(91,9966.88)
(92,7433.74)
(93,4863.8)
(94,2430.29)
(95,498.0)
(96,410.87)
(97,2118.46)
(98,4388.97)
(99,6419.15)
(100,10613.01)
(101,11526.85)
(102,11269.59)
(103,10016.41)
(104,7668.41)
(105,5086.81)
(106,2525.93)
(107,819.44)
(108,448.24)
(109,2141.03)
(110,4787.25)
(111,7597.15)
(112,10717.62)
(113,11667.74)
(114,11574.81)
(115,10548.12)
(116,8330.42)
(117,5654.87)
(118,3176.02)
(119,1004.04)
(120,762.36)
###################
(1,2397.1)
(2,840.2)
(3,0.0)
(4,4800.32)
(5,8007.27)
(6,7458.93)
(7,5985.06)
(8,1652.6)
(9,0.0)
(10,0.0)
(11,0.0)
(12,0.0)
(13,0.0)
(14,0.0)
(15,0.0)
(16,2619.76)
(17,4770.32)
(18,3000.08)
(19,761.66)
(20,0.0)
(21,0.0)
(22,0.0)
(23,0.0)
(24,0.0)
(25,0.0)
(26,0.0)
(27,0.0)
(28,2875.91)
(29,3512.0)
(30,1725.76)
(31,344.19)
(32,0.0)
(33,0.0)
(34,0.0)
(35,0.0)
(36,0.0)
(37,0.0)
(38,0.0)
(39,0.0)
(40,2707.75)
(41,5829.39)
(42,5792.74)
(43,3763.14)
(44,374.84)
(45,0.0)
(46,0.0)
(47,0.0)
(48,0.0)
(49,0.0)
(50,0.0)
(51,291.85)
(52,4212.22)
(53,5799.08)
(54,4953.63)
(55,4069.86)
(56,0.0)
(57,0.0)
(58,0.0)
(59,0.0)
(60,0.0)
(61,0.0)
(62,0.0)
(63,0.0)
(64,5233.66)
(65,6470.66)
(66,5270.84)
(67,2660.24)
(68,75.65)
(69,0.0)
(70,0.0)
(71,0.0)
(72,0.0)
(73,0.0)
(74,0.0)
(75,0.0)
(76,4713.12)
(77,7447.86)
(78,6152.58)
(79,4791.4)
(80,2068.57)
(81,424.71)
(82,0.0)
(83,0.0)
(84,0.0)
(85,0.0)
(86,0.0)
(87,185.66)
(88,4709.8)
(89,6321.35)
(90,6215.58)
(91,4482.13)
(92,0.0)
(93,0.0)
(94,0.0)
(95,0.0)
(96,0.0)
(97,0.0)
(98,0.0)
(99,0.0)
(100,3310.49)
(101,4467.38)
(102,3757.47)
(103,2716.75)
(104,1301.92)
(105,0.0)
(106,0.0)
(107,0.0)
(108,0.0)
(109,0.0)
(110,0.0)
(111,175.99)
(112,2801.54)
(113,4672.43)
(114,5087.18)
(115,3515.58)
(116,1523.89)
(117,0.0)
(118,0.0)
(119,0.0)
(120,0.0)
###################
(1,12744.9)
(2,12744.9)
(3,12744.9)
(4,12744.9)
(5,12744.9)
(6,12744.9)
(7,12744.9)
(8,11634.74)
(9,9460.46)
(10,5704.89)
(11,2980.07)
(12,2862.15)
(13,11206.74)
(14,12062.45)
(15,12744.9)
(16,12744.9)
(17,12744.9)
(18,12744.9)
(19,12742.08)
(20,11501.79)
(21,8823.16)
(22,5383.7)
(23,3547.87)
(24,2704.17)
(25,11769.66)
(26,11250.19)
(27,12744.9)
(28,12744.9)
(29,12744.9)
(30,12744.9)
(31,12744.9)
(32,11424.04)
(33,9108.22)
(34,7257.73)
(35,5847.11)
(36,3427.1)
(37,11796.74)
(38,12744.9)
(39,12744.9)
(40,12744.9)
(41,12744.9)
(42,12744.9)
(43,12744.9)
(44,11972.92)
(45,9976.54)
(46,6879.89)
(47,4119.08)
(48,3094.25)
(49,11872.38)
(50,12744.9)
(51,12744.9)
(52,12744.9)
(53,12744.9)
(54,12744.9)
(55,12744.9)
(56,11426.83)
(57,9478.98)
(58,7631.24)
(59,6069.1)
(60,3690.14)
(61,11061.35)
(62,12744.9)
(63,12744.9)
(64,12744.9)
(65,12744.9)
(66,12744.9)
(67,12734.28)
(68,11459.33)
(69,8940.09)
(70,6492.68)
(71,3876.49)
(72,2934.59)
(73,11206.74)
(74,12744.9)
(75,12744.9)
(76,12744.9)
(77,12744.9)
(78,12744.9)
(79,12672.57)
(80,11355.96)
(81,8899.83)
(82,5333.23)
(83,1442.43)
(84,2628.58)
(85,9006.74)
(86,12744.9)
(87,12744.9)
(88,12744.9)
(89,12744.9)
(90,12744.9)
(91,12729.65)
(92,11292.67)
(93,8707.22)
(94,6543.99)
(95,2432.84)
(96,2877.24)
(97,11206.74)
(98,12744.9)
(99,12744.9)
(100,12744.9)
(101,12744.9)
(102,12744.9)
(103,12734.28)
(104,11853.82)
(105,9073.72)
(106,6560.98)
(107,3271.81)
(108,2934.59)
(109,10198.86)
(110,12744.9)
(111,12744.9)
(112,12744.9)
(113,12744.9)
(114,12744.9)
(115,12734.28)
(116,11464.45)
(117,9625.22)
(118,7018.03)
(119,4861.05)
(120,3605.15)
###################
