||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_markov.jl
DATETIME
2025-04-30T18:01:19.830
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.NoSimulation(), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Re-Run - NoCS (2h)/Run_MC-SDDP_lattice_444444/MC-SDDP.log", false, false, false, 444444, "MC-SDDP: 100 nodes, lattice", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 11901
  state variables : 4
  scenarios       : 6.68857e+229
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.InSampleMonteCarlo
subproblem structure
  VariableRef                                  : [142, 142]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [138, 138]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [129, 130]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   1.429632e+09  7.434922e+05  1.393400e+01     10503   1
         2   1.737537e+09  9.518342e+05  1.826500e+01     21050   1
         3   1.701614e+09  1.016116e+06  2.134200e+01     31269   1
         4   8.015017e+08  1.023079e+06  2.435100e+01     41964   1
         5   7.955408e+08  3.890102e+06  2.700100e+01     52279   1
         6   9.966774e+08  6.519606e+06  2.982100e+01     62626   1
         7   7.606214e+08  3.474282e+07  3.319200e+01     73187   1
         8   4.881801e+08  3.623743e+07  3.722600e+01     83702   1
         9   2.725274e+08  4.053315e+07  4.004800e+01     94436   1
        10   8.435547e+08  4.175111e+07  4.275400e+01    104834   1
        11   2.646219e+08  4.560366e+07  4.574700e+01    115446   1
        12   4.467301e+08  4.629556e+07  4.843500e+01    125716   1
        13   4.375080e+08  4.931966e+07  5.106200e+01    136121   1
        14   2.729185e+08  5.020673e+07  5.376900e+01    146725   1
        15   1.927062e+08  5.082451e+07  5.691800e+01    156870   1
        16   3.713687e+08  5.429700e+07  5.959700e+01    167269   1
        17   3.328019e+08  6.491464e+07  6.209600e+01    177532   1
        18   4.492408e+08  6.686768e+07  6.462800e+01    187919   1
        19   2.880187e+08  7.146434e+07  6.726400e+01    198112   1
        20   9.127833e+08  8.002513e+07  7.134200e+01    208371   1
        21   2.722245e+08  8.129642e+07  7.406900e+01    218901   1
        22   2.716342e+08  8.214465e+07  7.657600e+01    229348   1
        23   5.288836e+08  8.998180e+07  7.922200e+01    239969   1
        24   5.873880e+08  9.451395e+07  8.183300e+01    250282   1
        25   2.950434e+08  9.610790e+07  8.478400e+01    260904   1
        26   2.377824e+08  9.857004e+07  8.805700e+01    271317   1
        27   3.092003e+08  1.015530e+08  9.176000e+01    281801   1
        28   6.026443e+08  1.035449e+08  9.581700e+01    292238   1
        29   3.082346e+08  1.041861e+08  1.000230e+02    302751   1
