||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_markov.jl
DATETIME
2025-04-29T00:14:06.918
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.NoSimulation(), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Re-Run (2h)/Run_MC-SDDP_fitted_model_22222/MC-SDDP.log", false, false, false, 22222, "MC-SDDP: 100 nodes, fitted_model", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 11901
  state variables : 4
  scenarios       : 6.68857e+229
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.Historical{String, Dict{String, Float64}}
subproblem structure
  VariableRef                                  : [142, 142]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [138, 138]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [129, 130]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   1.830129e+09  6.766478e+05  6.465000e+00     10317   1
         2   1.155488e+09  1.295571e+06  1.283300e+01     20831   1
         3   1.076716e+09  7.755260e+06  1.606700e+01     31271   1
         4   8.378786e+08  8.730074e+06  1.910300e+01     41773   1
         5   7.040198e+08  2.117229e+07  2.223700e+01     52567   1
         6   4.919179e+08  2.377473e+07  2.525500e+01     62889   1
         7   3.237818e+08  2.457682e+07  2.838900e+01     73168   1
         8   5.668763e+08  3.319760e+07  3.149300e+01     83595   1
         9   2.863907e+08  3.320321e+07  3.453800e+01     93931   1
        10   5.714941e+08  3.332177e+07  3.746200e+01    104316   1
        11   6.684785e+08  3.359809e+07  4.058600e+01    115013   1
        12   3.327370e+08  3.423059e+07  4.377300e+01    125405   1
        13   4.194547e+08  3.642414e+07  4.678100e+01    135950   1
        14   4.249659e+08  3.653109e+07  4.960900e+01    146268   1
        15   3.444181e+08  4.106668e+07  5.255900e+01    156635   1
        16   6.609018e+08  4.517860e+07  5.553700e+01    166379   1
        17   3.215235e+08  4.763350e+07  5.870800e+01    176877   1
        18   5.605606e+08  5.122632e+07  6.174200e+01    187530   1
        19   2.631625e+08  5.406214e+07  6.492400e+01    198116   1
        20   3.116808e+08  5.581284e+07  6.795100e+01    208514   1
        21   4.236002e+08  5.655291e+07  7.101800e+01    219247   1
        22   4.651273e+08  5.778971e+07  7.390200e+01    229141   1
        23   5.473889e+08  6.099430e+07  7.691100e+01    239451   1
        24   3.847809e+08  6.414206e+07  8.000600e+01    249731   1
        25   1.868219e+08  6.646242e+07  8.297900e+01    259534   1
        26   2.382194e+08  6.647246e+07  8.617300e+01    269870   1
        27   2.276144e+08  6.654467e+07  8.914400e+01    280237   1
        28   4.894872e+08  6.680477e+07  9.218700e+01    290374   1
        29   1.870172e+08  6.955115e+07  9.522700e+01    300451   1
        30   1.772680e+08  6.990843e+07  9.852600e+01    310532   1
        31   1.887366e+08  7.346063e+07  1.019490e+02    320992   1
        32   2.026619e+08  7.423327e+07  1.054270e+02    331470   1
        33   2.331858e+08  7.425076e+07  1.113190e+02    341503   1
        34   1.586507e+08  7.502354e+07  1.143650e+02    351828   1
        35   2.280670e+08  7.611660e+07  1.174050e+02    362316   1
        36   3.345025e+08  7.617627e+07  1.203000e+02    372297   1
        37   6.170664e+08  7.721599e+07  1.231640e+02    382217   1
        38   3.171273e+08  8.306395e+07  1.261600e+02    392510   1
        39   3.876267e+08  8.414344e+07  1.290710e+02    402747   1
        40   2.202674e+08  8.987345e+07  1.322730e+02    413443   1
        41   6.623480e+08  9.201714e+07  1.354310e+02    423944   1
        42   1.150626e+09  9.904137e+07  1.384130e+02    434184   1
        43   5.071652e+08  1.025673e+08  1.415320e+02    444548   1
        44   2.582142e+08  1.027355e+08  1.447060e+02    455086   1
        45   1.991781e+08  1.034474e+08  1.479480e+02    465625   1
        46   4.826535e+08  1.074294e+08  1.509950e+02    476128   1
        47   3.088772e+08  1.086936e+08  1.541690e+02    486755   1
        48   2.901722e+08  1.088814e+08  1.573120e+02    497406   1
        49   1.825216e+08  1.098098e+08  1.603810e+02    507618   1
        50   1.971527e+08  1.106888e+08  1.636070e+02    518013   1
        51   4.077347e+08  1.107762e+08  1.667030e+02    528195   1
        52   1.612311e+08  1.115777e+08  1.699930e+02    538635   1
        53   2.899319e+08  1.125287e+08  1.732870e+02    549194   1
        54   1.933671e+08  1.128491e+08  1.766050e+02    559673   1
        55   1.910038e+08  1.128530e+08  1.797890e+02    570133   1
        56   2.134368e+08  1.131179e+08  1.830480e+02    580617   1
        57   3.482633e+08  1.134237e+08  1.863440e+02    591062   1
        58   3.276398e+08  1.134670e+08  1.895900e+02    601649   1
        59   8.214350e+08  1.134785e+08  1.927180e+02    611892   1
        60   3.558087e+08  1.137092e+08  1.959040e+02    622203   1
        61   3.768482e+08  1.137669e+08  1.991670e+02    632576   1
        62   2.066894e+08  1.139204e+08  2.024410e+02    643177   1
        63   4.716950e+08  1.140231e+08  2.056630e+02    653686   1
        64   3.048668e+08  1.142334e+08  2.118210e+02    664418   1
        65   2.471323e+08  1.181193e+08  2.150140e+02    674842   1
        66   3.139648e+08  1.183740e+08  2.182420e+02    685325   1
        67   2.990819e+08  1.186335e+08  2.213170e+02    695291   1
        68   7.946571e+08  1.195887e+08  2.244290e+02    705433   1
        69   1.764961e+08  1.211619e+08  2.275840e+02    715616   1
        70   2.021421e+08  1.242011e+08  2.310570e+02    726107   1
        71   1.676102e+08  1.294912e+08  2.343640e+02    736173   1
        72   3.689120e+08  1.299884e+08  2.375280e+02    746361   1
        73   3.005152e+08  1.341491e+08  2.409680e+02    757155   1
        74   1.418376e+08  1.345694e+08  2.442300e+02    767403   1
        75   2.575588e+08  1.354575e+08  2.474270e+02    777799   1
        76   1.822410e+08  1.359912e+08  2.505570e+02    787522   1
        77   5.615276e+08  1.362327e+08  2.538140e+02    797856   1
        78   4.037304e+08  1.363960e+08  2.570330e+02    808084   1
        79   4.336764e+08  1.377920e+08  2.603000e+02    818509   1
        80   3.320431e+08  1.380080e+08  2.635550e+02    828924   1
        81   2.251402e+08  1.397741e+08  2.669080e+02    839357   1
        82   2.938153e+08  1.403321e+08  2.702590e+02    849689   1
        83   2.577817e+08  1.410555e+08  2.736850e+02    860240   1
        84   1.994266e+08  1.413099e+08  2.770390e+02    870243   1
        85   2.832903e+08  1.429970e+08  2.804090e+02    880592   1
        86   2.434656e+08  1.431948e+08  2.839400e+02    891231   1
        87   1.446712e+08  1.432021e+08  2.872010e+02    900772   1
        88   2.316406e+08  1.432488e+08  2.906480e+02    911062   1
        89   1.855437e+08  1.433275e+08  2.939130e+02    920764   1
        90   3.597546e+08  1.464022e+08  2.973430e+02    931066   1
        91   3.742300e+08  1.465101e+08  3.008580e+02    941555   1
        92   2.085827e+08  1.465559e+08  3.043850e+02    952000   1
        93   2.420946e+08  1.471666e+08  3.106540e+02    962456   1
        94   2.989706e+08  1.507915e+08  3.140490e+02    973015   1
        95   2.775232e+08  1.508584e+08  3.174410e+02    983811   1
        96   1.650043e+08  1.515238e+08  3.208530e+02    994390   1
        97   3.232424e+08  1.519812e+08  3.242940e+02   1004983   1
        98   3.584591e+08  1.546387e+08  3.276920e+02   1015203   1
        99   2.649382e+08  1.556941e+08  3.311500e+02   1025749   1
       100   1.474248e+08  1.560211e+08  3.345790e+02   1036325   1
       101   2.979792e+08  1.561646e+08  3.380240e+02   1046915   1
       102   1.817591e+08  1.563460e+08  3.414890e+02   1057289   1
       103   6.846001e+08  1.566260e+08  3.449180e+02   1067701   1
       104   2.440770e+08  1.569937e+08  3.484650e+02   1078471   1
       105   3.065010e+08  1.577394e+08  3.518730e+02   1088390   1
       106   2.106159e+08  1.578887e+08  3.553090e+02   1098487   1
       107   3.644154e+08  1.582176e+08  3.588320e+02   1108993   1
       108   2.076516e+08  1.585200e+08  3.623730e+02   1119408   1
       109   8.456551e+08  1.587875e+08  3.658540e+02   1129718   1
       110   1.720264e+08  1.587976e+08  3.693850e+02   1139798   1
       111   3.283352e+08  1.591045e+08  3.730010e+02   1150182   1
       112   3.304370e+08  1.592012e+08  3.766110e+02   1160485   1
       113   4.371922e+08  1.592069e+08  3.802590e+02   1170714   1
       114   1.871925e+08  1.592234e+08  3.839270e+02   1181001   1
       115   5.216618e+08  1.594743e+08  3.875340e+02   1191436   1
       116   2.269031e+08  1.594898e+08  3.912320e+02   1202114   1
       117   3.059291e+08  1.597074e+08  3.949650e+02   1212797   1
       118   2.699808e+08  1.598690e+08  3.985310e+02   1222745   1
       119   2.474551e+08  1.612319e+08  4.023160e+02   1233179   1
       120   3.000513e+08  1.615380e+08  4.060320e+02   1243601   1
       121   3.047582e+08  1.616695e+08  4.097700e+02   1254050   1
       122   2.025752e+08  1.624993e+08  4.165250e+02   1264012   1
       123   1.915107e+08  1.626571e+08  4.201190e+02   1274173   1
       124   2.196338e+08  1.630744e+08  4.237480e+02   1284756   1
       125   2.114658e+08  1.630845e+08  4.274560e+02   1295380   1
       126   4.406367e+08  1.632860e+08  4.311110e+02   1306028   1
       127   2.038612e+08  1.654511e+08  4.347580e+02   1316302   1
       128   3.312537e+08  1.655569e+08  4.383240e+02   1326305   1
       129   1.735618e+08  1.656169e+08  4.419980e+02   1336524   1
       130   2.243638e+08  1.660815e+08  4.457070e+02   1347221   1
       131   2.918448e+08  1.687511e+08  4.493400e+02   1357272   1
       132   7.008200e+08  1.701433e+08  4.530620e+02   1367738   1
       133   2.036871e+08  1.708039e+08  4.567720e+02   1378231   1
       134   5.005207e+08  1.708581e+08  4.604370e+02   1388493   1
       135   2.296581e+08  1.708710e+08  4.640970e+02   1398449   1
       136   2.839879e+08  1.718784e+08  4.679050e+02   1408955   1
       137   3.892168e+08  1.722432e+08  4.716190e+02   1419563   1
       138   2.958210e+08  1.723649e+08  4.753550e+02   1429851   1
       139   2.767712e+08  1.735429e+08  4.791540e+02   1440049   1
       140   2.113680e+08  1.735493e+08  4.830930e+02   1450745   1
       141   1.691571e+08  1.737978e+08  4.869550e+02   1460926   1
       142   3.301902e+08  1.738705e+08  4.907660e+02   1471048   1
       143   3.070473e+08  1.738802e+08  4.946950e+02   1481369   1
       144   2.540548e+08  1.746223e+08  4.986240e+02   1491841   1
       145   2.809688e+08  1.779417e+08  5.025960e+02   1502356   1
