(5.4135778e7,0.0)
(6.333796e7,0.0)
(7.2540142e7,0.0)
(8.1742324e7,0.01)
(9.0944506e7,0.02)
(1.00146688e8,0.05)
(1.0934887e8,0.1)
(1.18551052e8,0.17)
(1.27753234e8,0.24)
(1.36955416e8,0.33)
(1.46157598e8,0.42)
(1.5535978e8,0.49)
(1.64561962e8,0.55)
(1.73764144e8,0.62)
(1.82966326e8,0.66)
(1.92168508e8,0.69)
(2.0137069e8,0.72)
(2.10572872e8,0.75)
(2.19775054e8,0.78)
(2.28977236e8,0.79)
(2.38179418e8,0.81)
(2.473816e8,0.82)
(2.56583782e8,0.84)
(2.65785964e8,0.85)
(2.74988146e8,0.86)
(2.84190328e8,0.87)
(2.9339251e8,0.88)
(3.02594692e8,0.89)
(3.11796874e8,0.9)
(3.20999056e8,0.9)
(3.30201238e8,0.91)
(3.3940342e8,0.92)
(3.48605602e8,0.92)
(3.57807784e8,0.92)
(3.67009966e8,0.93)
(3.76212148e8,0.93)
(3.8541433e8,0.94)
(3.94616512e8,0.94)
(4.03818694e8,0.95)
(4.13020876e8,0.95)
(4.22223058e8,0.95)
(4.3142524e8,0.96)
(4.40627422e8,0.96)
(4.49829604e8,0.96)
(4.59031786e8,0.96)
(4.68233968e8,0.96)
(4.7743615e8,0.97)
(4.86638332e8,0.97)
(4.95840514e8,0.97)
(5.05042696e8,0.97)
(5.14244878e8,0.98)
(5.2344706e8,0.98)
(5.32649242e8,0.98)
(5.41851424e8,0.98)
(5.51053606e8,0.98)
(5.60255788e8,0.98)
(5.6945797e8,0.98)
(5.78660152e8,0.98)
(5.87862334e8,0.99)
(5.97064516e8,0.99)
(6.06266698e8,0.99)
(6.1546888e8,0.99)
(6.24671062e8,0.99)
(6.33873244e8,0.99)
(6.43075426e8,0.99)
(6.52277608e8,0.99)
(6.6147979e8,1.0)
(6.70681972e8,1.0)
(6.79884154e8,1.0)
(6.89086336e8,1.0)
(6.98288518e8,1.0)
(7.074907e8,1.0)
(7.16692882e8,1.0)
(7.25895064e8,1.0)
(7.35097246e8,1.0)
(7.44299428e8,1.0)
(7.5350161e8,1.0)
(7.62703792e8,1.0)
(7.71905974e8,1.0)
(7.81108156e8,1.0)
(7.90310338e8,1.0)
(7.9951252e8,1.0)
(8.08714702e8,1.0)
(8.17916884e8,1.0)
(8.27119066e8,1.0)
(8.36321248e8,1.0)
(8.4552343e8,1.0)
(8.54725612e8,1.0)
(8.63927794e8,1.0)
(8.73129976e8,1.0)
(8.82332158e8,1.0)
(8.9153434e8,1.0)
(9.00736522e8,1.0)
(9.09938704e8,1.0)
(9.19140886e8,1.0)
(9.28343068e8,1.0)
(9.3754525e8,1.0)
(9.46747432e8,1.0)
(9.55949614e8,1.0)
(9.65151796e8,1.0)
(9.74353978e8,1.0)
(9.8355616e8,1.0)
