||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_markov.jl
DATETIME
2025-04-28T04:43:12.394
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.NoSimulation(), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Re-Run (2h)/Run_MC-SDDP_lattice_33333/MC-SDDP.log", false, false, false, 33333, "MC-SDDP: 100 nodes, lattice", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 11901
  state variables : 4
  scenarios       : 6.68857e+229
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.InSampleMonteCarlo
subproblem structure
  VariableRef                                  : [142, 142]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [138, 138]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [129, 130]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   2.123884e+09  6.680040e+05  6.193000e+00     10608   1
         2   1.289850e+09  1.129242e+06  9.686000e+00     21137   1
         3   1.191849e+09  1.548566e+06  1.304500e+01     31446   1
         4   6.801913e+08  5.417201e+06  1.619800e+01     41874   1
         5   6.624162e+08  6.411094e+06  1.910300e+01     51935   1
         6   6.726188e+08  2.145354e+07  2.222000e+01     62303   1
         7   6.469146e+08  2.869794e+07  2.548900e+01     72593   1
         8   3.669615e+08  3.854613e+07  2.893500e+01     83194   1
         9   5.725390e+08  4.207337e+07  3.217400e+01     93790   1
        10   5.516959e+08  4.475511e+07  3.541200e+01    104421   1
        11   6.838252e+08  4.870008e+07  3.827300e+01    114769   1
        12   6.706266e+08  4.880120e+07  4.134500e+01    125016   1
        13   4.918413e+08  4.925524e+07  4.453700e+01    135497   1
        14   5.311218e+08  5.107256e+07  4.769500e+01    145904   1
        15   2.913588e+08  6.124836e+07  5.094000e+01    156522   1
        16   5.419050e+08  6.166341e+07  5.419100e+01    167132   1
        17   5.200883e+08  6.386608e+07  5.729800e+01    177610   1
        18   2.147838e+08  6.498815e+07  6.056900e+01    188061   1
        19   4.689190e+08  6.835891e+07  6.395600e+01    198382   1
        20   2.693041e+08  6.992803e+07  6.716100e+01    208731   1
        21   6.133737e+08  7.259398e+07  7.040300e+01    219157   1
        22   4.535955e+08  7.639485e+07  7.349000e+01    229516   1
        23   5.216134e+08  7.672695e+07  7.686500e+01    240063   1
        24   2.434335e+08  7.675423e+07  7.997200e+01    250384   1
        25   2.493432e+08  8.862153e+07  8.345000e+01    261143   1
        26   2.488118e+08  8.908955e+07  8.676100e+01    271731   1
        27   3.007980e+08  9.190878e+07  8.981000e+01    281740   1
        28   4.792969e+08  9.362097e+07  9.286600e+01    292116   1
        29   5.393312e+08  9.407162e+07  9.864800e+01    302243   1
        30   7.807407e+08  9.421703e+07  1.014970e+02    312418   1
        31   2.190722e+08  9.510287e+07  1.044380e+02    322931   1
        32   5.690198e+08  9.515970e+07  1.073330e+02    333235   1
        33   2.844198e+08  9.571114e+07  1.102670e+02    343801   1
        34   2.751169e+08  9.655789e+07  1.131720e+02    354449   1
        35   2.929386e+08  9.677983e+07  1.162390e+02    365085   1
        36   4.722070e+08  9.808119e+07  1.190520e+02    375244   1
        37   3.565209e+08  9.815892e+07  1.222050e+02    385840   1
        38   3.213265e+08  9.989510e+07  1.252060e+02    396383   1
        39   3.054088e+08  1.013387e+08  1.282490e+02    407074   1
        40   3.275829e+08  1.017138e+08  1.313070e+02    417706   1
        41   2.314087e+08  1.032178e+08  1.342340e+02    428056   1
        42   2.673615e+08  1.033846e+08  1.371780e+02    438353   1
        43   6.431462e+08  1.118578e+08  1.401000e+02    448534   1
        44   2.971805e+08  1.138722e+08  1.431370e+02    459059   1
        45   5.180180e+08  1.146048e+08  1.462930e+02    469451   1
        46   2.802774e+08  1.146275e+08  1.493590e+02    479832   1
        47   9.396572e+08  1.147076e+08  1.523420e+02    489998   1
        48   1.815580e+08  1.160241e+08  1.554550e+02    500232   1
        49   2.696846e+08  1.188062e+08  1.586760e+02    510916   1
        50   4.807469e+08  1.219011e+08  1.617260e+02    521063   1
        51   2.467535e+08  1.254144e+08  1.649380e+02    531571   1
        52   3.457552e+08  1.255946e+08  1.680380e+02    541874   1
        53   2.750454e+08  1.274868e+08  1.712470e+02    552619   1
        54   2.373730e+08  1.286127e+08  1.745300e+02    563225   1
        55   4.024623e+08  1.288279e+08  1.777530e+02    573696   1
