||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_markov.jl
DATETIME
2025-04-28T11:12:40.425
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.NoSimulation(), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Re-Run (2h)/Run_MC-SDDP_custom_model_11111/MC-SDDP.log", false, false, false, 11111, "MC-SDDP: 100 nodes, custom_model", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 11901
  state variables : 4
  scenarios       : 6.68857e+229
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.Historical{String, Dict{String, Float64}}
subproblem structure
  VariableRef                                  : [142, 142]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [138, 138]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [129, 130]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   1.574999e+09  9.953385e+05  6.702000e+00     10593   1
         2   1.330726e+09  3.002832e+06  1.011400e+01     21147   1
         3   1.288111e+09  3.267450e+06  1.341700e+01     31283   1
         4   8.197958e+08  4.184637e+06  1.688100e+01     41973   1
         5   7.996761e+08  4.264899e+06  2.020600e+01     52463   1
         6   5.688336e+08  6.164221e+06  2.352600e+01     63015   1
         7   8.731386e+08  2.001363e+07  2.674700e+01     73296   1
         8   7.195484e+08  2.431425e+07  3.000600e+01     83703   1
         9   5.231430e+08  2.861634e+07  3.312200e+01     94257   1
        10   5.762333e+08  3.526181e+07  3.636500e+01    104517   1
        11   3.042267e+08  3.604977e+07  3.950700e+01    115020   1
        12   2.432711e+08  4.104322e+07  4.264600e+01    125038   1
        13   4.305757e+08  4.319402e+07  4.829600e+01    135270   1
        14   8.457907e+08  4.460730e+07  5.114100e+01    145758   1
        15   3.955014e+08  4.631888e+07  5.419200e+01    156054   1
        16   2.877616e+08  5.190643e+07  5.716300e+01    166386   1
        17   2.563669e+08  5.196946e+07  6.019900e+01    176537   1
        18   2.092175e+08  5.991610e+07  6.319200e+01    186658   1
        19   5.539294e+08  6.125516e+07  6.611500e+01    197204   1
        20   3.289768e+08  6.167569e+07  6.915700e+01    207560   1
        21   1.130350e+09  6.248820e+07  7.189900e+01    217379   1
        22   4.834168e+08  6.965205e+07  7.484200e+01    227891   1
        23   6.038353e+08  7.136058e+07  7.770900e+01    238085   1
        24   2.673271e+08  7.143678e+07  8.074400e+01    248646   1
        25   2.554490e+08  7.310551e+07  8.379800e+01    259129   1
        26   5.721012e+08  7.471360e+07  8.668100e+01    269482   1
        27   6.628604e+08  8.030133e+07  8.969100e+01    279999   1
        28   3.951366e+08  8.173925e+07  9.274100e+01    290455   1
        29   6.234386e+08  8.192452e+07  9.585600e+01    301175   1
        30   2.048154e+08  8.292050e+07  9.909900e+01    311667   1
        31   8.056797e+08  8.458889e+07  1.020150e+02    321804   1
        32   3.113138e+08  8.654064e+07  1.051830e+02    332303   1
        33   2.483519e+08  8.810060e+07  1.085430e+02    343217   1
        34   2.638089e+08  9.009680e+07  1.120210e+02    353994   1
        35   4.149824e+08  9.010601e+07  1.151620e+02    364528   1
        36   2.896159e+08  9.121595e+07  1.185810e+02    375102   1
        37   4.031032e+08  9.266511e+07  1.218580e+02    385640   1
        38   2.993873e+08  9.428684e+07  1.251330e+02    395990   1
        39   4.137208e+08  9.452771e+07  1.284530e+02    406558   1
        40   2.638487e+08  9.544137e+07  1.317400e+02    417039   1
        41   1.055393e+09  9.564533e+07  1.349300e+02    427457   1
        42   6.361768e+08  9.602241e+07  1.380190e+02    437175   1
        43   2.596203e+08  1.033452e+08  1.413680e+02    447825   1
        44   3.171124e+08  1.053890e+08  1.475330e+02    458309   1
        45   4.743524e+08  1.053930e+08  1.504800e+02    468694   1
        46   2.952867e+08  1.055223e+08  1.534920e+02    478910   1
        47   4.836940e+08  1.059456e+08  1.564760e+02    489215   1
        48   5.032534e+08  1.059563e+08  1.595120e+02    499747   1
        49   2.515141e+08  1.062227e+08  1.624670e+02    509994   1
        50   2.173460e+08  1.065477e+08  1.656650e+02    520368   1
        51   4.244498e+08  1.076515e+08  1.687400e+02    530761   1
        52   3.002960e+08  1.076540e+08  1.717640e+02    541145   1
        53   6.593837e+08  1.087654e+08  1.748520e+02    551464   1
        54   1.474163e+09  1.097117e+08  1.779290e+02    561580   1
        55   4.602752e+08  1.099914e+08  1.809750e+02    571801   1
        56   3.658329e+08  1.104504e+08  1.841880e+02    582217   1
        57   2.933795e+08  1.107334e+08  1.874180e+02    592539   1
        58   2.283143e+08  1.110771e+08  1.909020e+02    603291   1
        59   2.243067e+08  1.149377e+08  1.942460e+02    614059   1
        60   5.425279e+08  1.187353e+08  1.974450e+02    624394   1
        61   9.151037e+08  1.197587e+08  2.005500e+02    634499   1
        62   2.205031e+08  1.206136e+08  2.036890e+02    644486   1
        63   3.756681e+08  1.229300e+08  2.069440e+02    654530   1
        64   2.239599e+08  1.252174e+08  2.102490e+02    665044   1
        65   3.442689e+08  1.252190e+08  2.135270e+02    675480   1
        66   2.052700e+08  1.261212e+08  2.169420e+02    685988   1
        67   2.575431e+08  1.288066e+08  2.203180e+02    696578   1
        68   2.294751e+08  1.289354e+08  2.237740e+02    706975   1
        69   3.453446e+08  1.289439e+08  2.271910e+02    717319   1
        70   5.980034e+08  1.301929e+08  2.305350e+02    727837   1
        71   2.316366e+08  1.305456e+08  2.339200e+02    738466   1
        72   5.557015e+08  1.313169e+08  2.372200e+02    748510   1
        73   4.216892e+08  1.354033e+08  2.407930e+02    759194   1
        74   1.803901e+08  1.368945e+08  2.471430e+02    769818   1
        75   2.780254e+08  1.369274e+08  2.503550e+02    780542   1
        76   3.824401e+08  1.369413e+08  2.535710e+02    790831   1
        77   2.941885e+08  1.373987e+08  2.568410e+02    801477   1
        78   3.136077e+08  1.376884e+08  2.601310e+02    812063   1
        79   3.339306e+08  1.376924e+08  2.634330e+02    822627   1
        80   2.564884e+08  1.387047e+08  2.668140e+02    833163   1
        81   2.149429e+08  1.387235e+08  2.699980e+02    843251   1
        82   2.782639e+08  1.387339e+08  2.733080e+02    853438   1
        83   8.713566e+08  1.394768e+08  2.765270e+02    863589   1
        84   3.409833e+08  1.414516e+08  2.798810e+02    874240   1
        85   3.120107e+08  1.417553e+08  2.832350e+02    884571   1
        86   2.362318e+08  1.420575e+08  2.864730e+02    894757   1
        87   3.156075e+08  1.452585e+08  2.899730e+02    905399   1
        88   3.091576e+08  1.471895e+08  2.933610e+02    916076   1
        89   8.527730e+08  1.478680e+08  2.966330e+02    926110   1
        90   4.590775e+08  1.480710e+08  2.999760e+02    936372   1
        91   4.849954e+08  1.500829e+08  3.034120e+02    946805   1
        92   3.904240e+08  1.501095e+08  3.067570e+02    956674   1
        93   6.008995e+08  1.503842e+08  3.101310e+02    966679   1
