||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_linearized.jl
DATETIME
2025-04-01T06:30:16.264
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.Simulation(SDDP.InSampleMonteCarlo(0, false, true, SDDP.var"#155#158"{SDDP.var"#156#159"}(SDDP.var"#156#159"(), Core.Box(0)), nothing), 2000, 11111), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Final Run (2h)/Run_fitted_model_11111/LinearizedSDDP.log", false, false, false, 11111, "", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 120
  state variables : 8
  scenarios       : 1.00000e+238
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.InSampleMonteCarlo
subproblem structure
  VariableRef                                  : [170, 174]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.EqualTo{Float64}     : [1, 1]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [157, 157]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [148, 149]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   2.136785e+09  2.450955e+05  2.282000e+00     12021   1
         2   1.599162e+09  2.450955e+05  4.578000e+00     24042   1
         3   1.463372e+09  9.987400e+05  6.844000e+00     36063   1
         4   9.219413e+08  2.304306e+06  9.094000e+00     48084   1
         5   8.631051e+08  2.718460e+06  1.136000e+01     60105   1
         6   8.566715e+08  2.995359e+06  1.364100e+01     72126   1
         7   8.517952e+08  3.425199e+06  1.590600e+01     84147   1
         8   7.582549e+08  3.487811e+06  1.825000e+01     96168   1
         9   7.422352e+08  5.551212e+06  2.053100e+01    108189   1
        10   7.682402e+08  6.186349e+06  2.282800e+01    120210   1
        11   4.299170e+08  9.771567e+06  2.512500e+01    132231   1
        12   3.967196e+08  1.733656e+07  2.739000e+01    144252   1
        13   6.876259e+08  1.761524e+07  2.967200e+01    156273   1
        14   7.035063e+08  1.797279e+07  3.201500e+01    168294   1
        15   5.319026e+08  1.870241e+07  3.431200e+01    180315   1
        16   3.888654e+08  1.903909e+07  3.657800e+01    192336   1
        17   2.922295e+08  1.945791e+07  3.885900e+01    204357   1
        18   2.981979e+08  1.946772e+07  4.115600e+01    216378   1
        19   4.405897e+08  1.959959e+07  4.343700e+01    228399   1
        20   4.896573e+08  1.968493e+07  4.578100e+01    240420   1
        21   9.377751e+08  1.969978e+07  4.806200e+01    252441   1
        22   5.370497e+08  1.970194e+07  5.031200e+01    264462   1
        23   5.389467e+08  1.983572e+07  5.259300e+01    276483   1
        24   2.115337e+08  2.132953e+07  5.481200e+01    288504   1
        25   2.814646e+08  2.301634e+07  5.709300e+01    300525   1
        26   5.807364e+08  2.352926e+07  5.943700e+01    312546   1
        27   5.845371e+08  2.492736e+07  6.171800e+01    324567   1
        28   3.970517e+08  2.597293e+07  6.398400e+01    336588   1
        29   5.125380e+08  2.627845e+07  6.628000e+01    348609   1
        30   1.983425e+08  7.263097e+07  6.848300e+01    360630   1
        31   9.041493e+08  7.263097e+07  7.078000e+01    372651   1
