(1,18297.7,56227.3,0.0,0.0,9550.79,0.0)
(2,17543.12,58247.88,0.0,0.0,9076.14,186.59)
(3,17436.32,58932.72,2.96,3379.2,8576.47,3953.66)
(4,17274.41,57745.66,31.93,36492.45,9133.9,5339.24)
(5,17208.88,56536.46,55.66,64020.61,9037.44,2528.57)
(6,17185.16,56040.83,84.01,102354.27,8891.89,916.06)
(7,17177.93,56038.32,99.74,137583.32,9984.66,1282.96)
(8,17328.84,56861.07,154.09,207955.87,10277.15,1183.96)
(9,17310.75,57246.56,213.69,391947.29,10366.08,1654.38)
(10,17261.57,57791.03,262.4,510815.48,10876.69,1846.62)
(11,17393.08,57213.21,459.71,1.22700786e6,10360.82,860.22)
(12,17170.7,56812.92,162.38,326648.43,9812.47,938.41)
(13,16787.55,57635.99,101.46,117265.86,10154.27,1615.29)
(14,16572.16,59070.47,148.37,183458.45,9830.11,6661.56)
(15,16485.94,59624.26,261.8,339779.85,9334.1,11048.61)
(16,16614.93,58073.46,363.62,520560.48,9488.88,7829.24)
(17,16772.21,56660.25,368.54,553841.31,9390.98,3590.14)
(18,17009.54,55856.91,443.54,798331.67,9347.36,1531.01)
(19,17159.34,55694.08,462.58,848254.84,10583.15,1863.03)
(20,17223.93,56604.12,515.95,1.07021411e6,10650.9,1326.58)
(21,17274.91,56875.24,620.85,1.49069995e6,10553.14,1492.73)
(22,17407.1,57231.01,676.89,1.83295331e6,11266.94,1634.38)
(23,17389.75,56921.85,754.4,2.13030422e6,10214.46,713.45)
(24,17222.5,56630.74,292.76,543154.72,9775.78,650.35)
(25,16879.94,57412.88,232.18,280244.13,10291.77,1394.87)
(26,16801.07,58645.61,344.32,438309.75,9989.93,6036.08)
(27,16677.93,59262.93,431.14,576981.2,9150.8,9893.49)
(28,16639.09,57937.05,475.85,676475.42,9390.43,6830.79)
(29,16702.55,56593.46,504.99,755953.25,9135.12,3053.22)
(30,16945.43,55791.59,572.97,903738.11,9889.91,1646.99)
(31,16976.64,55711.76,627.6,1.08220104e6,10934.19,2141.52)
(32,17000.84,56726.32,616.84,1.16035618e6,11007.77,1261.8)
(33,17054.39,56942.12,774.49,1.69248685e6,11009.83,1585.07)
(34,17183.1,57164.54,967.35,2.53320836e6,10866.74,1947.49)
(35,17098.62,56939.58,1027.8,2.97142201e6,10150.53,1076.01)
(36,16682.27,57154.67,309.05,698895.53,9459.07,1003.82)
(37,16404.29,57977.57,143.14,174169.13,9582.57,1825.97)
(38,16484.14,59035.95,270.92,327940.39,9583.59,6872.68)
(39,16494.51,59589.25,288.24,361112.41,9375.32,9432.82)
(40,16426.68,58260.64,364.68,514458.39,9447.63,7737.02)
(41,16633.65,56765.99,401.36,567845.67,9642.29,3842.93)
(42,16827.54,56059.03,423.43,629736.06,9921.75,2132.63)
(43,16893.89,55928.16,493.95,806767.59,10726.23,3052.92)
(44,16906.05,56872.37,565.58,1.08041655e6,11191.73,2255.46)
(45,16963.77,57112.19,695.04,1.58367787e6,10729.12,2237.38)
(46,17084.15,57407.07,823.78,2.1576136e6,10866.24,1834.51)
(47,16990.65,57127.64,947.71,2.79386365e6,10648.69,1131.67)
(48,16753.82,57049.28,342.91,794101.56,9917.07,895.58)
(49,16544.29,57739.09,241.62,297738.94,10126.5,1713.14)
(50,16309.76,59201.28,279.95,358256.87,9267.78,7158.79)
(51,16401.76,59678.43,291.81,390126.28,9447.85,9149.52)
(52,16359.87,58319.85,372.27,532790.23,9558.52,7498.63)
(53,16582.91,56851.21,366.88,544269.27,9600.08,3168.14)
(54,16755.27,56106.28,448.45,731951.35,10028.28,1276.87)
(55,16967.83,55926.94,421.23,766231.03,10670.35,1944.95)
(56,16984.67,56864.28,495.05,989756.47,10779.61,1483.82)
(57,17092.45,57070.07,608.47,1.43221079e6,10776.44,1779.8)
(58,17054.59,57516.86,743.55,2.04382474e6,11172.15,2171.62)
(59,17145.44,57195.55,725.01,1.96149812e6,10487.26,1156.07)
(60,16695.64,57213.49,236.87,549851.01,9688.2,1045.59)
(61,16499.39,57852.42,173.2,198230.17,9876.47,1792.26)
(62,16480.03,59124.17,186.8,219313.29,9471.65,6585.74)
(63,16609.52,59516.28,246.21,310920.4,9335.72,9122.76)
