||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PATH
calling 
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal
C:\Users\cg4102\Documents\New LogLinearSDDP\LogLinearSDDP.jl\Examples\Hydrothermal\run_model_markov.jl
DATETIME
2025-04-28T02:33:38.516
RUN DESCRIPTION
LogLinearSDDP.AlgoParams(SDDP.AbstractStoppingRule[SDDP.TimeLimit(7200.0)], LogLinearSDDP.NoSimulation(), false, 2, 1, "C:/Users/cg4102/Documents/julia_logs/Cut-sharing Re-Run (2h)/Run_MC-SDDP_lattice_22222/MC-SDDP.log", false, false, false, 22222, "MC-SDDP: 100 nodes, lattice", :fitted_model)
-------------------------------------------------------------------
         SDDP.jl (c) Oscar Dowson and contributors, 2017-23
-------------------------------------------------------------------
problem
  nodes           : 11901
  state variables : 4
  scenarios       : 6.68857e+229
  existing cuts   : false
options
  solver          : serial mode
  risk measure    : SDDP.Expectation()
  sampling scheme : SDDP.InSampleMonteCarlo
subproblem structure
  VariableRef                                  : [142, 142]
  JuMP.AffExpr in MOI.EqualTo{Float64}         : [13, 13]
  JuMP.VariableRef in MOI.GreaterThan{Float64} : [138, 138]
  JuMP.VariableRef in MOI.LessThan{Float64}    : [129, 130]
-------------------------------------------------------------------
 iteration    simulation      bound        time (s)     solves  pid
-------------------------------------------------------------------
         1   2.015253e+09  1.165202e+06  6.513000e+00     10620   1
         2   1.390085e+09  1.692727e+06  9.970000e+00     21087   1
         3   8.345926e+08  1.823829e+06  1.324900e+01     31423   1
         4   5.950926e+08  3.042034e+06  1.646200e+01     41936   1
         5   7.838598e+08  3.127766e+06  1.977700e+01     52651   1
         6   5.304965e+08  1.259531e+07  2.305900e+01     63060   1
         7   5.169054e+08  4.408108e+07  2.610100e+01     73227   1
         8   5.806540e+08  4.748627e+07  3.191600e+01     83790   1
         9   6.303635e+08  4.842206e+07  3.485400e+01     94087   1
        10   4.344839e+08  4.948443e+07  3.787500e+01    104448   1
        11   4.151966e+08  5.186739e+07  4.077700e+01    114690   1
        12   3.396848e+08  5.398935e+07  4.367100e+01    125095   1
        13   5.465640e+08  5.463252e+07  4.650800e+01    135615   1
        14   3.948630e+08  6.075328e+07  4.943000e+01    146051   1
        15   5.045736e+08  6.330118e+07  5.250100e+01    156716   1
        16   2.533399e+08  7.023335e+07  5.531300e+01    166934   1
        17   4.696244e+08  7.052751e+07  5.827700e+01    177279   1
        18   2.723398e+08  7.109321e+07  6.111400e+01    187583   1
        19   2.990853e+08  7.184272e+07  6.402200e+01    197900   1
        20   2.647713e+08  7.320352e+07  6.687600e+01    208405   1
        21   4.237315e+08  7.534346e+07  6.946000e+01    218188   1
        22   4.249853e+08  7.584162e+07  7.239500e+01    228686   1
        23   2.343243e+08  7.753124e+07  7.534700e+01    238786   1
        24   2.687049e+08  7.829918e+07  7.847700e+01    249099   1
        25   5.198977e+08  8.204124e+07  8.146500e+01    259735   1
        26   3.673168e+08  8.307864e+07  8.441200e+01    270113   1
        27   2.990134e+08  8.316203e+07  8.735000e+01    280521   1
        28   4.993083e+08  8.347164e+07  9.040000e+01    291043   1
        29   5.355460e+08  9.343367e+07  9.341900e+01    301395   1
        30   2.160182e+08  9.432353e+07  9.668500e+01    311941   1
        31   4.310986e+08  9.503732e+07  9.957400e+01    322068   1
        32   5.634087e+08  9.526014e+07  1.026530e+02    332414   1
        33   4.627739e+08  9.674219e+07  1.057210e+02    342764   1
        34   3.313398e+08  9.691808e+07  1.086880e+02    353106   1
        35   8.274236e+08  9.724999e+07  1.116490e+02    363498   1
        36   3.647301e+08  9.849559e+07  1.147590e+02    374000   1
        37   2.851062e+08  1.004561e+08  1.177980e+02    384295   1
        38   5.286218e+08  1.025232e+08  1.234260e+02    394576   1
        39   2.614608e+08  1.045976e+08  1.264930e+02    405193   1
        40   3.287315e+08  1.056151e+08  1.295440e+02    415773   1
        41   3.938962e+08  1.063039e+08  1.326530e+02    426456   1
        42   3.793719e+08  1.066352e+08  1.356960e+02    436647   1
        43   3.541868e+08  1.066529e+08  1.387340e+02    447231   1
        44   2.473123e+08  1.077323e+08  1.416770e+02    457570   1
        45   9.224900e+08  1.077653e+08  1.445770e+02    467972   1
        46   2.511396e+08  1.085521e+08  1.475480e+02    478587   1
        47   3.400397e+08  1.096603e+08  1.506040e+02    489058   1
